No.,회계년도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,정부안금액(달러),국회확정금액(달러)
"214","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관자료확충및보존","국회기록물관리","주요사업비(기금사업비)","일반지출","4,989","4,989"
"215","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관자료확충및보존","도서관자료확충","주요사업비(기금사업비)","일반지출","1,911,281","1,911,281"
"216","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","입법정보지원","법률정보지원","주요사업비(기금사업비)","일반지출","6,135","6,135"
"217","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","전자도서관운영(정보화)","주요사업비(기금사업비)","일반지출","4,240","4,240"
"218","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","국회방송운영","국회방송운영","주요사업비(기금사업비)","일반지출","3,890","3,890"
"219","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","의회운영지원","의회경호및방호","주요사업비(기금사업비)","일반지출","5,600","5,600"
"220","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","의회운영지원","주재관운영","주요사업비(기금사업비)","일반지출","556,679","556,679"
"221","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","도서관 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","109,264","109,264"
"222","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","경호기획관실 기본경비","기본경비(경상운영비)","일반지출","4,050","4,050"
"223","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","국회민원지원센터 기본경비","기본경비(경상운영비)","일반지출","2,252","2,252"
"224","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","기관운영지원","기본경비(경상운영비)","일반지출","14,249","14,249"
"225","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","방송국 기본경비","기본경비(경상운영비)","일반지출","2,108","2,108"
"226","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의사국 기본경비","기본경비(경상운영비)","일반지출","6,518","6,518"
"227","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의정연수원 기본경비","기본경비(경상운영비)","일반지출","2,211,710","2,211,710"
"228","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","전산운영경비","기본경비(경상운영비)","일반지출","3,416","3,416"
"229","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 인건비","인건비","인건비(기금인건비)","일반지출","975,132","975,132"
"230","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","예산처 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","322,312","322,312"
"231","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","조사처 기본경비","기관운영및지원","기본경비(경상운영비)","일반지출","101,271","101,271"
"232","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","경제전망및경제정책분석","주요사업비(기금사업비)","일반지출","8,718","8,718"
"233","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","국가재정분석및평가","주요사업비(기금사업비)","일반지출","30,248","30,248"
"234","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","의안비용추계및조세분석","주요사업비(기금사업비)","일반지출","21,152","21,152"
"235","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","기획관리및정책총괄지원","기획관리및정책총괄지원","주요사업비(기금사업비)","일반지출","5,206","5,206"
"236","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","과학기술정보방송통신위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"237","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","교육위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"238","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","국방위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"239","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","국토교통위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"240","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","국회운영위원회운영지원","주요사업비(기금사업비)","일반지출","64,458","64,458"
"241","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","기획재정위원회운영지원","주요사업비(기금사업비)","일반지출","18,073","18,073"
"242","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","농림축산식품해양수산위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"243","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","문화체육관광위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"244","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","법제사법위원회운영지원","주요사업비(기금사업비)","일반지출","59,963","59,963"
"245","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","보건복지위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"246","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","산업통상자원중소벤처기업위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"247","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","여성가족위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"248","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","예산결산특별위원회운영지원","주요사업비(기금사업비)","일반지출","132,962","132,962"
"249","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","외교통일위원회운영지원","주요사업비(기금사업비)","일반지출","54,620","54,620"
"250","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","위원회활동지원","주요사업비(기금사업비)","일반지출","143,740","143,740"
"251","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","정무위원회운영지원","주요사업비(기금사업비)","일반지출","41,931","41,931"
"252","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","정보위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"253","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","특별위운영지원","주요사업비(기금사업비)","일반지출","46,251","46,251"
"254","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","행정안전위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"255","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","환경노동위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"256","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의정지원","국정감사및조사","주요사업비(기금사업비)","일반지출","117,090","117,090"
"257","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의정지원","입법활동지원","주요사업비(기금사업비)","일반지출","293,364","293,364"
"258","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의회외교","국제회의","주요사업비(기금사업비)","일반지출","958,251","973,496"
"259","2023","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의회외교","의원외교활동","주요사업비(기금사업비)","일반지출","3,287,656","3,287,656"
"260","2023","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","입법조사처운영관리","주요사업비(기금사업비)","일반지출","8,368","8,368"
"261","2023","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","법령및제도개선사항조사분석","주요사업비(기금사업비)","일반지출","5,820","5,820"
"262","2023","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","입법및정책조사분석서비스","주요사업비(기금사업비)","일반지출","7,985","7,985"
"263","2023","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","장단기입법및정책과제개발","주요사업비(기금사업비)","일반지출","10,627","10,627"
"264","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융산업글로벌화","금융관련국제협력","금융관련 국제협력 및 금융중심지추진","주요사업비(기금사업비)","일반지출","69,610","69,610"
"265","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융소비자보호","금융소비자보호","금융소비자보호","주요사업비(기금사업비)","일반지출","2,055","2,055"
"266","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융정책","핀테크 지원 사업","핀테크 지원 사업","주요사업비(기금사업비)","일반지출","14,704","14,704"
"267","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","금융행정지원","행정효율성 증진 및 능력개발","주요사업비(기금사업비)","일반지출","7,776","7,776"
"268","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융그룹감독혁신단기본경비(비총액)","기본경비(경상운영비)","일반지출","4,526","4,526"
"269","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융산업국기본경비(비총액)","기본경비(경상운영비)","일반지출","15,507","15,507"
"270","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융소비자국기본경비(비총액)","기본경비(경상운영비)","일반지출","20,975","20,975"
"271","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융정책국기본경비(비총액)","기본경비(경상운영비)","일반지출","6,728","6,728"
"272","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","기획조정관실기본경비(비총액)","기본경비(경상운영비)","일반지출","155,827","155,827"
"273","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","자본시장조사단기본경비(비총액)","기본경비(경상운영비)","일반지출","4,344","4,344"
"274","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 인건비","인건비(총액인건비 대상)","인건비(기금인건비)","일반지출","194,630","194,630"
"275","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","소속기관 기본경비","금융정보분석원기본경비(비총액)","기본경비(경상운영비)","일반지출","42,376","42,376"
"276","2023","금융위원회","일반회계","","일반·지방행정","재정·금융","자금세탁방지시스템선진화","자금세탁방지추진","자금세탁방지추진","주요사업비(기금사업비)","일반지출","37,252","37,252"
"277","2023","기상청","일반회계","","과학기술","과학기술일반","국제협력교육홍보","교육훈련 및 대국민 기상인식 제고","대국민 기상인식 제고","주요사업비(기금사업비)","일반지출","1,986","1,986"
"278","2023","기상청","일반회계","","과학기술","과학기술일반","국제협력교육홍보","국제기상협력 및 선진기술 습득","국제기구및양국간기상협력","주요사업비(기금사업비)","일반지출","87,350","87,350"
"279","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","기상레이더 관측","기상레이더 운영","주요사업비(기금사업비)","일반지출","7,397","7,397"
"280","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","기상정보시스템 운영","기상용슈퍼컴운영(정보화)","주요사업비(기금사업비)","일반지출","10,798","10,798"
"281","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","기상정보시스템 운영","기상정보통신시스템 운영(정보화)","주요사업비(기금사업비)","일반지출","6,304","6,304"
"282","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","지상 및 고층 기상관측","다목적 기상항공기 도입 및 운영","주요사업비(기금사업비)","일반지출","5,281","5,281"
"283","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","지상 및 고층 기상관측","지상·고층 기상관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","13,656","13,656"
"284","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","지진관측","지진관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","3,582","3,582"
"285","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","해양기상관측","기상관측선 건조 및 운영","주요사업비(기금사업비)","일반지출","4,580","4,580"
"286","2023","기상청","일반회계","","과학기술","과학기술일반","기상관측","해양기상관측","해양기상관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","4,153","4,153"
"287","2023","기상청","일반회계","","과학기술","과학기술일반","기상서비스 진흥","기상산업 진흥","기상산업 활성화","주요사업비(기금사업비)","일반지출","10,544","10,544"
"288","2023","기상청","일반회계","","과학기술","과학기술일반","기상서비스 진흥","기후자료 관리 서비스","국가기후자료관리 및 서비스체계 구축(정보화)","주요사업비(기금사업비)","일반지출","1,082","1,082"
"289","2023","기상청","일반회계","","과학기술","과학기술일반","기상연구","기상관측위성개발","기상위성 운영 및 활용 기술개발(R&D)","주요사업비(기금사업비)","일반지출","6,899","6,899"
"290","2023","기상청","일반회계","","과학기술","과학기술일반","기상연구","기상관측위성개발","기상위성예보지원 및 융합서비스 기술개발(R&D)","주요사업비(기금사업비)","일반지출","95,196","95,196"
"291","2023","기상청","일반회계","","과학기술","과학기술일반","기상연구","선진기상·지진 기술개발","국가레이더 통합 활용기술 개발(R&D)","주요사업비(기금사업비)","일반지출","25,815","25,815"
"292","2023","기상청","일반회계","","과학기술","과학기술일반","기상연구","선진기상·지진 기술개발","수치예보 지원 및 활용 기술 개발(R&D)","주요사업비(기금사업비)","일반지출","108,173","108,173"
"293","2023","기상청","일반회계","","과학기술","과학기술일반","기상연구","선진기상·지진 기술개발","지진화산업무 지원 및 활용 기술 개발(R&D)","주요사업비(기금사업비)","일반지출","73,630","73,630"
"294","2023","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","관측기반국 기본경비","기본경비(경상운영비)","일반지출","1,580","1,580"
"295","2023","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","7,713","7,713"
"296","2023","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기상서비스진흥국 기본경비","기본경비(경상운영비)","일반지출","1,968","1,968"
"297","2023","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기획조정관 기본경비","기본경비(경상운영비)","일반지출","12,546","12,546"
"298","2023","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기후과학국 기본경비","기본경비(경상운영비)","일반지출","8,493","8,493"
"299","2023","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","지진화산국 기본경비","기본경비(경상운영비)","일반지출","2,732","2,732"
"300","2023","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","소속기관 기본경비","기상기후인재개발원 기본경비","기본경비(경상운영비)","일반지출","1,193","1,193"
"301","2023","기상청","일반회계","","과학기술","과학기술일반","기후변화 과학","기후변화 과학정보 생산 및 서비스","기후과학 국제협력 역량 강화","주요사업비(기금사업비)","일반지출","11,988","11,988"
"302","2023","기상청","일반회계","","과학기술","과학기술일반","기후변화 과학","기후변화 과학정보 생산 및 서비스","장기예보 선진 서비스 체계 구축","주요사업비(기금사업비)","일반지출","12,788","12,788"
"303","2023","기상청","일반회계","","과학기술","과학기술일반","책임행정기관 운영","국립기상과학원 연구개발","기상업무지원기술개발연구(R&D)","주요사업비(기금사업비)","일반지출","380,705","380,705"
"304","2023","기상청","일반회계","","과학기술","과학기술일반","책임행정기관 운영","책임행정기관 기본경비","항공기상청 기본경비(총액인건비)","기본경비(경상운영비)","일반지출","1,991","1,991"
"305","2023","기상청","일반회계","","과학기술","과학기술일반","책임행정기관 운영","항공기상관측","항공기상관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","8,657","8,657"
"306","2023","기획재정부","기후대응기금","","농림수산","임업·산촌","온실가스감축","탄소흡수원조성","탄소중립도시숲조성","주요사업비(기금사업비)","일반지출","24,336","24,336"
"307","2023","기획재정부","기후대응기금","","환경","기후대기및환경안전","온실가스감축","산업저탄소화","온실가스관리인프라구축","주요사업비(기금사업비)","일반지출","17,004","17,004"
"308","2023","기획재정부","기후대응기금","","환경","자연환경","온실가스감축","탄소흡수원조성","습지보전관리","주요사업비(기금사업비)","일반지출","5,339","5,339"
"309","2023","기획재정부","기후대응기금","","환경","환경일반","환경행정지원","기금운영비","기금운영비","기본경비(경상운영비)","일반지출","1,928","1,928"
"310","2023","기획재정부","복권기금","","일반·지방행정","재정·금융","기금운영비","기금운영비(복권기금)","기금관리비","기본경비(경상운영비)","일반지출","18,716","18,716"
"311","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","경제정책","경제구조개혁전략 기획 및 이행기반 구축","경제구조개혁전략 기획 및 이행기반 구축","주요사업비(기금사업비)","일반지출","4,958","4,958"
"312","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","경제정책","중장기 경제전략 기획사업","중장기 경제전략 기획사업","주요사업비(기금사업비)","일반지출","3,777","3,777"
"313","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","경제협력","경제협력강화지원","대외경제협력강화","주요사업비(기금사업비)","일반지출","64,172","64,172"
"314","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","경제협력","경제협력강화지원","통일기반조성","주요사업비(기금사업비)","일반지출","6,264","6,264"
"315","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","공공정책","공공기관 평가 및 관리","공공기관 평가 및 관리","주요사업비(기금사업비)","일반지출","2,960","2,960"
"316","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국고관리","국고업무관리지원","국고업무관리","주요사업비(기금사업비)","일반지출","7,944","7,944"
"317","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국고관리","국고업무관리지원","국채시장관리 및 국제화","주요사업비(기금사업비)","일반지출","7,573","7,573"
"318","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국고관리","국유재산관리","국유재산관리","주요사업비(기금사업비)","일반지출","5,720","5,720"
"319","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융강화지원","ADB 연차총회 준비 및 개최 사업","주요사업비(기금사업비)","일반지출","1,000","1,000"
"320","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융강화지원","국제금융외교 및 G20협력","주요사업비(기금사업비)","일반지출","274,403","274,403"
"321","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융강화지원","국제금융협력강화","주요사업비(기금사업비)","일반지출","125,659","125,659"
"322","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융강화지원","역내 금융협력사업","주요사업비(기금사업비)","일반지출","3,108,430","3,108,430"
"323","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융기구 출연","팬데믹 대응 기금 지원(ODA)","주요사업비(기금사업비)","일반지출","10,000,000","10,000,000"
"324","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","녹색기후 협력지원","녹색기후기획사업","주요사업비(기금사업비)","일반지출","35,731","35,731"
"325","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","기획재정 정책지원","경제교육지원","주요사업비(기금사업비)","일반지출","4,100","4,100"
"326","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","기획재정 정책지원","정책품질관리","주요사업비(기금사업비)","일반지출","2,088","2,088"
"327","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","기획재정 행정효율성 증진 및 능력개발","기획재정 행정효율성 증진 및 능력개발","주요사업비(기금사업비)","일반지출","55,109","55,109"
"328","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","기획재정해외네트워크구축","기획재정 해외네트워크 구축","주요사업비(기금사업비)","일반지출","501,150","501,150"
"329","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상 기본경비(기획조정실)","기본경비(경상운영비)","일반지출","20,029","20,029"
"330","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(개발금융국)","기본경비(경상운영비)","일반지출","5,838","5,838"
"331","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(경제구조개혁국)","기본경비(경상운영비)","일반지출","5,232","5,232"
"332","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(경제정책국)","기본경비(경상운영비)","일반지출","28,229","28,229"
"333","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(공공정책국)","기본경비(경상운영비)","일반지출","5,703","5,703"
"334","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(국고국)","기본경비(경상운영비)","일반지출","4,075","4,075"
"335","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(국제금융국)","기본경비(경상운영비)","일반지출","10,550","10,550"
"336","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(기관운영)","기본경비(경상운영비)","일반지출","2,224","2,224"
"337","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(대변인)","기본경비(경상운영비)","일반지출","6,888","6,888"
"338","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(대외경제국)","기본경비(경상운영비)","일반지출","54,387","54,387"
"339","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(세제실)","기본경비(경상운영비)","일반지출","63,288","63,288"
"340","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(예산실)","기본경비(경상운영비)","일반지출","19,932","19,932"
"341","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(장기전략국)","기본경비(경상운영비)","일반지출","4,996","4,996"
"342","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(재정관리국)","기본경비(경상운영비)","일반지출","20,001","20,001"
"343","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(재정혁신국)","기본경비(경상운영비)","일반지출","13,434","13,434"
"344","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(정책조정국)","기본경비(경상운영비)","일반지출","6,930","6,930"
"345","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 인건비","인건비","인건비(기금인건비)","일반지출","170,168","170,168"
"346","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","자문회의 지원","국민경제자문회의 지원단 운영","국민경제자문회의 지원단 운영","주요사업비(기금사업비)","일반지출","23,268","23,268"
"347","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","국가회계운영","국가회계제도운영","주요사업비(기금사업비)","일반지출","3,120","3,120"
"348","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","국제기구 공동연구 자문","국제기구 공동연구 자문","주요사업비(기금사업비)","일반지출","7,804","7,804"
"349","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","민간투자사업 활성화 지원","민간투자사업 활성화 지원","주요사업비(기금사업비)","일반지출",430,430
"350","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","재정사업평가","재정사업평가","주요사업비(기금사업비)","일반지출","12,102","12,102"
"351","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","재정집행관리","재정집행관리","주요사업비(기금사업비)","일반지출","2,120","2,120"
"352","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","국가재정운용계획수립","국가재정운용계획수립","주요사업비(기금사업비)","일반지출","2,916","2,916"
"353","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","디지털예산회계시스템 운영","디지털예산회계시스템 운영(정보화)","주요사업비(기금사업비)","일반지출","5,591","5,591"
"354","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","중장기 재정 전략 수립","국민참여 예산제도 운영","주요사업비(기금사업비)","일반지출","3,625","3,625"
"355","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","중장기 재정 전략 수립","재정건전성 관리강화","주요사업비(기금사업비)","일반지출","3,801","3,801"
"356","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","중장기 재정 전략 수립","재정전략기획 및 협력강화","주요사업비(기금사업비)","일반지출","8,196","8,196"
"357","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정운용","국고보조금 관리 및 제도개선","국가균형발전특별회계 관리 및 제도개선","주요사업비(기금사업비)","일반지출",790,790
"358","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정운용","국제 재정협력 강화","국제 재정협력 강화","주요사업비(기금사업비)","일반지출","321,254","321,254"
"359","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","재정운용","재정운용 협력기반 구축·운영","재정운용 협력기반 구축·운영","주요사업비(기금사업비)","일반지출","67,121","67,121"
"360","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","정책조정","경제정책조정지원","경제정책조정활성화사업","주요사업비(기금사업비)","일반지출","25,152","25,152"
"361","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","정책조정","경제정책조정지원","협동조합활성화사업","주요사업비(기금사업비)","일반지출","21,112","21,112"
"362","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","조세정책","조세정책지원","관세협력기구 출연(ODA)","주요사업비(기금사업비)","일반지출","220,000","220,000"
"363","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","조세정책","조세정책지원","국제조세협력","주요사업비(기금사업비)","일반지출","178,603","178,603"
"364","2023","기획재정부","일반회계","","일반·지방행정","재정·금융","조세정책","조세정책지원","조세지출 성과관리 및 평가","주요사업비(기금사업비)","일반지출","7,848","7,848"
"365","2023","농림축산식품부","농산물가격안정기금","","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","비축지원","주요사업비(기금사업비)","일반지출","318,222,482","318,222,482"
"366","2023","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농림축산검역검사","가축검역(농특)","가축방역","주요사업비(기금사업비)","일반지출","26,784","26,784"
"367","2023","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","LMO 및 농산물표시관리","주요사업비(기금사업비)","일반지출","13,365","13,365"
"368","2023","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","농산물안전성조사","주요사업비(기금사업비)","일반지출","119,744","119,744"
"369","2023","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","농산물원산지관리","주요사업비(기금사업비)","일반지출","13,282","13,282"
"370","2023","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","친환경우수농식품인증","주요사업비(기금사업비)","일반지출","48,060","48,060"
