No.,회계년도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,목명,세목명,정부안금액(달러),국회확정금액(달러)
"269","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","화력장비(유지)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","586,557","586,557"
"270","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","기동장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","1,423,640","1,423,640"
"271","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","일반장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","41,545","41,545"
"272","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","정밀측정장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","1,019,315","1,019,315"
"273","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","정비장비","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","5,459,635","5,459,635"
"274","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","통신전자장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","2,551,461","2,551,461"
"275","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","특수장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","13,215,594","13,215,594"
"276","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","함정장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","7,785,267","7,785,267"
"277","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","항공장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","20,169,166","20,169,166"
"278","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","화력장비(획득)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","493,232","493,232"
"279","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","탄약관리","탄약정비","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","31,312,702","31,312,702"
"280","2023","국방부","일반회계","","국방","전력유지","군수지원및협력","탄약관리","탄약정비","주요사업비(기금사업비)","일반지출","운영비","재료비","21,752,260","21,752,260"
"281","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","과학화훈련","과학화훈련","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","136,000","136,000"
"282","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","과학화훈련","과학화훈련","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","1,600,000","1,600,000"
"283","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","단기국내외시찰","주요사업비(기금사업비)","일반지출","여비","국외업무여비","757,021","757,021"
"284","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","단기국내외시찰","주요사업비(기금사업비)","일반지출","운영비","일반수용비","1,856","1,856"
"285","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","유해발굴","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","6,325","6,325"
"286","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","유해발굴","주요사업비(기금사업비)","일반지출","여비","국외업무여비","10,943","10,943"
"287","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","유해발굴","주요사업비(기금사업비)","일반지출","운영비","일반수용비","6,191","6,191"
"288","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인사","유해발굴","주요사업비(기금사업비)","일반지출","운영비","임차료",904,904
"289","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","업무추진비","관서업무추진비","62,761","62,761"
"290","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","여비","국외교육여비","22,911","22,911"
"291","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","여비","국외업무여비","621,626","621,626"
"292","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","운영비","급식비","144,361","144,361"
"293","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","운영비","기타운영비","17,498","17,498"
"294","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","운영비","일반수용비","1,360,993","1,360,993"
"295","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인양성교육","간부양성교육","주요사업비(기금사업비)","일반지출","운영비","임차료","251,100","251,100"
"296","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","국외군사교육","주요사업비(기금사업비)","일반지출","보전금","기타보전금","6,271,540","6,271,540"
"297","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","국외군사교육","주요사업비(기금사업비)","일반지출","여비","국외교육여비","5,966,635","5,966,635"
"298","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","군사대학교육","주요사업비(기금사업비)","일반지출","업무추진비","관서업무추진비","2,499","2,499"
"299","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","군사대학교육","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","18,784","18,784"
"300","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","군사대학교육","주요사업비(기금사업비)","일반지출","여비","국외업무여비","687,129","687,129"
"301","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","민간위탁교육","주요사업비(기금사업비)","일반지출","보전금","기타보전금","3,212,886","3,212,886"
"302","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","군인적자원개발교육","민간위탁교육","주요사업비(기금사업비)","일반지출","여비","국외교육여비","2,736,341","2,736,341"
"303","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","공통교보재지원","주요사업비(기금사업비)","일반지출","운영비","관리용역비","2,656,647","2,656,647"
"304","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","공통교보재지원","주요사업비(기금사업비)","일반지출","운영비","재료비","37,200","37,200"
"305","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","공통교보재지원","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","4,672,020","4,672,020"
"306","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","부대훈련및지원","주요사업비(기금사업비)","일반지출","여비","국내여비","1,881","1,881"
"307","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","부대훈련및지원","주요사업비(기금사업비)","일반지출","여비","국외교육여비","212,996","212,996"
"308","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","부대훈련및지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","16,987","16,987"
"309","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","부대훈련및지원","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","14,400","14,400"
"310","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","부대훈련및지원","주요사업비(기금사업비)","일반지출","운영비","일반수용비","2,669,004","2,669,004"
"311","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","161,533","161,533"
"312","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","여비","국외교육여비","1,668,134","1,668,134"
"313","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","여비","국외업무여비","683,772","683,772"
"314","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","20,300","20,300"
"315","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","운영비","관리용역비","40,000","40,000"
"316","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","운영비","급식비","1,100","1,100"
"317","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","운영비","기타운영비","70,300","70,300"
"318","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","운영비","일반수용비","2,627,970","2,627,970"
"319","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","운영비","임차료","1,678,750","1,678,750"
"320","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","작전상황연습","주요사업비(기금사업비)","일반지출","운영비","특근매식비","316,027","316,027"
"321","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비",698,698
"322","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","여비","국외교육여비","16,473","16,473"
"323","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","여비","국외업무여비","41,283","41,283"
"324","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","5,217","5,217"
"325","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","운영비","기타운영비","17,887","17,887"
"326","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","운영비","일반수용비","16,700","16,700"
"327","2023","국방부","일반회계","","국방","전력유지","군인사및교육훈련","훈련 및 교육 지원","전투발전연구","주요사업비(기금사업비)","일반지출","운영비","임차료","269,268","269,268"
"328","2023","국방부","일반회계","","국방","전력유지","장병보건및복지향상","장병복지지원","보건복지지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","7,661","7,661"
"329","2023","국방부","일반회계","","국방","전력유지","장병보건및복지향상","장병복지지원","보건복지지원","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","3,297","3,297"
"330","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","민간이전","고용부담금","402,832","402,832"
"331","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","보전금","포상금","135,000","135,000"
"332","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","업무추진비","관서업무추진비","11,826","11,826"
"333","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","880,267","880,267"
"334","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,190,770","1,190,770"
"335","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","760,051","760,051"
"336","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","운영비","기타운영비","56,928","56,928"
"337","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","372,020","372,020"
"338","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","운영비","유류비","159,062","159,062"
"339","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","운영비","일반수용비","430,196","430,196"
"340","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","운영비","임차료","3,108,292","3,108,292"
"341","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","운영비","특근매식비","36,010","36,010"
"342","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","307,740","307,740"
"343","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","무관부활동","무관부활동","주요사업비(기금사업비)","일반지출","인건비","상용임금","4,209,147","4,209,147"
"344","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","정책기획지원","정책기획지원","주요사업비(기금사업비)","일반지출","업무추진비","관서업무추진비","4,133","4,133"
"345","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","정책기획지원","정책기획지원","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,028","1,028"
"346","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","정책기획지원","정책기획지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","492,680","492,680"
"347","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","정책기획지원","정책기획지원","주요사업비(기금사업비)","일반지출","연구용역비","정책연구비","7,438","7,438"
"348","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","정책기획지원","정책기획지원","주요사업비(기금사업비)","일반지출","운영비","일반수용비","55,000","55,000"
"349","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","주한미군 기타분담금","연합지휘통신체계사용","주요사업비(기금사업비)","일반지출","운영비","임차료","19,020,373","19,020,373"
"350","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","업무추진비","관서업무추진비","29,688","29,688"
"351","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비",386,386
"352","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","여비","국외업무여비","250,651","250,651"
"353","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","231,000","231,000"
"354","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","운영비","급식비","79,610","79,610"
"355","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","12,564","12,564"
"356","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","운영비","일반수용비","30,581","30,581"
"357","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","운영비","임차료","48,000","48,000"
"358","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","PKO파병","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","2,000","2,000"
"359","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","업무추진비","관서업무추진비","48,469","48,469"
"360","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","여비","국외업무여비","92,131","92,131"
"361","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","30,780","30,780"
"362","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","운영비","급식비","1,680,766","1,680,766"
"363","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","운영비","유류비","6,840,364","6,840,364"
"364","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","운영비","일반수용비","30,227","30,227"
"365","2023","국방부","일반회계","","국방","전력유지","정책기획 및 국제협력","해외파병","다국적군 파병 및 국방교류협력","주요사업비(기금사업비)","일반지출","운영비","임차료","417,763","417,763"
"366","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국군수도병원운영","국군수도병원 사업 및 지원비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,533","4,533"
"367","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방전산정보원 운영","국방전산정보원 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,256","3,256"
"368","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방홍보원 운영","국방홍보사업 제작 및 지원비","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,273","1,273"
"369","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방홍보원 운영","국방홍보사업 제작 및 지원비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","18,589","18,589"
"370","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","국방홍보원 운영","국방홍보사업 제작 및 지원비","주요사업비(기금사업비)","일반지출","운영비","일반수용비","1,760","1,760"
"371","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","합동상호운용성기술센터 운영","합동상호운용성기술센터 사업 및 지원비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","6,147","6,147"
"372","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","합동상호운용성기술센터 운영","합동상호운용성기술센터 사업 및 지원비","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","4,532","4,532"
"373","2023","국방부","일반회계","","국방","전력유지","책임운영기관 운영","합동상호운용성기술센터 운영","합동상호운용성기술센터 사업 및 지원비","주요사업비(기금사업비)","일반지출","운영비","일반수용비","257,717","257,717"
"374","2023","국세청","일반회계","","일반·지방행정","재정·금융","국세행정지원","본부 기본경비","국제조세관리관실 기본경비","기본경비(경상운영비)","일반지출","운영비","일반수용비","65,579","65,579"
"375","2023","국토교통부","일반회계","","교통및물류","물류등기타","국토교통행정지원","본부인건비","본부인건비","인건비(기금인건비)","일반지출","인건비","보수","434,532","434,532"
"376","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관운영지원","국회부산도서관운영","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","19,500","19,500"
"377","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관운영지원","도서관운영관리","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","7,200","7,200"
"378","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관운영지원","도서관운영관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","22,245","22,245"
"379","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관운영지원","도서관운영관리","주요사업비(기금사업비)","일반지출","운영비","일반수용비","2,378","2,378"
"380","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관자료확충및보존","국회기록물관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,989","4,989"
"381","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관자료확충및보존","도서관자료확충","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,763","3,763"
"382","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관자료확충및보존","도서관자료확충","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","2,400","2,400"
"383","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관자료확충및보존","도서관자료확충","주요사업비(기금사업비)","일반지출","운영비","일반수용비","89,925","89,925"
"384","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","도서관자료확충및보존","도서관자료확충","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","1,815,193","1,815,193"
"385","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","입법정보지원","법률정보지원","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,800","1,800"
"386","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","입법정보지원","법률정보지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,335","4,335"
"387","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","전자도서관운영(정보화)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,240","4,240"
"388","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","국회방송운영","국회방송운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,890","3,890"
"389","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","의회운영지원","의회경호및방호","주요사업비(기금사업비)","일반지출","여비","국외업무여비","5,600","5,600"
"390","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","의회운영지원","주재관운영","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","30,600","30,600"
"391","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","의회운영지원","주재관운영","주요사업비(기금사업비)","일반지출","운영비","일반수용비","73,394","73,394"
"392","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","의회운영지원","주재관운영","주요사업비(기금사업비)","일반지출","운영비","임차료","452,685","452,685"
"393","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","도서관 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","여비","국외교육여비","80,047","80,047"
"394","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","도서관 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","15,717","15,717"
"395","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","도서관 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","운영비","일반수용비","13,500","13,500"
"396","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","경호기획관실 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","4,050","4,050"
"397","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","국회민원지원센터 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,252","2,252"
"398","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","기관운영지원","기본경비(경상운영비)","일반지출","여비","국외업무여비","14,249","14,249"
"399","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","방송국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","2,108","2,108"
"400","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의사국 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","6,518","6,518"
"401","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의정연수원 기본경비","기본경비(경상운영비)","일반지출","여비","국외교육여비","1,397,549","1,397,549"
"402","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의정연수원 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","72,269","72,269"
"403","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의정연수원 기본경비","기본경비(경상운영비)","일반지출","운영비","일반수용비","741,892","741,892"
"404","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","전산운영경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,416","3,416"
"405","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 인건비","인건비","인건비(기금인건비)","일반지출","인건비","보수","975,132","975,132"
"406","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","예산처 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","업무추진비","관서업무추진비","1,000","1,000"
"407","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","예산처 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","여비","국외교육여비","209,153","209,153"
"408","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","예산처 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","8,541","8,541"
"409","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","예산처 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","운영비","일반수용비","103,618","103,618"
"410","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","조사처 기본경비","기관운영및지원","기본경비(경상운영비)","일반지출","여비","국외교육여비","64,371","64,371"
"411","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","조사처 기본경비","기관운영및지원","기본경비(경상운영비)","일반지출","여비","국외업무여비","10,400","10,400"
"412","2023","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","조사처 기본경비","기관운영및지원","기본경비(경상운영비)","일반지출","운영비","일반수용비","26,500","26,500"
"413","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","경제전망및경제정책분석","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,000","1,000"
"414","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","경제전망및경제정책분석","주요사업비(기금사업비)","일반지출","여비","국외업무여비","7,718","7,718"
"415","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","국가재정분석및평가","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","4,600","4,600"
"416","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","국가재정분석및평가","주요사업비(기금사업비)","일반지출","여비","국외업무여비","25,648","25,648"
"417","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","의안비용추계및조세분석","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,000","1,000"
"418","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","의안비용추계및조세분석","주요사업비(기금사업비)","일반지출","여비","국외업무여비","20,152","20,152"
"419","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","기획관리및정책총괄지원","기획관리및정책총괄지원","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,000","1,000"
"420","2023","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","기획관리및정책총괄지원","기획관리및정책총괄지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,206","4,206"
