No.,회계년도,회계월,소관,소관명,회계,회계명,수입관코드,수입관명,수입항코드,수입항명,수입목코드,수입목명,예산(원),징수결정본월금액(원),징수결정누계금액(원),수납본월금액(원),수납누계금액(원),불납결손본월금액(원),불납결손누계금액(원),미수납누계금액(원)
"31","2023","04","007","대법원","110","일반회계","40","정부내부수입및기타","91","전입금","912","특별회계전입금","170,211,000,000",0,0,0,0,0,0,0
"32","2023","04","007","대법원","215","등기특별회계","11","재산수입","51","관유물대여료","511","토지대여료","100,000,000",0,"23,356,550",0,"23,356,550",0,0,0
"33","2023","04","007","대법원","215","등기특별회계","11","재산수입","51","관유물대여료","512","건물대여료","192,000,000","22,989,050","123,061,970","23,148,810","123,061,970",0,0,0
"34","2023","04","007","대법원","215","등기특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","155,000,000",0,"658,022,380","657,983,810","658,022,380",0,0,0
"35","2023","04","007","대법원","215","등기특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","20,000,000","405,990","1,291,770","399,990","1,285,770",0,0,"6,000"
"36","2023","04","007","대법원","215","등기특별회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","352,003,000,000","19,394,718,550","70,677,405,600","19,394,718,550","70,677,405,600",0,0,0
"37","2023","04","007","대법원","215","등기특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","7,000,000",0,"400,500",0,"400,500",0,0,0
"38","2023","04","007","대법원","215","등기특별회계","15","관유물매각대","71","고정자산매각대","711","건물매각대","1,389,000,000","78,538,000","78,538,000","78,538,000","78,538,000",0,0,0
"39","2023","04","007","대법원","215","등기특별회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대","17,000,000",0,0,0,0,0,0,0
"40","2023","04","007","대법원","215","등기특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","10,553,000,000","7,073,887,000","9,789,594,000","9,789,594,000","9,789,594,000",0,0,0
"41","2023","04","007","대법원","215","등기특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","65,827,000,000",0,0,0,0,0,0,0
"42","2023","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","57","변상금및위약금","571","변상금",0,"47,735,940","1,519,586,010","15,920,680","86,905,560",0,0,"1,432,680,450"
"43","2023","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","57","변상금및위약금","572","위약금",0,0,"800,000",0,0,0,0,"800,000"
"44","2023","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","58","가산금","581","가산금",0,"2,320","464,000",0,0,0,0,"464,000"
"45","2023","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","59","기타경상이전수입","594","민간출연금","90,636,000,000",0,"36,471,500,000",0,"36,471,500,000",0,0,0
"46","2023","04","007","대법원","508","사법서비스진흥기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","270,000,000","65,469,400","295,731,320","65,469,400","295,731,320",0,0,0
"47","2023","04","007","대법원","508","사법서비스진흥기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","77,287,000,000",0,0,0,0,0,0,0
"48","2023","04","007","대법원","508","사법서비스진흥기금","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","30,000,000,000",0,0,0,0,0,0,0
"49","2023","04","007","대법원","508","사법서비스진흥기금","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","1,092,000,000",0,"379,265,750",0,"379,265,750",0,0,0
"50","2023","04","008","헌법재판소","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입",0,0,"27,130",0,"27,130",0,0,0
"51","2023","04","008","헌법재판소","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","10,000,000",0,"2,827,050",0,"2,827,050",0,0,0
"52","2023","04","008","헌법재판소","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","9,000,000",0,0,0,0,0,0,0
"53","2023","04","008","헌법재판소","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","20,000,000","436,730","436,730","436,730","436,730",0,0,0
"54","2023","04","009","중앙선거관리위원회","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","23,000,000","35,690","28,478,730","35,690","28,478,730",0,0,0
"55","2023","04","009","중앙선거관리위원회","110","일반회계","11","재산수입","51","관유물대여료","513","기타관유물대여료","5,000,000",0,0,0,0,0,0,0
"56","2023","04","009","중앙선거관리위원회","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","5,000,000",0,0,0,0,0,0,0
"57","2023","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","563","과태료","110,000,000",0,"114,356,550","30,800,000","50,909,320",0,0,"63,447,230"
"58","2023","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","2,000,000",0,0,0,0,0,0,0
"59","2023","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","58","가산금","581","가산금",0,"24,000","1,600,420","24,000","331,280",0,0,"1,269,140"
"60","2023","04","009","중앙선거관리위원회","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","710,000,000","1,301,090","1,357,420,260","14,454,690","92,243,900",0,0,"1,265,176,360"
"61","2023","04","009","중앙선거관리위원회","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","8,000,000","726,310","17,056,780","726,310","17,056,780",0,0,0
"62","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","1,000,000","146,560","2,306,200",0,"2,159,640",0,0,"146,560"
"63","2023","04","010","국무조정실 및 국무총리비서실","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","22,000,000","238,910","266,292,980",0,"266,054,070",0,0,"238,910"
"64","2023","04","013","법무부","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","699,000,000","-10,122,490","319,207,070","10,610,960","176,924,680",0,"187,000","142,095,390"
"65","2023","04","013","법무부","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","703,000,000","130,398,680","354,346,740","40,934,190","184,937,650",0,"8,338,000","161,071,090"
"66","2023","04","013","법무부","110","일반회계","11","재산수입","51","관유물대여료","513","기타관유물대여료","17,000,000",0,0,0,0,0,0,0
"67","2023","04","013","법무부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","331,000,000","3,699,170","503,394,890","3,699,170","496,344,150",0,"59,740","6,991,000"
"68","2023","04","013","법무부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","547","기타재산이자외수입",0,"4,260,000","16,970,910","4,260,000","16,970,910",0,0,0
"69","2023","04","013","법무부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","548","한국은행잉여금",0,0,"500,000",0,"500,000",0,0,0
"70","2023","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","561","벌금및과료","1,128,869,000,000","103,967,550,310","409,714,453,880","102,804,380,310","402,797,063,880",0,0,"6,917,390,000"
"71","2023","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","562","몰수금및추징금","130,898,000,000","8,597,074,970","34,733,259,910","8,597,074,970","34,733,259,910",0,0,0
"72","2023","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","563","과태료","12,167,000,000","941,102,950","13,590,947,950","971,843,830","3,848,273,070",0,0,"9,742,674,880"
"73","2023","04","013","법무부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","564","징계부과금","30,000,000",0,"682,604,090",0,"2,198,030",0,0,"680,406,060"
"74","2023","04","013","법무부","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","205,000,000","6,528,470","2,383,534,420","6,267,710","35,821,660",0,"7,530,290","2,340,182,470"
"75","2023","04","013","법무부","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금","783,000,000","165,973,040","555,061,160","165,973,040","553,998,250",0,0,"1,062,910"
"76","2023","04","013","법무부","110","일반회계","12","경상이전수입","58","가산금","581","가산금","39,000,000","6,827,000","1,388,817,110","34,560","141,390",0,"5,992,510","1,382,683,210"
"77","2023","04","013","법무부","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","8,229,000,000","729,443,760","2,718,995,730","686,387,770","2,303,249,080",0,"135,250","415,611,400"
"78","2023","04","013","법무부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","50,123,000,000","4,159,545,310","17,527,024,420","4,159,545,310","17,527,024,420",0,0,0
"79","2023","04","013","법무부","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","740,000,000","83,136,680","286,923,800","75,380,400","260,181,340",0,0,"26,742,460"
"80","2023","04","013","법무부","110","일반회계","14","수입대체경비수입","65","면허료및수수료","651","면허료및수수료","11,850,000,000","1,385,340,000","5,200,732,000","1,477,800,000","5,170,912,000",0,0,"29,820,000"
"81","2023","04","013","법무부","110","일반회계","14","수입대체경비수입","69","잡수입","691","기타잡수입","151,000,000","17,592,740","27,710,340","14,350,240","24,467,840",0,0,"3,242,500"
"82","2023","04","013","법무부","110","일반회계","15","관유물매각대","71","고정자산매각대","713","기타고정자산매각대",0,"800,000","30,240,900",0,"29,440,900",0,0,"800,000"
"83","2023","04","013","법무부","219","교도작업특별회계","11","재산수입","51","관유물대여료","512","건물대여료",0,0,"448,660",0,"448,660",0,0,0
"84","2023","04","013","법무부","219","교도작업특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입",0,0,"296,000",0,"296,000",0,0,0
"85","2023","04","013","법무부","219","교도작업특별회계","12","경상이전수입","57","변상금및위약금","571","변상금",0,"55,000","55,000",0,0,0,0,"55,000"
"86","2023","04","013","법무부","219","교도작업특별회계","12","경상이전수입","59","기타경상이전수입","595","설비부담금",0,"8,887,400","15,355,140","11,751,520","11,897,540",0,0,"3,457,600"
"87","2023","04","013","법무부","219","교도작업특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","103,000,000",0,"131,058,350",0,"105,558,350",0,0,"25,500,000"
"88","2023","04","013","법무부","219","교도작업특별회계","13","재화및용역판매수입","63","교도소수입","631","교도소수입","64,343,000,000","5,990,982,170","21,176,422,250","6,219,733,770","17,581,772,580",0,0,"3,594,649,670"
"89","2023","04","013","법무부","219","교도작업특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","369,000,000","786,960","20,960,750","422,190","20,227,100",0,0,"733,650"
"90","2023","04","013","법무부","219","교도작업특별회계","15","관유물매각대","71","고정자산매각대","712","기계기구매각대",0,0,"6,270,000",0,"6,270,000",0,0,0
"91","2023","04","013","법무부","219","교도작업특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대",0,"2,159,687,300","2,159,687,300","215,968,730","215,968,730",0,0,"1,943,718,570"
"92","2023","04","013","법무부","219","교도작업특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","9,840,000,000",0,0,0,0,0,0,0
"93","2023","04","013","법무부","219","교도작업특별회계","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","45,000,000,000","35,000,000,000","35,000,000,000","35,000,000,000","35,000,000,000",0,0,0
"94","2023","04","013","법무부","219","교도작업특별회계","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","1,824,000,000","114,248,630","796,140,610","114,248,630","796,140,610",0,0,0
"95","2023","04","013","법무부","583","범죄피해자보호기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","417,000,000","52,747,970","140,036,740","52,747,970","133,235,410",0,0,"6,801,330"
"96","2023","04","013","법무부","583","범죄피해자보호기금","12","경상이전수입","56","벌금,몰수금및과태료","565","과징금",0,"108,928,850","162,087,360","7,094,460","53,158,510",0,0,"108,928,850"
"97","2023","04","013","법무부","583","범죄피해자보호기금","12","경상이전수입","57","변상금및위약금","571","변상금","1,552,000,000","62,568,520","414,621,170","62,568,520","414,621,170",0,0,0
"98","2023","04","013","법무부","583","범죄피해자보호기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","2,373,000,000","1,901,060","3,549,950,010","1,901,060","1,573,963,160",0,0,"1,975,986,850"
"99","2023","04","013","법무부","583","범죄피해자보호기금","31","차입금및여유자금회수","85","정부예금회수","852","통화금융기관예치금회수","14,805,000,000",0,0,0,0,0,0,0
"100","2023","04","013","법무부","583","범죄피해자보호기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","94,200,000,000","-10,260,000,000","55,680,000,000","18,000,000,000","55,680,000,000",0,0,0
"101","2023","04","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","511","토지대여료","4,479,000,000","46,447,580","1,810,930,740","91,841,700","1,068,274,370",0,0,"742,656,370"
"102","2023","04","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","512","건물대여료","1,557,000,000","236,797,040","909,217,640","88,131,510","455,581,260",0,0,"453,636,380"
"103","2023","04","014","국방부","110","일반회계","11","재산수입","51","관유물대여료","513","기타관유물대여료","2,054,000,000","4,078,444,810","9,557,245,640","4,078,489,400","9,541,642,810",0,0,"15,602,830"
"104","2023","04","014","국방부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","1,781,000,000","214,895,590","708,420,030","234,984,560","705,944,050",0,0,"2,475,980"
"105","2023","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","561","벌금및과료","4,669,000,000","477,030,000","2,381,018,300","471,955,000","2,067,499,700",0,0,"313,518,600"
"106","2023","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","562","몰수금및추징금","54,000,000",0,"46,542,430",0,"1,540,000",0,0,"45,002,430"
"107","2023","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","564","징계부과금","16,000,000",0,"275,475,410",0,"-484,940",0,0,"275,960,350"
"108","2023","04","014","국방부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","565","과징금","76,000,000",0,"3,366,900",0,"2,358,010",0,0,"1,008,890"
"109","2023","04","014","국방부","110","일반회계","12","경상이전수입","57","변상금및위약금","571","변상금","2,987,000,000","252,677,120","11,544,001,260","181,318,230","1,018,339,840",0,0,"10,525,661,420"
"110","2023","04","014","국방부","110","일반회계","12","경상이전수입","57","변상금및위약금","572","위약금","16,449,000,000","831,806,480","18,385,629,680","818,471,090","9,250,044,130",0,0,"9,135,585,550"
"111","2023","04","014","국방부","110","일반회계","12","경상이전수입","58","가산금","581","가산금","3,000,000",0,0,0,0,0,0,0
"112","2023","04","014","국방부","110","일반회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","118,774,000,000","19,910,917,830","156,966,454,780","19,819,762,370","63,604,566,810",0,"6,230,010","93,355,657,960"
"113","2023","04","014","국방부","110","일반회계","13","재화및용역판매수입","62","병원수입","621","병원수입","17,481,000,000","1,192,118,390","4,433,885,270","1,192,118,390","4,433,885,270",0,0,0
"114","2023","04","014","국방부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","651","면허료및수수료","787,000,000","9,375,780","88,601,770","9,375,780","88,601,770",0,0,0
"115","2023","04","014","국방부","110","일반회계","13","재화및용역판매수입","66","입학금및수업료","662","수업료","561,000,000","11,350,000","440,860,000","11,350,000","440,860,000",0,0,0
"116","2023","04","014","국방부","110","일반회계","13","재화및용역판매수입","67","항공항만및용수수입","671","항공항만수입","1,821,000,000",0,"836,241,220",0,"836,241,220",0,0,0
"117","2023","04","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","41,337,000,000","752,371,170","10,335,327,630","847,473,240","7,989,130,530",0,0,"2,346,197,100"
"118","2023","04","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","697","기타영업외잡수익",0,0,"22,081,800",0,0,0,0,"22,081,800"
"119","2023","04","014","국방부","110","일반회계","40","정부내부수입및기타","91","전입금","913","기금전입금","4,338,000,000",0,0,0,0,0,0,0
"120","2023","04","014","국방부","230","주한미군기지이전특별회계","11","재산수입","51","관유물대여료","511","토지대여료","174,000,000","403,670","194,892,040","1,688,250","28,159,740",0,0,"166,732,300"
"121","2023","04","014","국방부","230","주한미군기지이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","264,000,000",0,"268,636,600",0,"268,636,600",0,0,0
"122","2023","04","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","57","변상금및위약금","571","변상금","120,000,000","6,939,840","1,180,830,290","35,581,750","106,382,990",0,0,"1,074,447,300"
"123","2023","04","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","58","가산금","581","가산금",0,0,"84,566,320",0,0,0,0,"84,566,320"
"124","2023","04","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","590,000,000","3,770,280","106,773,260","12,683,880","33,156,380",0,0,"73,616,880"
"125","2023","04","014","국방부","230","주한미군기지이전특별회계","13","재화및용역판매수입","69","잡수입","691","기타잡수입","115,000,000",0,"311,487,260",0,"297,900,130",0,0,"13,587,130"
"126","2023","04","014","국방부","230","주한미군기지이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","576,434,000,000","372,326,400,150","374,528,950,890","372,326,400,150","374,528,950,890",0,0,0
"127","2023","04","014","국방부","230","주한미군기지이전특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","143,000,000",0,0,0,0,0,0,0
"128","2023","04","014","국방부","230","주한미군기지이전특별회계","40","정부내부수입및기타","94","예수금","943","기금예수금","302,096,000,000",0,"79,600,000,000",0,"79,600,000,000",0,0,0
"129","2023","04","014","국방부","232","국방·군사시설이전특별회계","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","137,000,000",0,0,0,0,0,0,0
"130","2023","04","014","국방부","232","국방·군사시설이전특별회계","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","290,000,000","76,446,000","2,290,294,100","1,669,930","3,242,110",0,0,"2,287,051,990"
"131","2023","04","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","71","고정자산매각대","711","건물매각대","5,230,000,000",0,0,0,0,0,0,0
"132","2023","04","014","국방부","232","국방·군사시설이전특별회계","15","관유물매각대","72","토지및무형자산매각대","721","토지매각대","361,865,000,000","1,973,461,240","10,141,706,190","2,974,393,410","3,081,893,410",0,0,"7,059,812,780"
"133","2023","04","014","국방부","232","국방·군사시설이전특별회계","34","세계잉여금","89","세계잉여금이입액","893","전년도세계잉여금","26,192,000,000",0,0,0,0,0,0,0
"134","2023","04","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","92","예탁원금회수","923","기금예탁원금회수","27,000,000,000",0,0,0,0,0,0,0
"135","2023","04","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","94","예수금","943","기금예수금","178,420,000,000",0,0,0,0,0,0,0
"136","2023","04","014","국방부","232","국방·군사시설이전특별회계","40","정부내부수입및기타","95","예탁이자수입","953","기금예탁이자수입","419,000,000",0,"189,850,680",0,"189,850,680",0,0,0
"137","2023","04","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","511","토지대여료","98,000,000","-710,000","7,535,200","-710,000","7,535,200",0,0,0
"138","2023","04","014","국방부","516","군인연금기금","11","재산수입","51","관유물대여료","512","건물대여료","3,495,000,000","258,929,130","1,039,596,810","258,929,130","1,039,596,810",0,0,0
"139","2023","04","014","국방부","516","군인연금기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","11,179,000,000","8,800,479,100","17,812,064,660","8,800,479,100","17,812,064,660",0,0,0
"140","2023","04","014","국방부","516","군인연금기금","12","경상이전수입","55","연금수입","551","연금기여금","736,572,000,000","58,514,312,690","234,377,322,620","58,626,875,490","234,366,648,780",0,0,"10,673,840"
"141","2023","04","014","국방부","516","군인연금기금","12","경상이전수입","57","변상금및위약금","571","변상금",0,0,"2,554,837,970",0,0,0,0,"2,554,837,970"
"142","2023","04","014","국방부","516","군인연금기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","16,242,000,000","936,897,500","13,979,028,620","725,975,070","4,191,630,020",0,0,"9,787,398,600"
"143","2023","04","014","국방부","516","군인연금기금","31","차입금및여유자금회수","85","정부예금회수","853","비통화금융기관예치금회수","50,000,000,000","313,800,000,000","1,286,300,000,000","313,800,000,000","1,286,300,000,000",0,0,0
"144","2023","04","014","국방부","516","군인연금기금","40","정부내부수입및기타","91","전입금","911","일반회계전입금","3,101,725,000,000","252,395,045,000","1,055,286,103,000","252,395,045,000","1,055,286,103,000",0,0,0
"145","2023","04","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","511","토지대여료","119,000,000","-2,493,420","45,967,560","-2,330,910","45,760,790",0,0,"206,770"
"146","2023","04","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","512","건물대여료","22,833,000,000","855,927,540","11,691,681,200","570,576,050","5,269,476,320",0,0,"6,422,204,880"
"147","2023","04","014","국방부","544","군인복지기금","11","재산수입","51","관유물대여료","513","기타관유물대여료","2,000,000",0,0,0,0,0,0,0
"148","2023","04","014","국방부","544","군인복지기금","11","재산수입","54","기타이자수입및재산수입","546","기타재산이자수입","5,293,000,000","162,611,660","1,196,964,850","162,611,660","1,196,964,850",0,0,0
"149","2023","04","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","571","변상금","17,000,000","111,500","1,758,889,710","611,500","1,383,350",0,0,"1,757,506,360"
"150","2023","04","014","국방부","544","군인복지기금","12","경상이전수입","57","변상금및위약금","572","위약금","155,000,000","9,274,580","32,659,600","3,939,580","24,965,970",0,0,"7,693,630"
"151","2023","04","014","국방부","544","군인복지기금","12","경상이전수입","58","가산금","581","가산금",0,"1,257,250","1,643,922,510",0,0,0,0,"1,643,922,510"
"152","2023","04","014","국방부","544","군인복지기금","12","경상이전수입","59","기타경상이전수입","596","기타경상이전수입","3,723,000,000","512,212,160","4,590,278,990","428,743,890","1,288,661,320",0,0,"3,301,617,670"
"153","2023","04","014","국방부","544","군인복지기금","13","재화및용역판매수입","64","입장료수입","641","입장료수입","115,812,000,000","9,502,903,160","30,668,996,920","9,562,773,040","30,244,577,260",0,0,"424,419,660"
"154","2023","04","014","국방부","544","군인복지기금","13","재화및용역판매수입","69","잡수입","691","기타잡수입","277,927,000,000","26,532,457,830","116,316,898,090","26,480,766,590","114,862,745,450",0,0,"1,454,152,640"
