No.,회계년도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,목명,세목명,정부안금액(달러),국회확정금액(달러)
"741","2022","방위사업청","일반회계","","국방","방위력개선","유도무기사업","유도무기 양산/구매","탄도탄조기경보레이더-Ⅱ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","20,670,796","20,670,796"
"742","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 대정부국외획득","고고도정찰용무인항공기(HUAV)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","6,827,433","6,827,433"
"743","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","JTAC용 표적영상수신기","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","10,542,560","10,542,560"
"744","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","Link-16 성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","111,113,000","111,113,000"
"745","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","공지통신무전기(SATURN) 성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","5,305,040","5,305,040"
"746","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","이동형기상레이더","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","838,053","838,053"
"747","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","이동형장거리레이더","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","20,507,080","6,347,788"
"748","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","지휘정찰 전력화 장비 후속지원","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","119,160,177","119,160,177"
"749","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","지휘정찰 전력화 장비 후속지원","주요사업비(기금사업비)","일반지출","운영비","재료비","21,499,115","21,499,115"
"750","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","피아식별장비 성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","40,741,761","40,741,761"
"751","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","항공관제레이더(ASR)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","4,452,957","4,452,957"
"752","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 양산/구매","항공통제기 2차","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","290,369,026",0
"753","2022","방위사업청","일반회계","","국방","방위력개선","지휘정찰사업","지휘정찰 연구개발","장거리레이더(R&D)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","73,717","73,717"
"754","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","KDX-Ⅰ성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","1,351,908","1,351,908"
"755","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","검독수리-B Batch-Ⅰ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","36,649","36,649"
"756","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","검독수리-B Batch-Ⅱ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","82,168","82,168"
"757","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","경항공모함","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","750,000","750,000"
"758","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","고속상륙정 2차","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","8,175,745","8,175,745"
"759","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","광개토-Ⅲ Batch-Ⅱ","주요사업비(기금사업비)","일반지출","운영비","공공요금및제세","15,033","15,033"
"760","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","광개토-Ⅲ Batch-Ⅱ","주요사업비(기금사업비)","일반지출","운영비","일반수용비","1,431","1,431"
"761","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","광개토-Ⅲ Batch-Ⅱ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","112,927,263","112,927,263"
"762","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","대형수송함(LPX) 2차","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","950,734","950,734"
"763","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","복합감응기뢰소해구","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","11,761,578","11,761,578"
"764","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","소해함 2차","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","17,388,000","17,388,000"
"765","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","울산급 Batch-Ⅱ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","1,966,285","1,966,285"
"766","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","울산급 Batch-Ⅲ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","2,204,676","2,204,676"
"767","2022","방위사업청","일반회계","","국방","방위력개선","함정사업","함정 양산/구매","장보고-Ⅲ Batch-II","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","333,424","333,424"
"768","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 대정부국외획득","F-35A","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","1,232,478","1,232,478"
"769","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 대정부국외획득","F-35A 성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","35,277,433","17,555,310"
"770","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 대정부국외획득","KF-16 성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","68,998,672","68,998,672"
"771","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 대정부국외획득","대형기동헬기-Ⅱ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","62,400,442","31,145,575"
"772","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 대정부국외획득","해상초계기-Ⅱ","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","242,236,639","242,236,639"
"773","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","C-130H 경미한 성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","2,639,380",0
"774","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","C-130H 성능개량","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","22,095,239","22,095,239"
"775","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","KF-16D 수명연장","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","8,329,730","8,329,730"
"776","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","공중급유기","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","40,708","40,708"
"777","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","대형공격헬기 2차","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","13,399,115",0
"778","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","대형수송기 2차","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","27,763,716","13,776,991"
"779","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","소형무장헬기","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","133,628","133,628"
"780","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","한국형기동헬기 후속양산","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","2,076,990","2,076,990"
"781","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","항공기 전력화 장비 후속지원","주요사업비(기금사업비)","일반지출","운영비","시설장비유지비","178,966,372","178,966,372"
"782","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","항공기 전력화 장비 후속지원","주요사업비(기금사업비)","일반지출","운영비","재료비","3,357,521","3,357,521"
"783","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","항공기 항재밍 GPS체계","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","12,901,327","12,901,327"
"784","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 양산/구매","해상작전헬기","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","234,601,770","234,601,770"
"785","2022","방위사업청","일반회계","","국방","방위력개선","항공기사업","항공기 연구개발","보라매(R&D)","주요사업비(기금사업비)","일반지출","유형자산","자산취득비","1,099,601","1,099,601"
"786","2022","법무부","교도작업특별회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(교특)","교특회계관리기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","10,396","10,396"
"787","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰업무정보화","첨단범죄및디지털수사(정보화)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","24,564","24,564"
"788","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","검찰국외훈련 및 국제형사협력지원","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,000","1,000"
"789","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","검찰국외훈련 및 국제형사협력지원","주요사업비(기금사업비)","일반지출","여비","국외교육여비","2,243,120","2,243,120"
"790","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","검찰국외훈련 및 국제형사협력지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","376,898","364,981"
"791","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","검찰국외훈련 및 국제형사협력지원","주요사업비(기금사업비)","일반지출","운영비","일반수용비","973,994","973,994"
"792","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","검찰국외훈련 및 국제형사협력지원","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","40,649","24,000"
"793","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","과학수사인프라구축","주요사업비(기금사업비)","일반지출","여비","국외업무여비","22,004","22,004"
"794","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","국제형사협력지원(ODA)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","64,191","64,191"
"795","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","국제형사협력지원(ODA)","주요사업비(기금사업비)","일반지출","운영비","일반수용비","186,000","186,000"
"796","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","국제형사협력지원(ODA)","주요사업비(기금사업비)","일반지출","운영비","임차료","12,000","12,000"
"797","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","국제형사협력지원(ODA)","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","86,372","86,372"
"798","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","검찰운영","인권보호 등 검찰업무지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","14,018","14,018"
"799","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","공판활동및형집행","공판활동지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,653","3,653"
"800","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","수사지원및역량강화","국민생활침해 범죄 수사","주요사업비(기금사업비)","일반지출","여비","국외교육여비","2,702","2,702"
"801","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","수사지원및역량강화","마약수사","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","1,860","1,860"
"802","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","수사지원및역량강화","마약수사","주요사업비(기금사업비)","일반지출","여비","국외교육여비","8,241","8,241"
"803","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","수사지원및역량강화","마약수사","주요사업비(기금사업비)","일반지출","여비","국외업무여비","27,830","27,830"
"804","2022","법무부","일반회계","","공공질서및안전","법무및검찰","검찰활동","형사사법선진화","형사법정비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","6,363","6,363"
"805","2022","법무부","일반회계","","공공질서및안전","법무및검찰","교정활동","교도소운영","교도소행정지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","52,432","52,432"
"806","2022","법무부","일반회계","","공공질서및안전","법무및검찰","교정활동","교도소운영","교도소행정지원","주요사업비(기금사업비)","일반지출","해외이전","국제부담금","5,300","5,300"
"807","2022","법무부","일반회계","","공공질서및안전","법무및검찰","범죄예방활동","법질서 준수 및 법교육","법질서 준수 및 법교육 활동","주요사업비(기금사업비)","일반지출","여비","국외업무여비","8,172","8,172"
"808","2022","법무부","일반회계","","공공질서및안전","법무및검찰","범죄예방활동","보호관찰","보호관찰활동","주요사업비(기금사업비)","일반지출","여비","국외업무여비","10,461","10,461"
"809","2022","법무부","일반회계","","공공질서및안전","법무및검찰","범죄예방활동","보호관찰","전자감독","주요사업비(기금사업비)","일반지출","여비","국외업무여비","9,288","9,288"
"810","2022","법무부","일반회계","","공공질서및안전","법무및검찰","범죄예방활동","치료감호","치료감호자수용관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","8,088","8,088"
"811","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무교육훈련","연수원운영","신임검사 양성 및 교육 지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","10,545","10,545"
"812","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","법무행정개선","국민불편 해소를 위한 민원·정책 피드백","주요사업비(기금사업비)","일반지출","여비","국외업무여비","6,021","6,021"
"813","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","법무행정개선","행정효율성증진및능력개발","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,876","3,876"
"814","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","법무행정정보화","법무행정정보화(정보화)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","9,056","9,056"
"815","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(일반)","검찰국기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","5,097","5,097"
"816","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(일반)","교정본부기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","103,046","103,046"
"817","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(일반)","기관운영 기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","56,590","56,590"
"818","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(일반)","범죄예방정책국기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","4,161","4,161"
"819","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(일반)","법무실기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","15,633","15,633"
"820","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(일반)","외국인본부기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","157,095","157,095"
"821","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","본부기본경비(일반)","인권국기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","20,962","20,962"
"822","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관기본경비(일반)","검찰청운영기본경비","기본경비(경상운영비)","일반지출","업무추진비","관서업무추진비","59,400","59,400"
"823","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관기본경비(일반)","검찰청운영기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","79,634","79,634"
"824","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관기본경비(일반)","검찰청운영기본경비","기본경비(경상운영비)","일반지출","운영비","임차료","33,792","33,792"
"825","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관기본경비(일반)","법무연수원기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","9,099","9,099"
"826","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관기본경비(일반)","보호관찰소운영기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","4,674","4,674"
"827","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관기본경비(일반)","소년원운영기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","11,948","11,948"
"828","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관인건비","검찰청운영인건비(총액)","인건비(기금인건비)","일반지출","인건비","보수","794,026","794,026"
"829","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","소속기관인건비","출입국외국인관서운영인건비(총액)","인건비(기금인건비)","일반지출","인건비","보수","89,420","89,420"
"830","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무및검찰행정지원","형사사법공통시스템 운영","형사사법공통시스템 운영(정보화)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,394","4,394"
"831","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","국가송무수행","국가송무수행및공익법무관운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","2,518","2,518"
"832","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","국제법무운영및외국법제연구","개발도상국 법제정비지원(ODA)","주요사업비(기금사업비)","일반지출","여비","국외업무여비","13,667","13,667"
"833","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","국제법무운영및외국법제연구","국제거래및국제통상법률지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","81,510","81,510"
"834","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","국제법무운영및외국법제연구","국제투자분쟁중재수행및대응","주요사업비(기금사업비)","일반지출","여비","국외업무여비","106,550","106,550"
"835","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","국제법무운영및외국법제연구","국제투자분쟁중재수행및대응","주요사업비(기금사업비)","일반지출","운영비","일반수용비","2,160,704","2,160,704"
"836","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","국제법무운영및외국법제연구","기업환경지수 개선","주요사업비(기금사업비)","일반지출","여비","국외업무여비","7,682","7,682"
"837","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","민상사법령의 선진화","국민편익증진법제정비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","16,631","16,631"
"838","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","민상사법령의 선진화","성장동력 확충을 위한 기업법제선진화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,114","3,114"
"839","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","법률서비스산업의선진화 및 법조인선발","공증제도운영및활성화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","15,399","15,399"
"840","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","법률서비스산업의선진화 및 법조인선발","변호사시험및법조윤리시험관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","9,511","9,511"
"841","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","법률서비스산업의선진화 및 법조인선발","변호사제도의선진화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","11,536","11,536"
"842","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","통일대비법률통합실질화","통일대비법률통합실질화","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","3,200","3,200"
"843","2022","법무부","일반회계","","공공질서및안전","법무및검찰","법무활동","통일대비법률통합실질화","통일대비법률통합실질화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","15,876","15,876"
"844","2022","법무부","일반회계","","공공질서및안전","법무및검찰","출입국관리","국제이민협력","이민정책개발지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","54,116","54,116"
"845","2022","법무부","일반회계","","공공질서및안전","법무및검찰","출입국관리","외국인체류관리","외국인 체류질서 확립","주요사업비(기금사업비)","일반지출","특수활동비","특수활동비","147,343","147,343"
"846","2022","법무부","일반회계","","공공질서및안전","법무및검찰","출입국관리","외국인체류관리","외국인보호관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","4,713","4,713"
"847","2022","법무부","일반회계","","공공질서및안전","법무및검찰","출입국관리","외국인체류관리","외국인사회통합지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","26,875","26,875"
"848","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","법제전문성향상","법제교육 및 법제전문인력육성","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비",800,800
"849","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","법제전문성향상","법제교육 및 법제전문인력육성","주요사업비(기금사업비)","일반지출","여비","국외교육여비","10,120",0
"850","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","법제전문성향상","법제교육 및 법제전문인력육성","주요사업비(기금사업비)","일반지출","여비","국외업무여비","6,558","16,678"
"851","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","법제전문성향상","외국법제기관교류","주요사업비(기금사업비)","일반지출","업무추진비","사업추진비","5,132","5,132"
"852","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","법제전문성향상","외국법제기관교류","주요사업비(기금사업비)","일반지출","여비","국외업무여비","15,942","15,942"
"853","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","본부기본경비","기관운영기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","12,570","12,570"
"854","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","본부기본경비","기관운영기본경비","기본경비(경상운영비)","일반지출","운영비","일반수용비","13,860","13,860"
"855","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","정부입법 총괄관리","법령심사지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,614","3,614"
"856","2022","법제처","일반회계","","일반·지방행정","일반행정","정부입법 총괄 지원","정부입법 총괄관리","법제정비","주요사업비(기금사업비)","일반지출","여비","국외업무여비","6,130","6,130"
"857","2022","병무청","일반회계","","국방","병무행정","병무행정지원","기본경비","총액인건비비대상기본경비","기본경비(경상운영비)","일반지출","여비","국외업무여비","62,427","62,427"
"858","2022","병무청","일반회계","","국방","병무행정","병무행정지원","운영지원","병무행정운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","19,100","19,100"
"859","2022","병무청","일반회계","","국방","병무행정","병무행정지원","직원교육훈련","행정효율성 증진 및 능력개발","주요사업비(기금사업비)","일반지출","여비","국외업무여비","10,073","10,073"
"860","2022","병무청","일반회계","","국방","병무행정","보충역복무지원","보충역복무제도운영","대체역 심사","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,900","3,900"
"861","2022","병무청","일반회계","","국방","병무행정","보충역복무지원","보충역복무제도운영","사회복무요원 복무관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","6,968","6,968"
"862","2022","병무청","일반회계","","국방","병무행정","보충역복무지원","보충역복무제도운영","산업지원인력","주요사업비(기금사업비)","일반지출","여비","국외업무여비","7,762","7,762"
"863","2022","보건복지부","국립나주병원","손익계정","보건","보건의료","국립나주병원","나주병원 기본경비(손익)","나주병원 기본경비(총액-손익)","기본경비(경상운영비)","일반지출","여비","국외업무여비","1,860","1,860"
"864","2022","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","감염병정책관리","결핵관리","국가결핵예방","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,692","1,692"
"865","2022","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","만성질환예방관리","국가건강검진사업 운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","2,270","2,270"
"866","2022","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","만성질환관리","만성질환예방관리","만성질환 예방관리","주요사업비(기금사업비)","일반지출","운영비","시험연구비","2,578","2,578"
"867","2022","보건복지부","일반회계","","보건","건강보험","건강보험제도 운영","건강보험 지원","보험정책사업관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비",972,972
"868","2022","보건복지부","일반회계","","보건","보건의료","공공보건의료확충","생명윤리및안전정책","생명윤리및안전관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,598","3,598"
"869","2022","보건복지부","일반회계","","보건","보건의료","공공보건의료확충","장기 및 인체조직 기증 활성화 지원","장기 및 인체조직기증 관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,092","3,092"
"870","2022","보건복지부","일반회계","","보건","보건의료","공공보건의료확충","지방의료원 등 육성","지역거점병원공공성강화","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,769","1,769"
"871","2022","보건복지부","일반회계","","보건","보건의료","보건산업육성","글로벌헬스케어 육성","의료시스템 수출 지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","28,002","28,002"
"872","2022","보건복지부","일반회계","","보건","보건의료","보건산업육성","글로벌헬스케어 육성","해외환자 유치 지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","12,386","12,386"
"873","2022","보건복지부","일반회계","","사회복지","공적연금","국민연금운영","국민연금제도운영","사회보장협정사업","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,920","1,920"
"874","2022","보건복지부","일반회계","","사회복지","노인","노인생활안정","노인관련기관지원","노인단체 지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,082","1,082"
"875","2022","보건복지부","일반회계","","사회복지","노인","노인의료보장","노인장기요양보험지원","노인장기요양보험 사업운영","주요사업비(기금사업비)","일반지출","여비","국외업무여비","5,550","5,550"
"876","2022","보건복지부","일반회계","","사회복지","사회복지일반","사회복지기반조성","복지사업평가","복지급여 사후관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,986","1,986"
"877","2022","보건복지부","일반회계","","사회복지","사회복지일반","일반보건복지행정지원","본부 기본경비","노인정책관 기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","1,734","1,734"
"878","2022","보건복지부","일반회계","","사회복지","사회복지일반","일반보건복지행정지원","본부 기본경비","보육정책관 기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","1,758","1,758"
"879","2022","보건복지부","일반회계","","사회복지","사회복지일반","일반보건복지행정지원","본부 기본경비","복지행정지원관 기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","1,978","1,978"
"880","2022","보건복지부","일반회계","","사회복지","사회복지일반","일반보건복지행정지원","본부 기본경비","연금정책국 기본경비(비총액)","기본경비(경상운영비)","일반지출","여비","국외업무여비","3,563","3,563"
"881","2022","보건복지부","일반회계","","사회복지","사회복지일반","일반보건복지행정지원","본부 인건비","본부 인건비","인건비(기금인건비)","일반지출","인건비","보수","59,080","59,080"
"882","2022","보건복지부","일반회계","","사회복지","아동·보육","보육지원강화","어린이집 관리","보육사업관리","주요사업비(기금사업비)","일반지출","여비","국외업무여비","1,986","1,986"
"883","2022","보건복지부","일반회계","","사회복지","아동·보육","아동보호 및 복지 강화","가정입양 및 위탁 지원","입양단체 등 사후관리지원","주요사업비(기금사업비)","일반지출","여비","국외업무여비","3,304","3,304"
