No.,회계년도,집행월,소관명,회계명,분야명,부문명,프로그램명,단위사업명,세부사업명,예산액,예산현액,당월지출금액,누계지출금액
"727","2022","202204","과학기술정보통신부","방송통신발전기금","통신","정보통신","정보통신융합산업","출연연 연구개발지원(R&D)","한국전자통신연구원연구개발지원(R&D)","99,109,000,000","99,109,000,000",0,"49,555,000,000"
"728","2022","202204","과학기술정보통신부","방송통신발전기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(방발)","5G 융합서비스 발굴 및 공공선도적용(정보화)","40,000,000,000","40,000,000,000",0,"31,800,000,000"
"729","2022","202204","과학기술정보통신부","방송통신발전기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(방발)","ICT첨단유망기술육성(R&D)","5,500,000,000","5,500,000,000","2,700,000,000","5,500,000,000"
"730","2022","202204","과학기술정보통신부","방송통신발전기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(방발)","방송통신산업기술개발(R&D,정보화)","96,632,000,000","96,632,000,000","48,260,250,000","71,692,500,000"
"731","2022","202204","과학기술정보통신부","방송통신발전기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(방발)","양자암호통신 집적화 및 전송기술 고도화(R&D)","7,600,000,000","7,600,000,000","3,800,000,000","7,600,000,000"
"732","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","나노·소재기술개발(R&D)","236,336,000,000","236,336,000,000","33,561,900,000","141,524,900,000"
"733","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","나노융합2020+(Plus)(R&D)","5,400,000,000","5,400,000,000","794,400,000","3,546,400,000"
"734","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","미래소재디스커버리지원(R&D)","31,000,000,000","31,000,000,000","4,226,400,000","21,138,400,000"
"735","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","반도체 검사용 EUV 광원 및 장비 기술개발(R&D)","6,000,000,000","6,000,000,000","502,340,520","3,327,872,120"
"736","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구개발","원자력 진흥","방사선이용기술개발","방사선고부가신소재개발(R&D)","8,271,000,000","8,271,000,000","1,172,019,600","5,536,287,600"
"737","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구지원","공공연구성과활성화","연구성과기술사업화지원","미래선도연구장비핵심기술개발(R&D)","8,658,000,000","8,658,000,000",0,"6,123,000,000"
"738","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구지원","공공연구성과활성화","연구성과기술사업화지원","연구장비산업육성(R&D)","10,616,000,000","10,616,000,000",0,"5,669,000,000"
"739","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","한국재료연구원연구운영비지원(R&D)","46,962,000,000","46,962,000,000","4,075,512,000","13,097,512,000"
"740","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","한국화학연구원연구운영비지원(R&D)","18,727,000,000","18,727,000,000","1,782,000,000","5,954,000,000"
"741","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술연구지원","출연연구기관지원","직할출연연구기관지원","한국과학기술원 부설 나노종합기술원 지원(R&D)","38,483,000,000","38,483,000,000","2,096,100,000","5,124,100,000"
"742","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","과학기술","과학기술인력및문화","과학기술인력양성","창의적인재육성","소부장분야전문인력양성(R&D)","9,180,000,000","9,180,000,000","1,371,000,000","5,981,000,000"
"743","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","통신","정보통신","인터넷융합산업","인터넷이용환경고도화","지능정보 네트워크용 광통신 부품상용화 실증확산","2,993,000,000","2,993,000,000","289,074,000","1,719,894,000"
"744","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","통신","정보통신","정보통신융합산업","ICT산업기반확충","3D프린팅 산업육성 기반 구축","12,872,000,000","12,872,000,000","1,828,980,000","6,673,580,000"
"745","2022","202204","과학기술정보통신부","소재부품장비경쟁력강화특별회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발","5G기반 장비단말부품 및 디바이스 기술개발(R&D)","10,400,000,000","10,400,000,000","1,454,100,000","7,007,100,000"
"746","2022","202204","과학기술정보통신부","에너지및자원사업특별회계","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","한국에너지기술연구원연구운영비지원(R&D)","92,789,000,000","92,789,000,000","12,090,647,000","43,534,293,000"
"747","2022","202204","과학기술정보통신부","에너지및자원사업특별회계","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","한국원자력연구원 연구 운영비 지원(R&D)","154,769,000,000","154,769,000,000","20,180,720,000","69,274,120,000"
"748","2022","202204","과학기술정보통신부","에너지및자원사업특별회계","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","한국전기연구원연구운영비지원(R&D)","67,975,000,000","67,975,000,000","9,474,220,000","30,171,620,000"
"749","2022","202204","과학기술정보통신부","에너지및자원사업특별회계","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","한국지질자원연구원연구운영비지원(R&D)","113,707,000,000","113,707,000,000","13,671,140,000","54,949,940,000"
"750","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우정사업행정지원","보특기본경비","보험기본경비","150,000,000","87,508,000",0,"46,183,000"
"751","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우정사업행정지원","보특기본경비","보험총액기본경비","10,000,000","5,000,000",0,"5,000,000"
"752","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우체국보험","보험사업활성화","보험모집보상금","206,400,000,000","144,480,000,000","17,027,524,170","70,921,744,850"
"753","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우체국보험","보험사업활성화","보험사업운영","23,782,000,000","17,494,725,000","1,287,108,730","6,054,560,800"
"754","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우체국보험","보험사업활성화","보험사업위탁","35,825,000,000","25,077,500,000","8,956,250,000","17,912,500,000"
"755","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우체국보험","보험사업활성화","보험사업지원","25,489,000,000","18,206,300,000","160,287,040","11,983,935,840"
"756","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우체국보험","우체국보험정보화","우체국보험정보화(정보화)","3,843,000,000","2,092,478,000","338,598,000","1,382,523,120"
"757","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","우체국보험 적립금 운용","우체국보험 적립금 운용","우체국보험 적립금 운용","159,228,000,000","110,639,900,000",0,0
"758","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","회계간거래","회계간거래","우체국예금특별회계(손익계정) 전출","66,119,000,000","46,283,300,000","7,700,000,000","30,400,000,000"
"759","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","회계간거래","회계간거래","우편사업특별회계(손익계정) 전출","476,968,000,000","333,877,600,000","28,600,000,000","206,700,000,000"
"760","2022","202204","과학기술정보통신부","우체국보험특별회계","통신","우정","회계기금간거래(전출금)","회계기금간거래","공적자금상환기금 전출","30,597,000,000","30,597,000,000",0,"30,597,000,000"
"761","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","계정간거래","계정간거래","자본계정 전출","15,087,000,000","16,239,000,000",0,"16,239,000,000"
"762","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우정사업행정지원","예특기본경비","예금기본경비","190,000,000","100,195,000",0,"22,332,000"
"763","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우정사업행정지원","예특기본경비","예금총액기본경비","10,000,000","5,000,000",0,"2,500,000"
"764","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","금융사업인프라구축","금융사업인프라구축","7,601,000,000","5,337,710,000","46,935,700","98,706,060"
"765","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","금융사업인프라구축","금융투자국사건립","9,425,000,000","9,519,800,000","-4,635,190","2,191,194,310"
"766","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","예금사업활성화","금융사업위탁","49,815,000,000","34,870,502,000","2,127,118,040","18,244,634,630"
"767","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","예금사업활성화","금융서비스","34,921,000,000","22,386,984,000","2,418,557,720","8,552,233,380"
"768","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","예금사업활성화","예금사업운영","47,687,000,000","35,437,575,000","2,172,522,580","13,893,313,240"
"769","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","예금사업활성화","예금사업지원","34,635,000,000","24,314,498,000","2,391,070,030","10,097,433,640"
"770","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","우체국금융정보화","우체국금융정보화(정보화)","88,053,000,000","63,403,740,000","2,055,486,720","24,853,267,510"
"771","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","우체국예금","지급이자","지급이자와반환금","860,050,000,000","736,537,500,000","86,150,487,380","296,535,486,230"
"772","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","회계간거래","회계간전출","우편사업특별회계(손익계정) 전출","718,114,000,000","502,679,800,000","35,600,000,000","192,400,000,000"
"773","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","회계기금간거래","회계기금간거래","공공자금관리기금(총괄계정) 예탁","2,269,088,000,000","1,342,388,000,000",0,0
"774","2022","202204","과학기술정보통신부","우체국예금특별회계","통신","우정","회계기금간거래(전출금)","회계기금간거래","공적자금상환기금 전출","78,000,000,000","78,000,000,000",0,"76,888,991,000"
"775","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","계정간거래","계정간거래","감가상각비","105,726,000,000","74,008,200,000",0,0
"776","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","계정간거래","계정간거래","자본계정 전출","273,000,000","191,100,000",0,0
"777","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","건강보험료","우정사업본부 건강보험부담금(손익)","81,028,000,000","56,719,600,000","5,686,220,210","17,106,306,910"
"778","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","우특기본경비","경영기획기본경비","903,000,000","838,640,000","49,076,800","325,532,400"
"779","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","우특기본경비","경영기획총액기본경비","7,137,000,000","5,328,417,000","78,529,000","4,319,425,120"
"780","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","우특기본경비","소속기관기본경비","35,556,000,000","25,238,291,000","1,072,410,890","13,103,000,020"
"781","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","우특기본경비","소속기관총액기본경비","27,750,000,000","27,311,710,000","4,529,637,710","18,034,985,520"
"782","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","우특기본경비","우편기본경비","265,000,000","145,012,000",0,"45,391,000"
"783","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","우특기본경비","우편총액기본경비","10,000,000","5,000,000",0,"2,500,000"
"784","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정사업행정지원","인건비","인건비","1,857,661,000,000","930,309,501,000","123,581,720,520","622,755,990,210"
"785","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","교육원운영","교육원운영","3,016,000,000","2,954,320,000","121,087,830","332,289,190"
"786","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국내우편사업","우체국소포사업","33,985,000,000","30,244,000,000","7,749,571,640","18,882,865,210"
"787","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국내우편사업","우편사업운영","37,402,000,000","26,534,200,000","5,148,921,170","15,158,085,630"
"788","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국내우편사업","우표문화사업","5,990,000,000","4,193,002,000","320,078,910","1,219,848,920"
"789","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국내우편사업","통상우편사업","33,758,000,000","23,644,601,000","2,321,283,160","10,943,733,180"
"790","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국제우편사업","국제우편배달취급비","71,750,000,000","50,225,000,000","4,858,748,480","20,017,682,810"
"791","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국제우편사업","국제우편운송","81,917,000,000","57,341,900,000","-15,460,170,980","41,568,711,480"
"792","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국제우편사업","국제우편운영","5,288,000,000","3,716,500,000","454,483,750","1,545,460,810"
"793","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","국제우편사업","우정사업해외활동(ODA)","1,826,000,000","1,278,200,000",0,"378,126,900"
"794","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","비공무원운영","비공무원인건비","223,729,000,000","144,704,540,000","17,697,899,150","58,911,559,130"
"795","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사무정보화","우정사무정보화(정보화)","34,539,000,000","24,245,800,000","2,549,418,220","7,640,593,940"
"796","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업 포상금","우정사업 포상금","7,029,000,000","4,920,300,000","711,850,000","2,313,510,750"
"797","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업연구","우정정책연구개발(R&D)","983,000,000","1,085,060,000","107,560,000","135,460,000"
"798","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업연구","우편물류 인프라기술 연구개발(R&D)","2,195,000,000","2,195,000,000","1,415,000,000","1,415,000,000"
"799","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업운영지원","경영평가상여금","140,497,000,000","140,497,000,000","-1,634,640","140,157,861,680"
"800","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업운영지원","우정사업지원","13,183,000,000","10,008,711,000","1,062,786,450","2,157,030,580"
"801","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업운영지원","우정사업홍보","996,000,000","829,620,000","1,580,000","294,259,900"
"802","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업인프라구축","물류인프라구축","3,427,000,000","4,526,426,970","59,667,610","312,363,090"
"803","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업인프라구축","우정사무전산시설(정보화)","3,545,000,000","2,823,000,000","3,698,000","3,698,000"
"804","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업인프라구축","우체국건립","83,000,000,000","97,321,233,870","17,365,482,470","23,562,916,430"
"805","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업인프라구축","우체국보수","36,590,000,000","36,590,000,000","1,016,345,320","7,668,468,230"
"806","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업인프라구축","우편기계화시설","15,455,000,000","23,661,629,510","3,062,778,030","4,622,994,050"
"807","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정사업인프라구축","우편차량","6,928,000,000","6,928,000,000",0,0
"808","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정서비스개선","우정서비스개선","921,000,000","664,640,000","24,988,160","161,383,400"
"809","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정시설운영","별정 및 취급국 운영","298,296,000,000","164,318,400,000","20,695,106,590","103,640,847,600"
"810","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우정시설운영","우체국시설유지관리","106,824,000,000","80,906,184,000","3,567,965,290","37,728,623,500"
"811","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우편배달지원","선거우편","2,297,000,000","2,297,000,000","115,458,750","1,145,796,220"
"812","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우편배달지원","우편집배업무","98,549,000,000","69,196,512,000","4,322,373,400","37,267,235,070"
"813","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우편배달지원","집배업무위탁","245,781,000,000","184,335,750,000","23,891,554,250","100,879,806,590"
"814","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우편사업물류지원","국내우편운송","212,847,000,000","148,993,100,000","12,038,677,050","63,570,346,190"
"815","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우편사업물류지원","우편기계시설운영","7,802,000,000","7,729,073,740","431,216,010","2,519,124,130"
"816","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우편사업물류지원","우편발착","35,028,000,000","24,828,897,000","840,602,850","16,686,495,320"
"817","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","우정서비스","우편업무정보화","우편업무정보화(정보화)","35,194,000,000","19,108,792,000","1,544,931,930","9,339,392,230"
"818","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","회계기금간거래","회계기금간거래","공공자금관리기금(총괄계정) 예탁","370,482,000,000","182,449,000,000",0,0
"819","2022","202204","과학기술정보통신부","우편사업특별회계","통신","우정","회계기금간거래","회계기금간거래","공무원연금기금 전출(공무원연금부담금)","267,065,000,000","213,652,000,000","53,120,204,460","131,358,617,510"
"820","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","미래유망원천기술개발","국제핵융합실험로공동개발사업","국제핵융합실험로 공동개발사업(기금,R&D)","65,856,000,000","65,856,000,000",0,"25,856,000,000"
"821","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","연구개발기획평가","과학기술 기획평가(원기금)","한국연구재단 기획평가관리비(원기금)(R&D)","4,484,000,000","4,484,000,000",0,"2,484,000,000"
"822","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","ICT기반원자력안전혁신기술개발사업(R&D)","7,686,000,000","7,686,000,000",0,"2,821,000,000"
"823","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","가동원전 안전성 향상 핵심기술 개발사업(R&D)","34,569,000,000","34,569,000,000",0,"5,812,000,000"
"824","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","고리1호기 기기/설비활용 원전 안전기술 실증사업(R&D)","2,667,000,000","2,667,000,000",0,"1,367,000,000"
"825","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","고준위폐기물 관리 차세대 혁신 기술개발사업(R&D)","9,000,000,000","9,000,000,000",0,"2,100,000,000"
"826","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","미래선진원자로핵심요소기술개발사업(R&D)","7,707,000,000","7,707,000,000",0,"2,307,000,000"
"827","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","미래원자력기술시설장비구축활용사업(R&D)","5,000,000,000","5,000,000,000",0,"2,500,000,000"
"828","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","사용후핵연료 저장·처분 안전성 확보를 위한 핵심기술개발 사업(R&D)","24,430,000,000","24,430,000,000",0,"6,000,000,000"
"829","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","사용후핵연료 처리기술 고도화 연구개발사업(R&D)","3,000,000,000","3,000,000,000",0,0
"830","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","연구로 판형핵연료 수출 핵심기술 개발 및 실증사업(R&D)","4,666,000,000","4,666,000,000",0,"1,066,000,000"
"831","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","연구로시스템수출지원기술개발및고도화사업(R&D)","3,352,000,000","3,352,000,000",0,"800,000,000"
"832","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","원자력기술개발사업(R&D)","750,000,000","750,000,000",0,"500,000,000"
"833","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","원자력기초연구지원사업(R&D)","8,597,000,000","8,597,000,000",0,"3,985,000,000"
"834","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","원자력안전연구전문인력양성사업(R&D)","3,400,000,000","3,400,000,000",0,"1,300,000,000"
"835","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","원자력연구기반확충사업(R&D)","3,200,000,000","3,200,000,000",0,"2,000,000,000"
"836","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","원자력융복합기술개발사업(R&D)","8,748,000,000","8,748,000,000",0,"2,548,000,000"
"837","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","원전해체안전성강화융복합핵심기술개발(R&D)","5,300,000,000","5,300,000,000",0,"1,000,000,000"
"838","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","중수로 안전관리 기술개발 사업(R&D)","1,500,000,000","1,500,000,000",0,"300,000,000"
"839","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력 진흥","원자력연구개발사업","해외시장 맞춤형 미래선진원자로 검증기술개발사업(R&D)","7,550,000,000","7,550,000,000",0,"1,560,000,000"
"840","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력안전관리기반구축","원자력및방사선안전규제","방사선 안전규제","29,091,000,000","29,091,000,000","3,004,000,000","12,415,000,000"
"841","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력안전관리기반구축","원자력및방사선안전규제","원자력 안전규제","51,797,000,000","51,797,000,000","5,438,765,000","21,755,060,000"
"842","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력안전관리기반구축","원자력및방사선안전기반구축","방사선 안전기반조성","7,489,000,000","7,489,000,000","805,000,000","3,171,000,000"
"843","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력안전관리기반구축","원자력및방사선안전기반구축","원자력 안전기반조성","23,366,000,000","23,415,975,000","2,157,150,000","9,487,695,000"
"844","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력안전관리기반구축","원자력안전활동지원","방사선 건강영향 조사","1,928,000,000","1,928,000,000","156,000,000","906,000,000"
"845","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력안전운영지원","기본경비","기타운영비(안전규제계정)","791,000,000","791,000,000","94,147,000","376,588,000"
"846","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술연구개발","원자력안전운영지원","인건비","인건비(안전규제계정)","553,000,000","553,000,000","46,000,000","185,000,000"
"847","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술일반","여유자금운용","여유자금운용","비통화금융기관예치","98,669,000,000","98,669,000,000",0,0
"848","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술일반","여유자금운용","여유자금운용","비통화금융기관예치","2,491,000,000","2,491,000,000",0,0
"849","2022","202204","과학기술정보통신부","원자력기금","과학기술","과학기술일반","여유자금운용","여유자금운용","통화금융기관예치","71,743,000,000","71,743,000,000",0,0
"850","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","기초연구진흥","기초연구기반구축사업","기초연구기반구축(R&D)","12,199,000,000","12,199,000,000",0,"12,199,000,000"
"851","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","기초연구진흥","기초연구기반구축사업","방사광가속기공동이용연구지원(R&D)","62,516,000,000","62,516,000,000",0,"34,233,000,000"
"852","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","기초연구진흥","기초연구지원","개인기초연구(과기정통부)(R&D)","1,628,330,000,000","1,628,330,000,000","25,085,000,000","1,545,303,000,000"
"853","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","기초연구진흥","기초연구지원","집단연구지원(R&D)","373,083,000,000","373,083,000,000",0,"309,942,000,000"
"854","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","PIM인공지능반도체핵심기술개발(소자)(R&D)","9,906,000,000","9,906,000,000","4,350,000,000","9,906,000,000"
"855","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","고온초전도마그넷기술개발(R&D)","4,003,000,000","4,003,000,000",0,"4,003,000,000"
"856","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","차세대지능형반도체기술개발(R&D)","47,077,000,000","47,077,000,000","3,032,000,000","47,077,000,000"
"857","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","차세대화합물반도체핵심기술개발(R&D)","7,500,000,000","7,500,000,000","3,344,000,000","7,500,000,000"
"858","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","감염병 차세대 백신 기초원천핵심기술개발사업(R&D)","10,000,000,000","10,000,000,000","2,000,000,000","10,000,000,000"
"859","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","국가신약개발사업(R&D)","46,118,000,000","46,118,000,000",0,"19,709,000,000"
"860","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","뇌과학원천기술개발(R&D)","13,611,000,000","13,611,000,000","1,001,000,000","13,611,000,000"
"861","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","뇌기능규명·조절기술개발(R&D)","7,200,000,000","7,200,000,000","1,440,000,000","7,200,000,000"
"862","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","뇌질환극복연구사업(R&D)","9,500,000,000","9,500,000,000","1,162,000,000","9,500,000,000"
"863","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","다부처 국가생명연구자원 선진화 사업(R&D)","86,380,000,000","86,380,000,000","2,829,000,000","82,853,000,000"
"864","2022","202204","과학기술정보통신부","일반회계","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","미래뇌융합기술개발(R&D)","11,289,000,000","11,289,000,000","830,000,000","11,289,000,000"
