No.,회계연도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,전년도국회확정금액(천원),정부안금액(천원),국회확정금액(천원)
"4006","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","귀농귀촌활성화지원","귀농귀촌 활성화지원","주요사업비(기금사업비)","일반지출","21,745,000","23,615,000","23,615,000"
"4007","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","귀농귀촌활성화지원","귀농귀촌활성화지원(정보화)","주요사업비(기금사업비)","일반지출",0,"7,620,000","7,620,000"
"4008","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농업인교육지원","농업·농촌교육훈련지원","주요사업비(기금사업비)","일반지출","52,047,000","49,307,000","49,307,000"
"4009","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농촌고용인력지원","농업분야유망기업청년취업지원","주요사업비(기금사업비)","일반지출",0,0,0
"4010","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농촌고용인력지원","농촌고용인력지원","주요사업비(기금사업비)","일반지출","5,300,000","11,106,000","11,157,000"
"4011","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농촌정착지원","농림수산업자신용보증기금출연","주요사업비(기금사업비)","일반지출","130,000,000","50,000,000","130,000,000"
"4012","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농촌정착지원","여성농업인소규모창업공동체지원","주요사업비(기금사업비)","일반지출",0,0,0
"4013","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농업인력육성및창업지원","농촌정착지원","청년농업인영농정착지원","주요사업비(기금사업비)","일반지출","33,538,000","38,899,000","38,899,000"
"4014","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농가소득안정(복지)(농특)","농업인 건강·연금보험료 지원","주요사업비(기금사업비)","일반지출","336,225,000","359,647,000","359,647,000"
"4015","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농가소득안정(복지)(농특)","소규모 농가 한시 경영지원 바우처","주요사업비(기금사업비)","일반지출",0,0,0
"4016","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농가소득안정(복지)(농특)","코로나 극복 영농지원 바우처","주요사업비(기금사업비)","일반지출",0,0,0
"4017","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","농번기마을밥상","주요사업비(기금사업비)","일반지출",0,0,0
"4018","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","농업농촌사회적가치확산지원","주요사업비(기금사업비)","일반지출","23,950,000","31,352,000","31,652,000"
"4019","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","농업분야 외국인근로자 주거지원","주요사업비(기금사업비)","일반지출","100,000",0,0
"4020","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","농업안전보건센터 지정 운영","주요사업비(기금사업비)","일반지출","600,000","600,000","600,000"
"4021","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","농업인자녀 및 농업후계인력 장학금지원","주요사업비(기금사업비)","일반지출","16,041,000","16,041,000","16,041,000"
"4022","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","농촌미세먼지저감지원","주요사업비(기금사업비)","일반지출",0,0,0
"4023","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","농촌보육여건개선","주요사업비(기금사업비)","일반지출","2,357,000","4,084,000","4,084,000"
"4024","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","여성농업인 특수 건강검진","주요사업비(기금사업비)","일반지출",0,"1,990,000","1,990,000"
"4025","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌복지증진","취약농가인력지원","주요사업비(기금사업비)","일반지출","10,135,000","10,443,000","10,443,000"
"4026","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","국립농업박물관건립","주요사업비(기금사업비)","일반지출","48,580,000","31,742,000","31,742,000"
"4027","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농공단지재생","주요사업비(기금사업비)","일반지출",0,0,0
"4028","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농공단지형 스마트그린 기술 도입 모델","주요사업비(기금사업비)","일반지출",0,0,"2,825,000"
"4029","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농업유산발굴및보전관리지원","주요사업비(기금사업비)","일반지출","2,689,000","2,501,000","2,501,000"
"4030","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농촌공간계획및재생지원","주요사업비(기금사업비)","일반지출","3,100,000","32,208,000","32,708,000"
"4031","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농촌공동체활성화지원","주요사업비(기금사업비)","일반지출","14,846,000","14,251,000","14,251,000"
"4032","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농촌스마트사회서비스개발및보급","주요사업비(기금사업비)","일반지출",0,0,0
"4033","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농촌스마트워크복합공간조성","주요사업비(기금사업비)","일반지출",0,0,0
"4034","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농촌유휴시설활용창업지원","주요사업비(기금사업비)","일반지출","2,345,000","1,800,000","1,800,000"
"4035","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","농촌융복합산업활성화지원","주요사업비(기금사업비)","일반지출","34,057,000","29,724,000","31,324,000"
"4036","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","연계형농촌보금자리조성사업","주요사업비(기금사업비)","일반지출",0,0,0
"4037","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","농업·농촌","농촌복지및지역활성화","농촌지역개발(농특)(농촌계정)","청년농촌보금자리조성","주요사업비(기금사업비)","일반지출","5,710,000",0,"800,000"
"4038","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","식품업","식품외식산업육성","식품기술개발","고부가가치 식품기술개발(R&D)","주요사업비(기금사업비)","일반지출","20,826,000","33,816,000","33,816,000"
"4039","2022","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농림수산","식품업","식품외식산업육성","식품기술개발","맞춤형혁신식품및천연안심소재기술개발(R&D)","주요사업비(기금사업비)","일반지출","10,506,000",0,0
"4040","2022","농림축산식품부","농업·농촌공익기능증진직접지불기금","","농림수산","농업·농촌","농가경영안정","농가소득보전(직불기금)","공익기능증진직불","주요사업비(기금사업비)","일반지출","2,360,984,000","2,360,984,000","2,360,984,000"
"4041","2022","농림축산식품부","농업·농촌공익기능증진직접지불기금","","농림수산","농업·농촌","농가경영안정","농가소득보전(직불기금)","사업관리비","주요사업비(기금사업비)","일반지출","11,232,000","11,471,000","11,471,000"
"4042","2022","농림축산식품부","농업·농촌공익기능증진직접지불기금","","농림수산","농업·농촌","농가경영안정","농가소득보전(직불기금)","직불제이행점검","주요사업비(기금사업비)","일반지출","19,737,000","20,058,000","21,603,000"
"4043","2022","농림축산식품부","농업·농촌공익기능증진직접지불기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(직불기금)","기타경비","기본경비(경상운영비)","일반지출","2,000","2,000","2,000"
"4044","2022","농림축산식품부","농업·농촌공익기능증진직접지불기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(직불기금)","인건비","인건비(기금인건비)","일반지출","198,000","224,000","224,000"
"4045","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","국제협력협상","농식품산업 해외진출지원","농식품산업 해외진출지원","주요사업비(기금사업비)","일반지출","2,522,000","2,522,000","2,522,000"
"4046","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","국제협력협상","농식품산업 해외진출지원","농식품산업 해외진출지원(융자)","주요사업비(기금사업비)","일반지출","6,870,000","6,870,000","6,870,000"
"4047","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농가경영안정","경영회생지원","경영회생지원농지매입(융자)","주요사업비(기금사업비)","일반지출","297,895,000","307,700,000","307,700,000"
"4048","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농지기금)","기타경비","기본경비(경상운영비)","일반지출","637,000","629,000","629,000"
"4049","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농지기금)","농지불법전용신고포상금","기본경비(경상운영비)","일반지출","6,000","7,000","7,000"
"4050","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농지기금)","농지은행사업관리비","기본경비(경상운영비)","일반지출","74,339,000","78,802,000","78,802,000"
"4051","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농지기금)","농지은행인적역량강화사업","기본경비(경상운영비)","일반지출","330,000","330,000","330,000"
"4052","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농지기금)","인건비","인건비(기금인건비)","일반지출","1,109,000","1,125,000","1,125,000"
"4053","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농지기금)","조성토지관리 처분비","기본경비(경상운영비)","일반지출","4,509,000","2,775,000","2,775,000"
"4054","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농림축산식품행정지원","농지관리정보화(정보화)","농지종합정보화(정보화)","주요사업비(기금사업비)","일반지출","1,978,000","2,815,000","2,815,000"
"4055","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농업생산기반정비","대단위농업개발(농지)","대단위농업개발(농지)","주요사업비(기금사업비)","일반지출","125,780,000","125,902,000","134,052,000"
"4056","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농업생산기반정비","대단위농업개발(농지)","새만금지구개발","주요사업비(기금사업비)","일반지출","197,770,000","204,000,000","204,000,000"
"4057","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농업인력육성및창업지원","맞춤형농지지원(농지기금)","농지관리기능강화구축","주요사업비(기금사업비)","일반지출",0,"4,707,000","4,842,000"
"4058","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농업인력육성및창업지원","맞춤형농지지원(농지기금)","농지범용화시범사업","주요사업비(기금사업비)","일반지출","4,800,000",0,0
"4059","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농업인력육성및창업지원","맞춤형농지지원(농지기금)","농지제도개선홍보","주요사업비(기금사업비)","일반지출","472,000","600,000","600,000"
"4060","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농업인력육성및창업지원","맞춤형농지지원(농지기금)","맞춤형농지지원","주요사업비(기금사업비)","일반지출","1,441,000",0,0
"4061","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농업인력육성및창업지원","맞춤형농지지원(농지기금)","맞춤형농지지원(융자)","주요사업비(기금사업비)","일반지출","770,344,000","812,314,000","812,314,000"
"4062","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농촌복지및지역활성화","농가소득안정(복지)(농지기금)","농지연금(융자)","주요사업비(기금사업비)","일반지출","180,869,000","210,568,000","210,568,000"
"4063","2022","농림축산식품부","농지관리기금","","농림수산","농업·농촌","농촌복지및지역활성화","농가소득안정(복지)(농지기금)","농지이용관리지원","주요사업비(기금사업비)","일반지출","18,395,000","24,329,000","24,329,000"
"4064","2022","농림축산식품부","양곡관리특별회계","손익계정","농림수산","농업·농촌","양곡관리","양곡매입 및 관리","수입양곡대","주요사업비(기금사업비)","일반지출","440,826,000","432,694,000","432,694,000"
"4065","2022","농림축산식품부","양곡관리특별회계","손익계정","농림수산","농업·농촌","양곡관리","양곡매입 및 관리","식량작물 소비기반구축","주요사업비(기금사업비)","일반지출","4,880,000","6,212,000","6,212,000"
"4066","2022","농림축산식품부","양곡관리특별회계","손익계정","농림수산","농업·농촌","양곡관리","양곡매입 및 관리","정부양곡관리비","주요사업비(기금사업비)","일반지출","383,299,000","374,956,000","374,956,000"
"4067","2022","농림축산식품부","양곡관리특별회계","손익계정","농림수산","농업·농촌","양곡관리","양곡매입 및 관리","정부양곡매입비","주요사업비(기금사업비)","일반지출","1,127,128,000","1,428,958,000","1,428,958,000"
"4068","2022","농림축산식품부","양곡관리특별회계","손익계정","농림수산","농업·농촌","양곡관리","채무상환(양특)","한은차입금이자상환","주요사업비(기금사업비)","일반지출","1,200,000",0,0
"4069","2022","농림축산식품부","에너지및자원사업특별회계","융자계정","농림수산","농업·농촌","농업신산업육성","농업신재생에너지보급(융자계정)","농업에너지이용효율화(융자)","주요사업비(기금사업비)","일반지출","5,416,000","4,146,000","2,646,000"
"4070","2022","농림축산식품부","에너지및자원사업특별회계","투자계정","농림수산","농업·농촌","농업신산업육성","농업신재생에너지보급(투자계정)","농업에너지이용효율화","주요사업비(기금사업비)","일반지출","13,920,000","19,405,000","19,405,000"
"4071","2022","농림축산식품부","에너지및자원사업특별회계","투자계정","농림수산","농업·농촌","농업신산업육성","농업온실가스감축및기후변화대응(에특)","온실가스관리인프라구축","주요사업비(기금사업비)","일반지출","3,196,000",0,0
"4072","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","국제협력협상","국제협력협상","국제기구분담금","주요사업비(기금사업비)","일반지출","2,154,000","2,005,000","2,005,000"
"4073","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","국제협력협상","국제협력협상","국제기구분담금(ODA)","주요사업비(기금사업비)","일반지출","19,819,000","18,880,000","18,880,000"
"4074","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","국제협력협상","국제협력협상","국제농업협력(ODA)","주요사업비(기금사업비)","일반지출","82,791,000","88,477,000","88,477,000"
"4075","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","국제협력협상","국제협력협상","농업협상대응","주요사업비(기금사업비)","일반지출","2,949,000","3,346,000","3,346,000"
"4076","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산검역검사","검역검사(R&D)","농림축산검역검사기술개발(R&D)","주요사업비(기금사업비)","일반지출","34,019,000","38,415,000","38,415,000"
"4077","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산검역검사","검역검사정보화(정보화)","검역본부정보화(정보화)","주요사업비(기금사업비)","일반지출","11,259,000","13,803,000","13,803,000"
"4078","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산검역검사","동축산물검역검사","동축산물검역검사","주요사업비(기금사업비)","일반지출","13,683,000","13,807,000","13,807,000"
"4079","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산검역검사","동축산물검역검사","축산식품안전관리","주요사업비(기금사업비)","일반지출","2,213,000","2,232,000","2,232,000"
"4080","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산검역검사","식물검역검사및수출지원","동식물검역검사(ODA)","주요사업비(기금사업비)","일반지출","252,000","270,000","270,000"
"4081","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산검역검사","식물검역검사및수출지원","식물검역검사및수출촉진","주요사업비(기금사업비)","일반지출","19,162,000","19,873,000","19,873,000"
"4082","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(국제협력국)","기본경비(경상운영비)","일반지출","172,000","172,000","172,000"
"4083","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(기획실)","기본경비(경상운영비)","일반지출","140,000","138,000","138,000"
"4084","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(농업생명정책관)","기본경비(경상운영비)","일반지출","53,000","53,000","53,000"
"4085","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(농업정책국)","기본경비(경상운영비)","일반지출","70,000","70,000","70,000"
"4086","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(농촌정책국)","기본경비(경상운영비)","일반지출","60,000","60,000","60,000"
"4087","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(방역정책국)","기본경비(경상운영비)","일반지출","58,000","58,000","58,000"
"4088","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(식량정책관)","기본경비(경상운영비)","일반지출","52,000","52,000","52,000"
"4089","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(식품산업정책관)","기본경비(경상운영비)","일반지출","61,000","61,000","61,000"
"4090","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(운영지원과 등)","기본경비(경상운영비)","일반지출","1,921,000","1,964,000","2,119,000"
"4091","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(유통소비정책관)","기본경비(경상운영비)","일반지출","53,000","53,000","53,000"
"4092","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","(총액)기본경비(축산정책국)","기본경비(경상운영비)","일반지출","70,000","70,000","70,000"
"4093","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(국제협력국)","기본경비(경상운영비)","일반지출","388,000","382,000","382,000"
"4094","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(기획실)","기본경비(경상운영비)","일반지출","1,639,000","1,549,000","1,549,000"
"4095","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(농업생명정책관)","기본경비(경상운영비)","일반지출","344,000","337,000","337,000"
"4096","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(농업정책국)","기본경비(경상운영비)","일반지출","349,000","335,000","335,000"
"4097","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(농촌정책국)","기본경비(경상운영비)","일반지출","367,000","358,000","358,000"
"4098","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(방역정책국)","기본경비(경상운영비)","일반지출","280,000","272,000","272,000"
"4099","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(식량정책관)","기본경비(경상운영비)","일반지출","483,000","473,000","473,000"
"4100","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(식품산업정책관)","기본경비(경상운영비)","일반지출","314,000","308,000","308,000"
"4101","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(운영지원과 등)","기본경비(경상운영비)","일반지출","2,637,000","3,524,000","3,524,000"
"4102","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(유통소비정책관)","기본경비(경상운영비)","일반지출","346,000","340,000","340,000"
"4103","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","기본경비(축산정책국)","기본경비(경상운영비)","일반지출","422,000","405,000","405,000"
"4104","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","본부인건비","(총액)인건비","인건비(기금인건비)","일반지출","67,551,000","68,810,000","68,810,000"
"4105","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","(총액)농림축산검역본부공익요원경비","기본경비(경상운영비)","일반지출","83,000","83,000","83,000"
"4106","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","(총액)농림축산검역본부기본경비","기본경비(경상운영비)","일반지출","2,145,000","1,758,000","1,758,000"
"4107","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","(총액)농산물품질관리원공익근무요원운용","기본경비(경상운영비)","일반지출","18,000","23,000","23,000"
"4108","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","(총액)농산물품질관리원기본경비","기본경비(경상운영비)","일반지출","2,456,000","2,478,000","2,478,000"
"4109","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","(총액)농산물품질관리원전산운영경비","기본경비(경상운영비)","일반지출","4,000","4,000","4,000"
"4110","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","(총액)농식품공무원교육원공익근무요원운영","기본경비(경상운영비)","일반지출","6,000","8,000","8,000"
"4111","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","(총액)농식품공무원교육원기본경비","기본경비(경상운영비)","일반지출","90,000","97,000","97,000"
"4112","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농림축산검역본부공익요원경비","기본경비(경상운영비)","일반지출","42,000","36,000","36,000"
"4113","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농림축산검역본부기본경비","기본경비(경상운영비)","일반지출","2,379,000","2,428,000","2,428,000"
"4114","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농림축산검역본부전산운영경비","기본경비(경상운영비)","일반지출","1,445,000","1,424,000","1,424,000"
"4115","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농산물품질관리원공익근무요원운용","기본경비(경상운영비)","일반지출","8,000","12,000","12,000"
"4116","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농산물품질관리원기본경비","기본경비(경상운영비)","일반지출","6,070,000","6,024,000","6,024,000"
"4117","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농산물품질관리원전산운영경비","기본경비(경상운영비)","일반지출","446,000","443,000","443,000"
"4118","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농식품공무원교육원공익근무요원운용","기본경비(경상운영비)","일반지출","6,000","3,000","3,000"
"4119","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농식품공무원교육원기본경비","기본경비(경상운영비)","일반지출","625,000","538,000","538,000"
"4120","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","농식품공무원교육원전산운영경비","기본경비(경상운영비)","일반지출","86,000","86,000","86,000"
"4121","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관인건비","(총액)농림축산검역본부인건비","인건비(기금인건비)","일반지출","78,225,000","77,877,000","77,877,000"
"4122","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관인건비","(총액)농산물품질관리원인건비","인건비(기금인건비)","일반지출","96,402,000","95,748,000","95,748,000"
"4123","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","소속기관인건비","(총액)농식품공무원교육원인건비","인건비(기금인건비)","일반지출","2,908,000","2,828,000","2,828,000"
"4124","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","청사확보 및 시설개선","청사시설관리(검역본부)","주요사업비(기금사업비)","일반지출","13,751,000","14,520,000","14,520,000"
"4125","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","청사확보 및 시설개선","청사시설관리(농관원)","주요사업비(기금사업비)","일반지출","5,678,000","6,386,000","6,386,000"
"4126","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","청사확보 및 시설개선","청사시설지원(본부)","주요사업비(기금사업비)","일반지출","300,000","300,000","300,000"
"4127","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","청사확보 및 시설개선","청사시설지원(종자원)","주요사업비(기금사업비)","일반지출","1,157,000","1,012,000","1,012,000"
"4128","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","행정지원","농어업농어촌특별위원회운영","주요사업비(기금사업비)","일반지출","3,969,000","3,954,000","3,954,000"
"4129","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","행정지원","농어업인 삶의질 향상 정책협업 지원","주요사업비(기금사업비)","일반지출","1,099,000","1,044,000","1,044,000"
"4130","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","행정지원","행정운영","주요사업비(기금사업비)","일반지출","171,000","200,000","200,000"
"4131","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농림축산식품행정지원","행정지원","행정효율성증진 및 능력개발","주요사업비(기금사업비)","일반지출","1,668,000","1,718,000","1,718,000"
"4132","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물소비활성화및식생활개선","초등돌봄교실과일간식지원시범사업","주요사업비(기금사업비)","일반지출","7,200,000",0,"7,200,000"
"4133","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농식품공무원교육원교육운영","농식품공무원교육원교육경비","농식품공무원교육원교육운영","주요사업비(기금사업비)","일반지출","2,751,000","3,070,000","3,070,000"
"4134","2022","농림축산식품부","일반회계","","농림수산","농업·농촌","농식품공무원교육원교육운영","농식품공무원교육원교육경비","농식품공무원교육원수입대체경비","주요사업비(기금사업비)","일반지출","500,000","500,000","500,000"
