No.,회계년도,회계월,소관,소관명,회계,회계명,수입관,수입관명,수입항,수입항명,예산액(원),예산현액(원),당월수납금액(원),누계수납금액(원)
"313","2022","03","014","국방부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","1,753,000,000","1,753,000,000","224,057,980","530,589,490"
"314","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","771,000,000","771,000,000","326,090","9,084,940"
"315","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","62","병원수입","14,254,000,000","14,254,000,000","1,558,760,050","4,179,482,420"
"316","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","66","입학금및수업료","458,000,000","458,000,000",0,"17,783,340"
"317","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","69","잡수입","31,640,000,000","31,640,000,000","203,597,070","4,519,914,710"
"318","2022","03","014","국방부","110","일반회계","13","재화및용역판매수입","67","항공항만및용수수입","2,868,000,000","2,868,000,000",0,0
"319","2022","03","014","국방부","110","일반회계","40","정부내부수입및기타","91","전입금","7,934,000,000","7,934,000,000",0,0
"320","2022","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","58","가산금",0,0,0,0
"321","2022","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","59","기타경상이전수입","749,000,000","749,000,000","52,150","113,583,780"
"322","2022","03","014","국방부","230","주한미군기지이전특별회계","12","경상이전수입","57","변상금및위약금","120,000,000","120,000,000","3,275,690","13,409,140"
"323","2022","03","014","국방부","230","주한미군기지이전특별회계","15","관유물매각대","72","토지및무형자산매각대","300,563,000,000","300,563,000,000","2,065,284,490","100,070,553,670"
"324","2022","03","014","국방부","230","주한미군기지이전특별회계","11","재산수입","51","관유물대여료","133,000,000","133,000,000","-26,619,310","-14,174,790"
"325","2022","03","014","국방부","230","주한미군기지이전특별회계","11","재산수입","54","기타이자수입및재산수입","810,000,000","810,000,000",0,"196,387,530"
"326","2022","03","014","국방부","230","주한미군기지이전특별회계","13","재화및용역판매수입","69","잡수입","227,000,000","227,000,000",0,"10,000"
"327","2022","03","014","국방부","230","주한미군기지이전특별회계","40","정부내부수입및기타","94","예수금","469,033,000,000","469,033,000,000","2,000,000,000","2,000,000,000"
"328","2022","03","026","국세청","110","일반회계","12","경상이전수입","58","가산금","430,133,000,000","430,133,000,000","33,524,911,600","86,863,092,820"
"329","2022","03","026","국세청","110","일반회계","12","경상이전수입","59","기타경상이전수입","20,751,000,000","20,751,000,000","1,181,192,110","2,681,851,370"
"330","2022","03","026","국세청","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","96,481,000,000","96,481,000,000","4,831,023,970","11,296,206,630"
"331","2022","03","026","국세청","110","일반회계","12","경상이전수입","57","변상금및위약금","3,000,000","3,000,000",0,0
"332","2022","03","026","국세청","110","일반회계","15","관유물매각대","71","고정자산매각대","60,000,000","60,000,000",0,0
"333","2022","03","026","국세청","110","일반회계","15","관유물매각대","72","토지및무형자산매각대",0,0,"-5,533,910",0
"334","2022","03","026","국세청","110","일반회계","06","교육세","34","교육세",0,0,"442,786,105,060","998,019,067,370"
"335","2022","03","026","국세청","110","일반회계","04","교통·에너지·환경세","33","교통·에너지·환경세",0,0,"887,605,395,280","3,238,514,744,470"
"336","2022","03","026","국세청","110","일반회계","01","내국세","22","개별소비세",0,0,"196,891,626,850","924,640,379,230"
"337","2022","03","026","국세청","110","일반회계","01","내국세","27","기타내국세",0,0,"478,384,090,470","1,794,378,043,110"
"338","2022","03","026","국세청","110","일반회계","01","내국세","12","법인세",0,0,"26,953,169,504,350","31,064,912,569,200"
"339","2022","03","026","국세청","110","일반회계","01","내국세","21","부가가치세",0,0,"-1,706,739,797,670","8,332,419,895,100"
"340","2022","03","026","국세청","110","일반회계","01","내국세","15","상속세",0,0,"1,449,679,735,650","3,330,158,606,270"
"341","2022","03","026","국세청","110","일반회계","01","내국세","11","소득세",0,0,"4,853,305,040,950","35,286,813,694,530"
"342","2022","03","026","국세청","110","일반회계","01","내국세","26","인지세",0,0,"21,249,763,990","72,016,441,640"
"343","2022","03","026","국세청","110","일반회계","01","내국세","23","주세",0,0,"14,449,955,430","11,979,140,500"
"344","2022","03","026","국세청","110","일반회계","01","내국세","25","증권거래세",0,0,"477,888,875,530","2,018,749,282,520"
"345","2022","03","026","국세청","110","일반회계","08","농어촌특별세","37","농어촌특별세",0,0,"228,145,842,280","532,979,858,170"
"346","2022","03","026","국세청","110","일반회계","03","방위세","32","방위세",0,0,"883,150","14,136,580"
"347","2022","03","026","국세청","110","일반회계","14","수입대체경비수입","69","잡수입","593,000,000","593,000,000","125,102,850","244,827,740"
"348","2022","03","026","국세청","110","일반회계","11","재산수입","51","관유물대여료","150,000,000","150,000,000","321,770","3,948,250"
"349","2022","03","026","국세청","110","일반회계","13","재화및용역판매수입","69","잡수입","21,000,000","21,000,000",0,"7,950,210"
"350","2022","03","026","국세청","110","일반회계","09","종합부동산세","39","종합부동산세",0,0,"90,530,669,620","236,333,390,430"
"351","2022","03","095","국토교통부","214","교통시설특별회계","12","경상이전수입","58","가산금","945,000,000","945,000,000","116,933,590","280,971,090"
"352","2022","03","095","국토교통부","214","교통시설특별회계","12","경상이전수입","59","기타경상이전수입","73,882,000,000","73,882,000,000","1,333,518,810","5,777,821,340"
"353","2022","03","095","국토교통부","214","교통시설특별회계","12","경상이전수입","56","벌금,몰수금및과태료","29,411,000,000","29,411,000,000","2,085,564,180","6,276,586,530"
"354","2022","03","095","국토교통부","214","교통시설특별회계","12","경상이전수입","57","변상금및위약금","2,484,000,000","2,484,000,000","127,721,970","311,832,190"
"355","2022","03","095","국토교통부","214","교통시설특별회계","15","관유물매각대","71","고정자산매각대","1,326,000,000","1,326,000,000","19,000,400","134,457,400"
"356","2022","03","095","국토교통부","214","교통시설특별회계","15","관유물매각대","72","토지및무형자산매각대","85,888,000,000","85,888,000,000","6,771,565,840","23,463,254,340"
"357","2022","03","095","국토교통부","214","교통시설특별회계","11","재산수입","51","관유물대여료","31,219,000,000","31,219,000,000","431,699,920","1,854,168,360"
"358","2022","03","095","국토교통부","214","교통시설특별회계","11","재산수입","54","기타이자수입및재산수입","6,742,000,000","6,742,000,000","6,506,749,400","6,884,677,730"
"359","2022","03","095","국토교통부","214","교통시설특별회계","11","재산수입","52","정부출자수입","34,004,000,000","34,004,000,000",0,0
"360","2022","03","095","국토교통부","214","교통시설특별회계","13","재화및용역판매수입","65","면허료및수수료","1,118,000,000","1,118,000,000","1,427,710","141,521,130"
"361","2022","03","095","국토교통부","214","교통시설특별회계","13","재화및용역판매수입","69","잡수입","19,720,000,000","19,720,000,000","34,391,170","294,946,680"
"362","2022","03","095","국토교통부","214","교통시설특별회계","13","재화및용역판매수입","67","항공항만및용수수입","67,963,000,000","67,963,000,000","2,418,348,670","7,239,103,300"
"363","2022","03","095","국토교통부","214","교통시설특별회계","40","정부내부수입및기타","92","예탁원금회수","4,486,481,000,000","4,486,481,000,000","2,500,000,000,000","2,500,000,000,000"
"364","2022","03","095","국토교통부","214","교통시설특별회계","40","정부내부수입및기타","95","예탁이자수입","165,626,000,000","165,626,000,000","34,076,054,000","34,076,054,000"
"365","2022","03","095","국토교통부","214","교통시설특별회계","40","정부내부수입및기타","91","전입금","10,246,239,000,000","10,246,239,000,000","1,480,000,000,000","4,470,000,000,000"
"366","2022","03","095","국토교통부","216","에너지및자원사업특별회계","12","경상이전수입","59","기타경상이전수입","754,000,000","754,000,000","43,720,000","43,720,000"
"367","2022","03","095","국토교통부","216","에너지및자원사업특별회계","11","재산수입","54","기타이자수입및재산수입","13,000,000","13,000,000","1,580,120","1,619,940"
"368","2022","03","095","국토교통부","110","일반회계","12","경상이전수입","58","가산금","17,000,000","17,000,000","837,330","2,593,740"
"369","2022","03","095","국토교통부","110","일반회계","12","경상이전수입","59","기타경상이전수입","129,194,000,000","117,166,000,000","8,836,014,230","12,025,671,780"
"370","2022","03","095","국토교통부","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","6,993,000,000","6,993,000,000","949,644,000","14,922,106,420"
"371","2022","03","095","국토교통부","110","일반회계","12","경상이전수입","57","변상금및위약금","802,000,000","802,000,000","3,319,320","16,995,880"
"372","2022","03","095","국토교통부","110","일반회계","15","관유물매각대","71","고정자산매각대","297,000,000","297,000,000",0,0
"373","2022","03","095","국토교통부","110","일반회계","15","관유물매각대","72","토지및무형자산매각대","2,615,000,000","2,615,000,000",0,0
"374","2022","03","095","국토교통부","110","일반회계","14","수입대체경비수입","65","면허료및수수료","2,302,000,000","2,302,000,000",0,"495,600"
"375","2022","03","095","국토교통부","110","일반회계","14","수입대체경비수입","69","잡수입","1,817,000,000","1,817,000,000","23,700,590","45,961,210"
"376","2022","03","095","국토교통부","110","일반회계","11","재산수입","51","관유물대여료","2,009,000,000","2,009,000,000","78,308,880","799,653,780"
"377","2022","03","095","국토교통부","110","일반회계","11","재산수입","54","기타이자수입및재산수입","3,972,000,000","2,267,000,000","3,035,510,560","3,168,141,490"
"378","2022","03","095","국토교통부","110","일반회계","11","재산수입","52","정부출자수입",0,0,0,"26,850"
"379","2022","03","095","국토교통부","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","3,344,000,000","3,344,000,000","9,816,380","341,382,260"
"380","2022","03","095","국토교통부","110","일반회계","13","재화및용역판매수입","69","잡수입","6,880,000,000","6,880,000,000","9,722,690","21,166,770"
"381","2022","03","095","국토교통부","506","자동차사고피해지원기금","12","경상이전수입","59","기타경상이전수입","51,602,000,000","51,602,000,000","3,747,519,274","11,566,142,541"
"382","2022","03","095","국토교통부","506","자동차사고피해지원기금","11","재산수입","54","기타이자수입및재산수입","2,411,000,000","2,411,000,000","4,103,998","62,633,830"
"383","2022","03","095","국토교통부","506","자동차사고피해지원기금","40","정부내부수입및기타","95","예탁이자수입","1,200,000,000","1,200,000,000",0,0
"384","2022","03","095","국토교통부","506","자동차사고피해지원기금","31","차입금및여유자금회수","85","정부예금회수","208,954,000,000","208,954,000,000",0,"203,163,320,766"
"385","2022","03","095","국토교통부","521","주택도시기금","12","경상이전수입","59","기타경상이전수입","91,819,000,000","91,819,000,000",0,"76,534,610"
"386","2022","03","095","국토교통부","521","주택도시기금","20","융자및전대차관원금회수","75","융자원금회수","16,053,259,000,000","16,053,259,000,000","1,021,293,243,551","3,008,464,669,418"
"387","2022","03","095","국토교통부","521","주택도시기금","20","융자및전대차관원금회수","78","정부출자주식매각대",0,0,0,"5,000,000,000"
"388","2022","03","095","국토교통부","521","주택도시기금","11","재산수입","54","기타이자수입및재산수입","3,389,650,000,000","3,389,650,000,000","224,928,111,528","675,345,814,755"
"389","2022","03","095","국토교통부","521","주택도시기금","11","재산수입","52","정부출자수입","459,049,000,000","459,049,000,000",0,"11,692,304"
"390","2022","03","095","국토교통부","521","주택도시기금","13","재화및용역판매수입","69","잡수입","52,026,000,000","52,026,000,000","-246,199,641","10,440,511,079"
"391","2022","03","095","국토교통부","521","주택도시기금","40","정부내부수입및기타","94","예수금","20,740,900,000,000","20,740,900,000,000","1,667,604,169,760","5,137,001,496,360"
"392","2022","03","095","국토교통부","521","주택도시기금","40","정부내부수입및기타","92","예탁원금회수","9,402,666,000,000","9,402,666,000,000","2,590,000,000,000","2,596,219,978,420"
"393","2022","03","095","국토교통부","521","주택도시기금","40","정부내부수입및기타","95","예탁이자수입","324,946,000,000","324,946,000,000","25,127,923,260","29,399,731,185"
"394","2022","03","095","국토교통부","521","주택도시기금","40","정부내부수입및기타","91","전입금","5,419,197,000,000","5,419,197,000,000","356,511,416,000","1,124,604,250,000"
"395","2022","03","095","국토교통부","521","주택도시기금","31","차입금및여유자금회수","81","국공채수입","18,000,000,000,000","18,000,000,000,000","1,344,042,950,000","3,856,832,000,000"
"396","2022","03","095","국토교통부","521","주택도시기금","31","차입금및여유자금회수","85","정부예금회수","18,955,644,000,000","18,955,644,000,000","5,711,500,000,000","9,726,277,951,155"
"397","2022","03","095","국토교통부","236","지역균형발전특별회계","12","경상이전수입","58","가산금","7,131,000,000","7,131,000,000","155,767,170","455,418,640"
"398","2022","03","095","국토교통부","236","지역균형발전특별회계","12","경상이전수입","59","기타경상이전수입","494,712,000,000","494,712,000,000","17,956,689,550","100,672,930,500"
"399","2022","03","095","국토교통부","236","지역균형발전특별회계","12","경상이전수입","56","벌금,몰수금및과태료","856,000,000","856,000,000",0,0
"400","2022","03","095","국토교통부","236","지역균형발전특별회계","12","경상이전수입","57","변상금및위약금","9,000,000","9,000,000",0,0
"401","2022","03","095","국토교통부","236","지역균형발전특별회계","15","관유물매각대","72","토지및무형자산매각대","3,065,000,000","3,065,000,000","3,283,319,500","3,283,319,500"
"402","2022","03","095","국토교통부","236","지역균형발전특별회계","11","재산수입","51","관유물대여료","256,000,000","256,000,000","21,997,520","212,599,190"
"403","2022","03","095","국토교통부","236","지역균형발전특별회계","11","재산수입","54","기타이자수입및재산수입","2,690,000,000","2,690,000,000","413,069,200","737,466,430"
"404","2022","03","095","국토교통부","236","지역균형발전특별회계","13","재화및용역판매수입","69","잡수입","3,000,000","3,000,000",0,0
"405","2022","03","095","국토교통부","233","혁신도시건설특별회계","12","경상이전수입","59","기타경상이전수입","50,000,000","50,000,000",0,0
"406","2022","03","095","국토교통부","233","혁신도시건설특별회계","34","세계잉여금","89","세계잉여금이입액","7,713,000,000","7,713,000,000",0,0
"407","2022","03","095","국토교통부","233","혁신도시건설특별회계","11","재산수입","51","관유물대여료","12,000,000","12,000,000",0,"6,919,000"
"408","2022","03","095","국토교통부","233","혁신도시건설특별회계","11","재산수입","54","기타이자수입및재산수입","5,000,000","5,000,000",0,0
"409","2022","03","095","국토교통부","233","혁신도시건설특별회계","40","정부내부수입및기타","94","예수금","10,633,000,000","10,633,000,000",0,0
"410","2022","03","095","국토교통부","233","혁신도시건설특별회계","40","정부내부수입및기타","91","전입금","24,015,000,000","24,015,000,000","5,000,000,000","5,000,000,000"
"411","2022","03","006","국회","110","일반회계","12","경상이전수입","58","가산금",0,0,0,0
"412","2022","03","006","국회","110","일반회계","12","경상이전수입","59","기타경상이전수입","912,000,000","912,000,000","90,886,230","232,227,810"
"413","2022","03","006","국회","110","일반회계","12","경상이전수입","57","변상금및위약금","36,000,000","36,000,000",0,0
"414","2022","03","006","국회","110","일반회계","15","관유물매각대","71","고정자산매각대","51,000,000","51,000,000","93,700,000","93,700,000"
"415","2022","03","006","국회","110","일반회계","14","수입대체경비수입","69","잡수입","232,000,000","232,000,000","7,900,000","7,900,000"
"416","2022","03","006","국회","110","일반회계","11","재산수입","51","관유물대여료","1,975,000,000","1,975,000,000","2,761,810","561,278,490"
"417","2022","03","006","국회","110","일반회계","11","재산수입","54","기타이자수입및재산수입","6,000,000","6,000,000","259,480","543,630"
"418","2022","03","006","국회","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","91,000,000","91,000,000",0,0
"419","2022","03","006","국회","110","일반회계","13","재화및용역판매수입","69","잡수입","860,000,000","860,000,000","8,932,860","69,358,750"
"420","2022","03","079","금융위원회","585","공적자금상환기금","12","경상이전수입","59","기타경상이전수입","2,400,000,000,000","2,400,000,000,000","1,400,000,000,000","1,400,000,000,000"
"421","2022","03","079","금융위원회","585","공적자금상환기금","15","관유물매각대","73","재고자산매각대및유동자산","28,295,000,000","28,295,000,000",0,0
"422","2022","03","079","금융위원회","585","공적자금상환기금","34","세계잉여금","89","세계잉여금이입액","1,997,028,000,000","1,997,028,000,000",0,0
"423","2022","03","079","금융위원회","585","공적자금상환기금","11","재산수입","54","기타이자수입및재산수입","142,000,000","142,000,000","330,410","330,410"
"424","2022","03","079","금융위원회","585","공적자금상환기금","40","정부내부수입및기타","91","전입금","2,708,597,000,000","2,708,597,000,000","277,870,991,000","277,870,991,000"
"425","2022","03","079","금융위원회","573","농림수산업자신용보증기금","12","경상이전수입","59","기타경상이전수입","341,202,000,000","341,202,000,000","28,416,091,780","73,555,031,333"
"426","2022","03","079","금융위원회","573","농림수산업자신용보증기금","12","경상이전수입","57","변상금및위약금","167,000,000","167,000,000","9,593,093","22,710,230"
"427","2022","03","079","금융위원회","573","농림수산업자신용보증기금","11","재산수입","54","기타이자수입및재산수입","13,217,000,000","13,217,000,000","1,098,637,608","2,339,396,167"
"428","2022","03","079","금융위원회","573","농림수산업자신용보증기금","13","재화및용역판매수입","65","면허료및수수료","87,986,000,000","87,986,000,000","6,022,379,828","12,009,022,395"
"429","2022","03","079","금융위원회","573","농림수산업자신용보증기금","13","재화및용역판매수입","69","잡수입","455,000,000","455,000,000","21,114,227","3,744,752,186"
"430","2022","03","079","금융위원회","573","농림수산업자신용보증기금","40","정부내부수입및기타","92","예탁원금회수",0,0,0,0
"431","2022","03","079","금융위원회","573","농림수산업자신용보증기금","40","정부내부수입및기타","95","예탁이자수입",0,0,0,0
"432","2022","03","079","금융위원회","573","농림수산업자신용보증기금","40","정부내부수입및기타","91","전입금","130,000,000,000","130,000,000,000",0,0
"433","2022","03","079","금융위원회","573","농림수산업자신용보증기금","31","차입금및여유자금회수","84","유가증권매각대","27,000,000,000","27,000,000,000",0,0
"434","2022","03","079","금융위원회","573","농림수산업자신용보증기금","31","차입금및여유자금회수","85","정부예금회수","1,602,886,000,000","1,602,886,000,000","89,963,706,541","170,921,527,196"
"435","2022","03","079","금융위원회","528","농어가목돈마련저축장려기금","12","경상이전수입","59","기타경상이전수입","26,615,000,000","26,615,000,000","10,000,000,000","10,000,000,000"
"436","2022","03","079","금융위원회","528","농어가목돈마련저축장려기금","11","재산수입","54","기타이자수입및재산수입",0,0,"997,260","1,161,420"
"437","2022","03","079","금융위원회","528","농어가목돈마련저축장려기금","40","정부내부수입및기타","91","전입금","26,615,000,000","26,615,000,000",0,"16,000,000,000"
"438","2022","03","079","금융위원회","528","농어가목돈마련저축장려기금","31","차입금및여유자금회수","85","정부예금회수","2,487,000,000","2,487,000,000",0,0
"439","2022","03","079","금융위원회","574","신용보증기금","12","경상이전수입","59","기타경상이전수입","1,698,693,000,000","1,698,693,000,000","122,125,879,575","356,537,959,670"
"440","2022","03","079","금융위원회","574","신용보증기금","12","경상이전수입","57","변상금및위약금","405,000,000","405,000,000","12,550,520","33,518,730"
"441","2022","03","079","금융위원회","574","신용보증기금","15","관유물매각대","71","고정자산매각대","684,000,000","684,000,000",0,0
"442","2022","03","079","금융위원회","574","신용보증기금","15","관유물매각대","72","토지및무형자산매각대","346,000,000","346,000,000",0,0
"443","2022","03","079","금융위원회","574","신용보증기금","11","재산수입","51","관유물대여료","3,913,000,000","3,913,000,000","385,917,883","702,717,113"
"444","2022","03","079","금융위원회","574","신용보증기금","11","재산수입","54","기타이자수입및재산수입","112,879,000,000","112,879,000,000","9,976,413,920","23,122,862,373"
"445","2022","03","079","금융위원회","574","신용보증기금","11","재산수입","52","정부출자수입","375,000,000","375,000,000","15,635,000","15,635,000"
"446","2022","03","079","금융위원회","574","신용보증기금","13","재화및용역판매수입","65","면허료및수수료","860,607,000,000","860,607,000,000","104,749,157,304","192,444,555,043"
"447","2022","03","079","금융위원회","574","신용보증기금","13","재화및용역판매수입","69","잡수입","2,562,000,000","2,562,000,000","1,579,787,617","2,571,891,283"
"448","2022","03","079","금융위원회","574","신용보증기금","40","정부내부수입및기타","92","예탁원금회수",0,0,0,0
"449","2022","03","079","금융위원회","574","신용보증기금","40","정부내부수입및기타","95","예탁이자수입","2,025,000,000","2,025,000,000",0,0
"450","2022","03","079","금융위원회","574","신용보증기금","40","정부내부수입및기타","91","전입금","1,110,000,000,000","1,110,000,000,000","110,991,000,000","139,355,000,000"
"451","2022","03","079","금융위원회","574","신용보증기금","31","차입금및여유자금회수","84","유가증권매각대","2,434,551,000,000","2,434,551,000,000","99,270,008,130","380,212,172,965"
"452","2022","03","079","금융위원회","574","신용보증기금","31","차입금및여유자금회수","85","정부예금회수","6,761,063,000,000","6,761,063,000,000","798,214,726,405","1,600,465,701,030"
"453","2022","03","079","금융위원회","589","예금보험기금채권상환기금","12","경상이전수입","59","기타경상이전수입","2,095,055,000,000","2,095,055,000,000","668,876,817,519","1,079,866,328,510"
"454","2022","03","079","금융위원회","589","예금보험기금채권상환기금","15","관유물매각대","73","재고자산매각대및유동자산","910,859,000,000","910,859,000,000",0,"239,232,240,000"
"455","2022","03","079","금융위원회","589","예금보험기금채권상환기금","20","융자및전대차관원금회수","75","융자원금회수",0,0,0,0
"456","2022","03","079","금융위원회","589","예금보험기금채권상환기금","11","재산수입","54","기타이자수입및재산수입","45,038,000,000","45,038,000,000","4,448,561,685","5,318,992,404"
"457","2022","03","079","금융위원회","589","예금보험기금채권상환기금","11","재산수입","52","정부출자수입","132,629,000,000","132,629,000,000",0,0
"458","2022","03","079","금융위원회","589","예금보험기금채권상환기금","40","정부내부수입및기타","91","전입금",0,0,0,0
"459","2022","03","079","금융위원회","589","예금보험기금채권상환기금","31","차입금및여유자금회수","81","국공채수입",0,0,0,0
"460","2022","03","079","금융위원회","589","예금보험기금채권상환기금","31","차입금및여유자금회수","82","민간차입금",0,0,0,0
"461","2022","03","079","금융위원회","589","예금보험기금채권상환기금","31","차입금및여유자금회수","84","유가증권매각대",0,0,0,0
"462","2022","03","079","금융위원회","589","예금보험기금채권상환기금","31","차입금및여유자금회수","85","정부예금회수","13,419,000,000","13,419,000,000",0,"1,113,103,081,495"
"463","2022","03","079","금융위원회","110","일반회계","12","경상이전수입","58","가산금","60,000,000","60,000,000","1,128,670","1,892,670"
"464","2022","03","079","금융위원회","110","일반회계","12","경상이전수입","59","기타경상이전수입","233,904,000,000","233,904,000,000","227,865,380","237,972,240"
"465","2022","03","079","금융위원회","110","일반회계","12","경상이전수입","56","벌금,몰수금및과태료","47,785,000,000","47,785,000,000","10,587,524,510","14,042,077,310"
"466","2022","03","079","금융위원회","110","일반회계","11","재산수입","54","기타이자수입및재산수입",0,0,"2,360,990","2,360,990"
"467","2022","03","079","금융위원회","110","일반회계","13","재화및용역판매수입","69","잡수입",0,0,0,"64,790"
"468","2022","03","079","금융위원회","576","주택금융신용보증기금","12","경상이전수입","59","기타경상이전수입","1,034,309,000,000","1,034,309,000,000","91,450,231,500","284,737,678,287"
"469","2022","03","079","금융위원회","576","주택금융신용보증기금","12","경상이전수입","57","변상금및위약금","107,000,000","107,000,000","6,781,440","26,407,013"
"470","2022","03","079","금융위원회","576","주택금융신용보증기금","11","재산수입","54","기타이자수입및재산수입","45,565,000,000","45,565,000,000","6,989,231,535","12,412,434,504"
"471","2022","03","079","금융위원회","576","주택금융신용보증기금","13","재화및용역판매수입","65","면허료및수수료","240,096,000,000","240,096,000,000","24,752,817,880","61,914,889,599"
"472","2022","03","079","금융위원회","576","주택금융신용보증기금","40","정부내부수입및기타","92","예탁원금회수",0,0,0,0
"473","2022","03","079","금융위원회","576","주택금융신용보증기금","40","정부내부수입및기타","95","예탁이자수입","5,521,000,000","5,521,000,000","1,578,663,000","1,578,663,000"
"474","2022","03","079","금융위원회","576","주택금융신용보증기금","31","차입금및여유자금회수","84","유가증권매각대","709,825,000,000","709,825,000,000","47,801,979,268","81,182,934,972"
"475","2022","03","079","금융위원회","576","주택금융신용보증기금","31","차입금및여유자금회수","85","정부예금회수","2,174,600,000,000","2,174,600,000,000","120,700,000,000","221,800,000,000"
"476","2022","03","036","기상청","110","일반회계","12","경상이전수입","59","기타경상이전수입","3,197,000,000","3,197,000,000","9,021,730","1,758,177,220"
"477","2022","03","036","기상청","110","일반회계","12","경상이전수입","57","변상금및위약금","14,702,000,000","14,702,000,000","5,572,360","6,168,380"
"478","2022","03","036","기상청","110","일반회계","15","관유물매각대","71","고정자산매각대","40,000,000","40,000,000",0,0
"479","2022","03","036","기상청","110","일반회계","11","재산수입","51","관유물대여료","53,000,000","53,000,000","135,000","49,082,700"
"480","2022","03","036","기상청","110","일반회계","11","재산수입","54","기타이자수입및재산수입","470,000,000","470,000,000","614,030","33,894,820"
"481","2022","03","036","기상청","110","일반회계","13","재화및용역판매수입","65","면허료및수수료","2,902,000,000","2,902,000,000","126,615,830","456,326,640"
"482","2022","03","036","기상청","110","일반회계","13","재화및용역판매수입","64","입장료수입","50,000,000","50,000,000","906,000","3,858,000"
"483","2022","03","036","기상청","110","일반회계","13","재화및용역판매수입","69","잡수입","5,000,000","5,000,000","1,720,000","2,596,760"
"484","2022","03","069","기획재정부","540","공공자금관리기금","20","융자및전대차관원금회수","75","융자원금회수","471,532,000,000","471,532,000,000","56,299,153,000","69,742,474,000"
"485","2022","03","069","기획재정부","540","공공자금관리기금","11","재산수입","54","기타이자수입및재산수입","214,839,000,000","214,839,000,000","19,402,574,850","25,660,520,820"
"486","2022","03","069","기획재정부","540","공공자금관리기금","40","정부내부수입및기타","94","예수금","27,864,688,000,000","27,864,688,000,000","3,594,411,000,000","6,890,411,000,000"
"487","2022","03","069","기획재정부","540","공공자금관리기금","40","정부내부수입및기타","92","예탁원금회수","37,209,261,000,000","37,209,261,000,000","9,094,170,900,000","9,194,170,900,000"
"488","2022","03","069","기획재정부","540","공공자금관리기금","40","정부내부수입및기타","95","예탁이자수입","19,361,458,000,000","19,361,458,000,000","3,765,218,751,560","3,766,145,365,250"
"489","2022","03","069","기획재정부","540","공공자금관리기금","40","정부내부수입및기타","91","전입금","28,404,000,000","28,404,000,000",0,0
"490","2022","03","069","기획재정부","540","공공자금관리기금","31","차입금및여유자금회수","81","국공채수입","177,317,187,000,000","177,317,187,000,000","21,530,816,544,130","49,466,450,782,690"
"491","2022","03","069","기획재정부","540","공공자금관리기금","31","차입금및여유자금회수","85","정부예금회수","5,302,597,000,000","5,302,597,000,000",0,0
"492","2022","03","069","기획재정부","502","국유재산관리기금","12","경상이전수입","59","기타경상이전수입","8,732,000,000","8,732,000,000","227,347,510","1,995,580,570"
"493","2022","03","069","기획재정부","502","국유재산관리기금","12","경상이전수입","57","변상금및위약금","52,770,000,000","52,770,000,000","5,713,261,450","17,169,750,340"
"494","2022","03","069","기획재정부","502","국유재산관리기금","15","관유물매각대","71","고정자산매각대","34,829,000,000","34,829,000,000","5,231,860","1,962,940,700"
"495","2022","03","069","기획재정부","502","국유재산관리기금","15","관유물매각대","72","토지및무형자산매각대","1,104,779,000,000","1,104,779,000,000","57,703,103,320","419,483,979,660"
"496","2022","03","069","기획재정부","502","국유재산관리기금","11","재산수입","51","관유물대여료","112,439,000,000","112,439,000,000","6,187,433,120","56,331,943,490"
"497","2022","03","069","기획재정부","502","국유재산관리기금","11","재산수입","54","기타이자수입및재산수입","31,609,000,000","31,609,000,000","3,833,155,270","6,046,887,190"
"498","2022","03","069","기획재정부","502","국유재산관리기금","40","정부내부수입및기타","92","예탁원금회수","300,000,000,000","300,000,000,000",0,"150,000,000,000"
"499","2022","03","069","기획재정부","502","국유재산관리기금","40","정부내부수입및기타","95","예탁이자수입","23,386,000,000","23,386,000,000","1,910,269,150","2,178,789,690"
"500","2022","03","069","기획재정부","502","국유재산관리기금","31","차입금및여유자금회수","85","정부예금회수","272,639,000,000","272,639,000,000",0,0
"501","2022","03","069","기획재정부","50A","기후대응기금","12","경상이전수입","59","기타경상이전수입","447,638,800,000","447,638,800,000","6,852,414,710","31,724,179,930"
"502","2022","03","069","기획재정부","50A","기후대응기금","11","재산수입","54","기타이자수입및재산수입",0,0,"358,487,780","728,931,440"
"503","2022","03","069","기획재정부","50A","기후대응기금","40","정부내부수입및기타","94","예수금","460,105,000,000","460,105,000,000",0,"152,204,000,000"
"504","2022","03","069","기획재정부","50A","기후대응기금","40","정부내부수입및기타","91","전입금","1,263,154,000,000","1,263,154,000,000","300,000,000,000","669,158,750,000"
"505","2022","03","069","기획재정부","530","대외경제협력기금","12","경상이전수입","59","기타경상이전수입",0,0,0,"183,539,560"
