No.,회계년도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,정부안금액(달러),국회확정금액(달러)
"234","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회사무처운영","의회운영지원","주재관운영","주요사업비(기금사업비)","일반지출","634,947","634,947"
"235","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","도서관 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","119,705","119,705"
"236","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","경호기획관실 기본경비","기본경비(경상운영비)","일반지출","3,363","3,363"
"237","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","국회민원지원센터 기본경비","기본경비(경상운영비)","일반지출","2,252","2,252"
"238","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","기관운영지원","기본경비(경상운영비)","일반지출","14,249","14,249"
"239","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","방송국 기본경비","기본경비(경상운영비)","일반지출","2,108","2,108"
"240","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의사국 기본경비","기본경비(경상운영비)","일반지출","6,518","6,518"
"241","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","의정연수원 기본경비","기본경비(경상운영비)","일반지출","2,167,138","2,167,138"
"242","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 기본경비","전산운영경비","기본경비(경상운영비)","일반지출","3,416","3,416"
"243","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","사무처 인건비","인건비","인건비(기금인건비)","일반지출","1,045,987","1,045,987"
"244","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","예산처 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","240,541","277,201"
"245","2022","국회","일반회계","","일반·지방행정","입법및선거관리","국회행정지원","조사처 기본경비","기관운영및지원","기본경비(경상운영비)","일반지출","108,711","108,711"
"246","2022","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","경제전망및경제정책분석","주요사업비(기금사업비)","일반지출","8,718","8,718"
"247","2022","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","국가재정분석및평가","주요사업비(기금사업비)","일반지출","30,248","30,248"
"248","2022","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","국가재정·경제분석및의안비용추계","의안비용추계및조세분석","주요사업비(기금사업비)","일반지출","21,152","21,152"
"249","2022","국회","일반회계","","일반·지방행정","입법및선거관리","예산정책처운영","기획관리및정책총괄지원","기획관리및정책총괄지원","주요사업비(기금사업비)","일반지출","5,206","5,206"
"250","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","과학기술정보방송통신위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"251","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","교육위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"252","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","국방위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"253","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","국토교통위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"254","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","국회운영위원회운영지원","주요사업비(기금사업비)","일반지출","64,458","64,458"
"255","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","기획재정위원회운영지원","주요사업비(기금사업비)","일반지출","18,073","18,073"
"256","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","농림축산식품해양수산위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"257","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","문화체육관광위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"258","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","법제사법위원회운영지원","주요사업비(기금사업비)","일반지출","59,963","59,963"
"259","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","보건복지위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"260","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","산업통상자원중소벤처기업위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"261","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","여성가족위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"262","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","예산결산특별위원회운영지원","주요사업비(기금사업비)","일반지출","132,962","132,962"
"263","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","외교통일위원회운영지원","주요사업비(기금사업비)","일반지출","54,620","54,620"
"264","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","위원회활동지원","주요사업비(기금사업비)","일반지출","143,740","143,740"
"265","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","정무위원회운영지원","주요사업비(기금사업비)","일반지출","41,931","41,931"
"266","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","정보위원회운영지원","주요사업비(기금사업비)","일반지출","19,226","19,226"
"267","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","특별위운영지원","주요사업비(기금사업비)","일반지출","46,251","46,251"
"268","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","행정안전위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"269","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","위원회운영지원","환경노동위원회운영지원","주요사업비(기금사업비)","일반지출","19,225","19,225"
"270","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의정지원","국정감사및조사","주요사업비(기금사업비)","일반지출","117,090","117,090"
"271","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의정지원","입법활동지원","주요사업비(기금사업비)","일반지출","293,364","293,364"
"272","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의회외교","국제회의","주요사업비(기금사업비)","일반지출","611,375","611,375"
"273","2022","국회","일반회계","","일반·지방행정","입법및선거관리","의정활동지원","의회외교","의원외교활동","주요사업비(기금사업비)","일반지출","3,008,893","3,287,656"
"274","2022","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","입법조사처운영관리","주요사업비(기금사업비)","일반지출","8,368","8,368"
"275","2022","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","법령및제도개선사항조사분석","주요사업비(기금사업비)","일반지출","5,820","5,820"
"276","2022","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","입법및정책조사분석서비스","주요사업비(기금사업비)","일반지출","7,985","7,985"
"277","2022","국회","일반회계","","일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","장단기입법및정책과제개발","주요사업비(기금사업비)","일반지출","10,627","10,627"
"278","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융산업글로벌화","금융관련국제협력","금융관련 국제협력 및 금융중심지추진","주요사업비(기금사업비)","일반지출","72,979","72,979"
"279","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융소비자보호","금융소비자보호","금융소비자보호","주요사업비(기금사업비)","일반지출","2,055","2,055"
"280","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융정책","핀테크 지원 사업","핀테크 지원 사업","주요사업비(기금사업비)","일반지출","18,952","18,952"
"281","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","금융행정지원","국제중재수행","주요사업비(기금사업비)","일반지출","64,184","64,184"
"282","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","금융행정지원","행정효율성 증진 및 능력개발","주요사업비(기금사업비)","일반지출","8,924","8,924"
"283","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융그룹감독혁신단기본경비(비총액)","기본경비(경상운영비)","일반지출","4,398","4,398"
"284","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융산업국기본경비(비총액)","기본경비(경상운영비)","일반지출","16,289","16,289"
"285","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융소비자국기본경비(비총액)","기본경비(경상운영비)","일반지출","20,975","20,975"
"286","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","금융정책국기본경비(비총액)","기본경비(경상운영비)","일반지출","6,728","6,728"
"287","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","기획조정관실기본경비(비총액)","기본경비(경상운영비)","일반지출","156,843","156,843"
"288","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 기본경비","자본시장조사단기본경비(비총액)","기본경비(경상운영비)","일반지출","4,344","4,344"
"289","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","본부 인건비","인건비(총액인건비 대상)","인건비(기금인건비)","일반지출","196,606","196,606"
"290","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","금융행정효율화","소속기관 기본경비","금융정보분석원기본경비(비총액)","기본경비(경상운영비)","일반지출","45,579","45,579"
"291","2022","금융위원회","일반회계","","일반·지방행정","재정·금융","자금세탁방지시스템선진화","자금세탁방지추진","자금세탁방지추진","주요사업비(기금사업비)","일반지출","14,674","14,674"
"292","2022","기상청","일반회계","","과학기술","과학기술일반","국제협력교육홍보","교육훈련 및 대국민 기상인식 제고","대국민 기상인식 제고","주요사업비(기금사업비)","일반지출","1,938","1,938"
"293","2022","기상청","일반회계","","과학기술","과학기술일반","국제협력교육홍보","국제기상협력 및 선진기술 습득","국제기구및양국간기상협력","주요사업비(기금사업비)","일반지출","96,150","96,150"
"294","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","기상레이더 관측","기상레이더 운영","주요사업비(기금사업비)","일반지출","7,397","7,397"
"295","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","기상정보시스템 운영","기상용슈퍼컴운영(정보화)","주요사업비(기금사업비)","일반지출","10,798","10,798"
"296","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","기상정보시스템 운영","기상정보통신시스템 운영(정보화)","주요사업비(기금사업비)","일반지출","6,304","6,304"
"297","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","지상 및 고층 기상관측","다목적 기상항공기 도입 및 운영","주요사업비(기금사업비)","일반지출","5,281","5,281"
"298","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","지상 및 고층 기상관측","지상·고층 기상관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","13,656","13,656"
"299","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","지진관측","지진관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","3,582","3,582"
"300","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","해양기상관측","기상관측선 건조 및 운영","주요사업비(기금사업비)","일반지출","4,900","4,900"
"301","2022","기상청","일반회계","","과학기술","과학기술일반","기상관측","해양기상관측","해양기상관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","4,610","4,610"
"302","2022","기상청","일반회계","","과학기술","과학기술일반","기상서비스 진흥","기상산업 진흥","기상산업 활성화","주요사업비(기금사업비)","일반지출","17,008","17,008"
"303","2022","기상청","일반회계","","과학기술","과학기술일반","기상서비스 진흥","기후자료 관리 서비스","국가기후자료관리 및 서비스체계 구축(정보화)","주요사업비(기금사업비)","일반지출","1,142","1,142"
"304","2022","기상청","일반회계","","과학기술","과학기술일반","기상연구","기상관측위성개발","기상위성 운영 및 활용 기술개발(R&D)","주요사업비(기금사업비)","일반지출","8,762","8,762"
"305","2022","기상청","일반회계","","과학기술","과학기술일반","기상연구","기상관측위성개발","기상위성예보지원 및 융합서비스 기술개발(R&D)","주요사업비(기금사업비)","일반지출","112,897","112,897"
"306","2022","기상청","일반회계","","과학기술","과학기술일반","기상연구","선진기상·지진 기술개발","국가레이더 통합 활용기술 개발(R&D)","주요사업비(기금사업비)","일반지출","31,157","31,157"
"307","2022","기상청","일반회계","","과학기술","과학기술일반","기상연구","선진기상·지진 기술개발","수치예보 지원 및 활용 기술 개발(R&D)","주요사업비(기금사업비)","일반지출","109,422","109,422"
"308","2022","기상청","일반회계","","과학기술","과학기술일반","기상연구","선진기상·지진 기술개발","지진화산업무 지원 및 활용 기술 개발(R&D)","주요사업비(기금사업비)","일반지출","64,036","64,036"
"309","2022","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","관측기반국 기본경비","기본경비(경상운영비)","일반지출","1,580","1,580"
"310","2022","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기관운영 기본경비","기본경비(경상운영비)","일반지출","8,739","8,739"
"311","2022","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기상서비스진흥국 기본경비","기본경비(경상운영비)","일반지출","1,968","1,968"
"312","2022","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기획조정관 기본경비","기본경비(경상운영비)","일반지출","12,546","12,546"
"313","2022","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","기후과학국 기본경비","기본경비(경상운영비)","일반지출","8,493","8,493"
"314","2022","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","본부 기본경비","지진화산국 기본경비","기본경비(경상운영비)","일반지출","2,732","2,732"
"315","2022","기상청","일반회계","","과학기술","과학기술일반","기상행정 지원","소속기관 기본경비","기상기후인재개발원 기본경비","기본경비(경상운영비)","일반지출","1,193","1,193"
"316","2022","기상청","일반회계","","과학기술","과학기술일반","기후변화 과학","기후변화 과학정보 생산 및 서비스","기후과학 국제협력 역량 강화","주요사업비(기금사업비)","일반지출","15,240","15,240"
"317","2022","기상청","일반회계","","과학기술","과학기술일반","기후변화 과학","기후변화 과학정보 생산 및 서비스","장기예보 선진 서비스 체계 구축","주요사업비(기금사업비)","일반지출","11,455","11,455"
"318","2022","기상청","일반회계","","과학기술","과학기술일반","책임행정기관 운영","국립기상과학원 연구개발","기상업무지원기술개발연구(R&D)","주요사업비(기금사업비)","일반지출","190,775","190,775"
"319","2022","기상청","일반회계","","과학기술","과학기술일반","책임행정기관 운영","책임행정기관 기본경비","항공기상청 기본경비(총액인건비)","기본경비(경상운영비)","일반지출","1,991","1,991"
"320","2022","기상청","일반회계","","과학기술","과학기술일반","책임행정기관 운영","항공기상관측","항공기상관측망 확충 및 운영","주요사업비(기금사업비)","일반지출","9,622","9,622"
"321","2022","기획재정부","기후대응기금","","농림수산","임업·산촌","온실가스감축","탄소흡수원조성","탄소중립도시숲조성","주요사업비(기금사업비)","일반지출","26,622","26,622"
"322","2022","기획재정부","기후대응기금","","환경","기후대기및환경안전","온실가스감축","산업저탄소화","온실가스관리인프라구축","주요사업비(기금사업비)","일반지출","17,004","17,004"
"323","2022","기획재정부","기후대응기금","","환경","자연환경","온실가스감축","탄소흡수원조성","습지보전관리","주요사업비(기금사업비)","일반지출","5,916","5,916"
"324","2022","기획재정부","복권기금","","일반·지방행정","재정·금융","기금운영비","기금운영비(복권기금)","기금관리비","기본경비(경상운영비)","일반지출","20,978","20,978"
"325","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","경제정책","경제구조개혁전략 기획 및 이행기반 구축","경제구조개혁전략 기획 및 이행기반 구축","주요사업비(기금사업비)","일반지출","4,958","4,958"
"326","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","경제정책","중장기 경제전략 기획사업","중장기 경제전략 기획사업","주요사업비(기금사업비)","일반지출","3,375","3,375"
"327","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","경제협력","경제협력강화지원","대외경제협력강화","주요사업비(기금사업비)","일반지출","65,450","65,450"
"328","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","경제협력","경제협력강화지원","통일기반조성","주요사업비(기금사업비)","일반지출","6,486","6,486"
"329","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","경제협력","지식협력단지운영","지식협력단지운영","주요사업비(기금사업비)","일반지출","2,401","2,401"
"330","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","공공정책","공공기관 평가 및 관리","공공기관 평가 및 관리","주요사업비(기금사업비)","일반지출","4,958","4,958"
"331","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","국고관리","국고업무관리지원","국고업무관리","주요사업비(기금사업비)","일반지출","9,752","9,752"
"332","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","국고관리","국고업무관리지원","국채시장관리 및 국제화","주요사업비(기금사업비)","일반지출","8,369","8,369"
"333","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","국고관리","국유재산관리","국유재산관리","주요사업비(기금사업비)","일반지출","5,166","5,166"
"334","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융강화지원","국제금융외교 및 G20협력","주요사업비(기금사업비)","일반지출","286,063","286,063"
"335","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융강화지원","국제금융협력강화","주요사업비(기금사업비)","일반지출","122,900","122,900"
"336","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","국제금융강화지원","역내 금융협력사업","주요사업비(기금사업비)","일반지출","2,842,774","2,842,774"
"337","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","국제금융","녹색기후 협력지원","녹색기후기획사업","주요사업비(기금사업비)","일반지출","27,312","27,312"
"338","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","기획재정 정책지원","정책품질관리","주요사업비(기금사업비)","일반지출","2,610","2,610"
"339","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","기획재정 행정효율성 증진 및 능력개발","기획재정 행정효율성 증진 및 능력개발","주요사업비(기금사업비)","일반지출","64,033","64,033"
"340","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","기획재정해외네트워크구축","기획재정 해외네트워크 구축","주요사업비(기금사업비)","일반지출","577,312","577,312"
"341","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상 기본경비(기획조정실)","기본경비(경상운영비)","일반지출","24,211","24,211"
"342","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(개발금융국)","기본경비(경상운영비)","일반지출","5,838","5,838"
"343","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(경제구조개혁국)","기본경비(경상운영비)","일반지출","5,232","5,232"
"344","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(경제정책국)","기본경비(경상운영비)","일반지출","33,906","33,906"
"345","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(공공정책국)","기본경비(경상운영비)","일반지출","5,703","5,703"
"346","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(국고국)","기본경비(경상운영비)","일반지출","4,075","4,075"
"347","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(국제금융국)","기본경비(경상운영비)","일반지출","13,588","13,588"
"348","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(기관운영)","기본경비(경상운영비)","일반지출","2,224","2,224"
"349","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(대변인)","기본경비(경상운영비)","일반지출","14,080","14,080"
"350","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(대외경제국)","기본경비(경상운영비)","일반지출","54,387","54,387"
"351","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(세제실)","기본경비(경상운영비)","일반지출","63,038","63,038"
"352","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(예산실)","기본경비(경상운영비)","일반지출","19,932","19,932"
"353","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(장기전략국)","기본경비(경상운영비)","일반지출","5,098","5,098"
"354","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(재정관리국)","기본경비(경상운영비)","일반지출","23,295","23,295"
"355","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(재정혁신국)","기본경비(경상운영비)","일반지출","13,434","13,434"
"356","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","총액인건비 비대상기본경비(정책조정국)","기본경비(경상운영비)","일반지출","6,930","6,930"
"357","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","기획재정 행정지원","본부 인건비","인건비","인건비(기금인건비)","일반지출","465,606","465,606"
"358","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","자문회의 지원","국민경제자문회의 지원단 운영","국민경제자문회의 지원단 운영","주요사업비(기금사업비)","일반지출","47,940","47,940"
"359","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","국가회계운영","국가회계제도운영","주요사업비(기금사업비)","일반지출","3,450","3,450"
"360","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","국제기구 공동연구 자문","국제기구 공동연구 자문","주요사업비(기금사업비)","일반지출","6,600","6,600"
"361","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","민간투자사업 활성화 지원","민간투자사업 활성화 지원","주요사업비(기금사업비)","일반지출",808,808
"362","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","재정사업평가","재정사업평가","주요사업비(기금사업비)","일반지출","12,102","12,102"
"363","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정관리","재정집행관리","재정집행관리","주요사업비(기금사업비)","일반지출","2,878","2,878"
"364","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","국가재정운용계획수립","국가재정운용계획수립","주요사업비(기금사업비)","일반지출","2,916","2,916"
"365","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","디지털예산회계시스템 운영","디지털예산회계시스템 운영(정보화)","주요사업비(기금사업비)","일반지출","5,591","5,591"
"366","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","중장기 재정 전략 수립","국민참여 예산제도 운영","주요사업비(기금사업비)","일반지출","3,625","3,625"
"367","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","중장기 재정 전략 수립","재정건전성 관리강화","주요사업비(기금사업비)","일반지출","3,801","3,801"
"368","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정기획","중장기 재정 전략 수립","재정전략기획 및 협력강화","주요사업비(기금사업비)","일반지출","8,196","8,196"
"369","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정운용","국고보조금 관리 및 제도개선","국가균형발전특별회계 관리 및 제도개선","주요사업비(기금사업비)","일반지출",790,790
"370","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정운용","국제 재정협력 강화","국제 재정협력 강화","주요사업비(기금사업비)","일반지출","326,506","326,506"
"371","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","재정운용","재정운용 협력기반 구축·운영","재정운용 협력기반 구축·운영","주요사업비(기금사업비)","일반지출","56,380","54,856"
"372","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","정부위원회","북방경제협력위원회 운영","북방경제협력위원회 운영","주요사업비(기금사업비)","일반지출","50,910","50,910"
"373","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","정책조정","경제정책조정지원","경제정책조정활성화사업","주요사업비(기금사업비)","일반지출","12,016","12,016"
"374","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","정책조정","경제정책조정지원","혁신성장활성화사업","주요사업비(기금사업비)","일반지출","2,518","2,518"
"375","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","정책조정","경제정책조정지원","협동조합활성화사업","주요사업비(기금사업비)","일반지출","23,873","23,873"
"376","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","조세정책","조세정책지원","관세협력기구 출연(ODA)","주요사업비(기금사업비)","일반지출","220,000","220,000"
"377","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","조세정책","조세정책지원","국제조세협력","주요사업비(기금사업비)","일반지출","178,603","178,603"
"378","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","조세정책","조세정책지원","조세및고용보험소득정보연계추진","주요사업비(기금사업비)","일반지출","7,831","7,831"
"379","2022","기획재정부","일반회계","","일반·지방행정","재정·금융","조세정책","조세정책지원","조세지출 성과관리 및 평가","주요사업비(기금사업비)","일반지출","7,848","7,848"
"380","2022","농림축산식품부","농산물가격안정기금","","농림수산","농업·농촌","농산물수급안정및유통효율화","농산물가격안정및수급조절(농안기금)","비축지원","주요사업비(기금사업비)","일반지출","288,352,751","288,352,751"
"381","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농림축산검역검사","가축검역(농특)","가축방역","주요사업비(기금사업비)","일반지출","27,181","27,181"
"382","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","LMO 및 농산물표시관리","주요사업비(기금사업비)","일반지출","16,377","16,377"
"383","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","농산물안전성조사","주요사업비(기금사업비)","일반지출","132,559","132,559"
"384","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","농산물원산지관리","주요사업비(기금사업비)","일반지출","17,321","17,321"
"385","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","농산물안전성관리","친환경우수농식품인증","주요사업비(기금사업비)","일반지출","54,486","54,486"
"386","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농산물품질관리","품질관리정보화(정보화)","농산물품질관리정보화(정보화)","주요사업비(기금사업비)","일반지출","3,132","3,132"
"387","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","종자관리","종자산업육성(농특)","시설현대화및품질관리(종자원)","주요사업비(기금사업비)","일반지출","5,724","5,724"
"388","2022","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","종자관리","종자산업육성(농특)","품종심사및재배시험","주요사업비(기금사업비)","일반지출","39,644","39,644"
"389","2022","농림축산식품부","양곡관리특별회계","손익계정","농림수산","농업·농촌","양곡관리","양곡매입 및 관리","수입양곡대","주요사업비(기금사업비)","일반지출","382,472,566","382,472,566"
