No.,회계연도,추경차수,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,본예산금액(천원),추경정부안금액(천원),추경국회확정금액(천원)
"219","2022","0","국방부","주한미군기지이전특별회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","300,563,000",0,0
"220","2022","0","국방부","주한미군기지이전특별회계","","재산수입","관유물대여료","토지대여료","일반수입","133,000",0,0
"221","2022","0","국방부","주한미군기지이전특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","810,000",0,0
"222","2022","0","국방부","주한미군기지이전특별회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","227,000",0,0
"223","2022","0","국방부","주한미군기지이전특별회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","469,033,000",0,0
"224","2022","0","국세청","일반회계","","경상이전수입","가산금","가산금","일반수입","430,133,000",0,0
"225","2022","0","국세청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","20,751,000",0,0
"226","2022","0","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","43,968,000",0,0
"227","2022","0","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","52,483,000",0,0
"228","2022","0","국세청","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","30,000",0,0
"229","2022","0","국세청","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","3,000",0,0
"230","2022","0","국세청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","60,000",0,0
"231","2022","0","국세청","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","593,000",0,0
"232","2022","0","국세청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","148,000",0,0
"233","2022","0","국세청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","2,000",0,0
"234","2022","0","국세청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","21,000",0,0
"235","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","가산금","가산금","일반수입","231,000",0,0
"236","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","5,619,000",0,0
"237","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","10,835,000",0,0
"238","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","1,771,000",0,0
"239","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","16,000",0,0
"240","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","170,000",0,0
"241","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","변상금","일반수입","444,000",0,0
"242","2022","0","국토교통부","교통시설특별회계","공항계정","경상이전수입","변상금및위약금","위약금","일반수입","314,000",0,0
"243","2022","0","국토교통부","교통시설특별회계","공항계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","3,000",0,0
"244","2022","0","국토교통부","교통시설특별회계","공항계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","190,000",0,0
"245","2022","0","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","건물대여료","일반수입","1,094,000",0,0
"246","2022","0","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","기타관유물대여료","일반수입","1,500,000",0,0
"247","2022","0","국토교통부","교통시설특별회계","공항계정","재산수입","관유물대여료","토지대여료","일반수입","4,916,000",0,0
"248","2022","0","국토교통부","교통시설특별회계","공항계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","956,000",0,0
"249","2022","0","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","739,000",0,0
"250","2022","0","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","207,000",0,0
"251","2022","0","국토교통부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","67,963,000",0,0
"252","2022","0","국토교통부","교통시설특별회계","공항계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","54,280,000",0,0
"253","2022","0","국토교통부","교통시설특별회계","공항계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","337,208,000",0,0
"254","2022","0","국토교통부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","25,614,000",0,0
"255","2022","0","국토교통부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","927,000",0,0
"256","2022","0","국토교통부","교통시설특별회계","교통체계관리계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","899,680,000",0,0
"257","2022","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","일반수입","576,000",0,0
"258","2022","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","18,383,000",0,0
"259","2022","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","2,258,000",0,0
"260","2022","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","27,448,000",0,0
"261","2022","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","6,000",0,0
"262","2022","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","일반수입","373,000",0,0
"263","2022","0","국토교통부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","일반수입","1,112,000",0,0
"264","2022","0","국토교통부","교통시설특별회계","도로계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","218,000",0,0
"265","2022","0","국토교통부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","5,832,000",0,0
"266","2022","0","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","건물대여료","일반수입","16,000",0,0
"267","2022","0","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","기타관유물대여료","일반수입","49,000",0,0
"268","2022","0","국토교통부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","일반수입","19,494,000",0,0
"269","2022","0","국토교통부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","4,594,000",0,0
"270","2022","0","국토교통부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","일반수입","34,004,000",0,0
"271","2022","0","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","379,000",0,0
"272","2022","0","국토교통부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","3,982,000",0,0
"273","2022","0","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금=>예산간거래)","4,486,481,000",0,0
"274","2022","0","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금=>예산간거래)","165,626,000",0,0
"275","2022","0","국토교통부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","3,885,118,000",0,0
"276","2022","0","국토교통부","교통시설특별회계","철도계정","경상이전수입","가산금","가산금","일반수입","138,000",0,0
"277","2022","0","국토교통부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","11,173,000",0,0
"278","2022","0","국토교통부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","일반수입","241,000",0,0
"279","2022","0","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","건물매각대","일반수입","774,000",0,0
"280","2022","0","국토교통부","교통시설특별회계","철도계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","331,000",0,0
"281","2022","0","국토교통부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","79,866,000",0,0
"282","2022","0","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","기타관유물대여료","일반수입","4,025,000",0,0
"283","2022","0","국토교통부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","일반수입","125,000",0,0
"284","2022","0","국토교통부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","265,000",0,0
"285","2022","0","국토교통부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","15,531,000",0,0
"286","2022","0","국토교통부","교통시설특별회계","철도계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","5,517,708,000",0,0
"287","2022","0","국토교통부","국가균형발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","312,000",0,0
"288","2022","0","국토교통부","국가균형발전특별회계","제주특별자치도계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","10,000",0,0
"289","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","가산금","가산금","일반수입","6,897,000",0,0
"290","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,520,000",0,0
"291","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","216,025,000",0,0
"292","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","487,000",0,0
"293","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","369,000",0,0
"294","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,000",0,0
"295","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","714,000",0,0
"296","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","일반수입","22,000",0,0
"297","2022","0","국토교통부","국가균형발전특별회계","지역자율계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","1,000",0,0
"298","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","가산금","가산금","일반수입","234,000",0,0
"299","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","23,389,000",0,0
"300","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","244,466,000",0,0
"301","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","변상금및위약금","변상금","일반수입","4,000",0,0
"302","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","경상이전수입","변상금및위약금","위약금","일반수입","5,000",0,0
"303","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","3,065,000",0,0
"304","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","재산수입","관유물대여료","토지대여료","일반수입","256,000",0,0
"305","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,943,000",0,0
"306","2022","0","국토교통부","국가균형발전특별회계","지역지원계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","2,000",0,0
"307","2022","0","국토교통부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","754,000",0,0
"308","2022","0","국토교통부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","13,000",0,0
"309","2022","0","국토교통부","일반회계","","경상이전수입","가산금","가산금","일반수입","17,000",0,0
"310","2022","0","국토교통부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","129,194,000",0,0
"311","2022","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","6,105,000",0,0
"312","2022","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","294,000",0,0
"313","2022","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","573,000",0,0
"314","2022","0","국토교통부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","21,000",0,0
"315","2022","0","국토교통부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","301,000",0,0
"316","2022","0","국토교통부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","501,000",0,0
"317","2022","0","국토교통부","일반회계","","관유물매각대","고정자산매각대","건물매각대","일반수입","126,000",0,0
"318","2022","0","국토교통부","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","3,000",0,0
"319","2022","0","국토교통부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","168,000",0,0
"320","2022","0","국토교통부","일반회계","","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","2,615,000",0,0
"321","2022","0","국토교통부","일반회계","","수입대체경비수입","면허료및수수료","면허료및수수료","일반수입","2,302,000",0,0
"322","2022","0","국토교통부","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","1,817,000",0,0
"323","2022","0","국토교통부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","241,000",0,0
"324","2022","0","국토교통부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","14,000",0,0
"325","2022","0","국토교통부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","1,754,000",0,0
"326","2022","0","국토교통부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,972,000",0,0
"327","2022","0","국토교통부","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","3,344,000",0,0
"328","2022","0","국토교통부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","6,880,000",0,0
"329","2022","0","국토교통부","혁신도시건설특별회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","50,000",0,0
"330","2022","0","국토교통부","혁신도시건설특별회계","","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","7,713,000",0,0
"331","2022","0","국토교통부","혁신도시건설특별회계","","재산수입","관유물대여료","건물대여료","일반수입","12,000",0,0
"332","2022","0","국토교통부","혁신도시건설특별회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","5,000",0,0
"333","2022","0","국토교통부","혁신도시건설특별회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","10,633,000",0,0
"334","2022","0","국토교통부","혁신도시건설특별회계","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","24,035,000",0,0
"335","2022","0","국회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","912,000",0,0
"336","2022","0","국회","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","14,000",0,0
"337","2022","0","국회","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","22,000",0,0
"338","2022","0","국회","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","51,000",0,0
"339","2022","0","국회","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","232,000",0,0
"340","2022","0","국회","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","1,485,000",0,0
"341","2022","0","국회","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","490,000",0,0
"342","2022","0","국회","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","6,000",0,0
"343","2022","0","국회","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","91,000",0,0
"344","2022","0","국회","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","860,000",0,0
"345","2022","0","금융위원회","일반회계","","경상이전수입","가산금","가산금","일반수입","60,000",0,0
"346","2022","0","금융위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","233,904,000",0,0
"347","2022","0","금융위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","25,721,000",0,0
"348","2022","0","금융위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","22,064,000",0,0
"349","2022","0","기상청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","3,197,000",0,0
"350","2022","0","기상청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","14,702,000",0,0
"351","2022","0","기상청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","40,000",0,0
"352","2022","0","기상청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","16,000",0,0
"353","2022","0","기상청","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","1,000",0,0
"354","2022","0","기상청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","36,000",0,0
"355","2022","0","기상청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","470,000",0,0
"356","2022","0","기상청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","2,902,000",0,0
"357","2022","0","기상청","일반회계","","재화및용역판매수입","입장료수입","입장료수입","일반수입","50,000",0,0
"358","2022","0","기상청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","5,000",0,0
"359","2022","0","기획재정부","국가균형발전특별회계","세종특별자치시계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","71,584,000",0,0
"360","2022","0","기획재정부","국가균형발전특별회계","제주특별자치도계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","253,525,000",0,0
"361","2022","0","기획재정부","국가균형발전특별회계","제주특별자치도계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","11,483,000",0,0
"362","2022","0","기획재정부","국가균형발전특별회계","지역자율계정","내국세","주세","기타주세","일반수입","4,000,000",0,0
"363","2022","0","기획재정부","국가균형발전특별회계","지역자율계정","내국세","주세","주세","일반수입","1,490,960,000",0,0
"364","2022","0","기획재정부","국가균형발전특별회계","지역자율계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","23,635,000",0,0
"365","2022","0","기획재정부","국가균형발전특별회계","지역자율계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","307,610,000",0,0
"366","2022","0","기획재정부","국가균형발전특별회계","지역자율계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","760,339,000",0,0
"367","2022","0","기획재정부","국가균형발전특별회계","지역지원계정","내국세","주세","기타주세","일반수입","6,000,000",0,0
"368","2022","0","기획재정부","국가균형발전특별회계","지역지원계정","내국세","주세","주세","일반수입","2,236,440,000",0,0
"369","2022","0","기획재정부","국가균형발전특별회계","지역지원계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","-335,700,000",0,0
"370","2022","0","기획재정부","국가균형발전특별회계","지역지원계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","555,112,000",0,0
"371","2022","0","기획재정부","국가균형발전특별회계","지역지원계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","3,551,256,000",0,0
"372","2022","0","기획재정부","국가균형발전특별회계","지역지원계정","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","1,742,749,000",0,0
"373","2022","0","기획재정부","일반회계","","경상이전수입","가산금","가산금","일반수입","1,000",0,0
"374","2022","0","기획재정부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","8,465,950",0,0
"375","2022","0","기획재정부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","208,000",0,0
"376","2022","0","기획재정부","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","1,000",0,0
"377","2022","0","기획재정부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","3,000",0,0
"378","2022","0","기획재정부","일반회계","","관세","관세","관세","일반수입","8,735,100,000",0,0
"379","2022","0","기획재정부","일반회계","","관유물매각대","재고자산매각대및유동자산","국세물납주식매각대","일반수입","44,849,000",0,0
"380","2022","0","기획재정부","일반회계","","교육세","교육세","교육세","일반수입","5,340,900,000",0,0
"381","2022","0","기획재정부","일반회계","","교통·에너지·환경세","교통·에너지·환경세","교통·에너지·환경세","일반수입","15,380,500,000",0,0
"382","2022","0","기획재정부","일반회계","","내국세","개별소비세","개별소비세","일반수입","10,141,800,000",0,0
"383","2022","0","기획재정부","일반회계","","내국세","기타내국세","과년도수입","일반수입","6,154,900,000",0,0
"384","2022","0","기획재정부","일반회계","","내국세","법인세","법인세","일반수입","74,938,000,000",0,0
"385","2022","0","기획재정부","일반회계","","내국세","부가가치세","부가가치세","일반수입","77,478,600,000",0,0
"386","2022","0","기획재정부","일반회계","","내국세","상속세","상속세","일반수입","6,088,000,000",0,0
"387","2022","0","기획재정부","일반회계","","내국세","상속세","증여세","일반수입","7,038,000,000",0,0
"388","2022","0","기획재정부","일반회계","","내국세","소득세","신고분","일반수입","43,996,700,000",0,0
"389","2022","0","기획재정부","일반회계","","내국세","소득세","원천분","일반수입","61,805,000,000",0,0
"390","2022","0","기획재정부","일반회계","","내국세","인지세","인지세","일반수입","948,000,000",0,0
"391","2022","0","기획재정부","일반회계","","내국세","증권거래세","증권거래세","일반수입","7,538,000,000",0,0
"392","2022","0","기획재정부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,321,000",0,0
"393","2022","0","기획재정부","일반회계","","재산수입","기타이자수입및재산수입","한국은행잉여금","일반수입","4,031,469,000",0,0
"394","2022","0","기획재정부","일반회계","","재산수입","정부출자수입","정부출자수입","일반수입","858,200,000",0,0
"395","2022","0","기획재정부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","2,000",0,0
"396","2022","0","기획재정부","일반회계","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금=>예산간거래)","76,175,866,000",0,0
"397","2022","0","기획재정부","일반회계","","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(회계간거래)","166,111,000",0,0
"398","2022","0","기획재정부","일반회계","","종합부동산세","종합부동산세","종합부동산세","일반수입","7,382,800,000",0,0
"399","2022","0","농림축산식품부","국가균형발전특별회계","지역자율계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","12,947,000",0,0
"400","2022","0","농림축산식품부","국가균형발전특별회계","지역자율계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","231,000",0,0
"401","2022","0","농림축산식품부","국가균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,827,000",0,0
"402","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","53,011,000",0,0
"403","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","법정부담금","일반수입","1,411,000",0,0
"404","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","3,000",0,0
"405","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","변상금및위약금","위약금","일반수입","121,000",0,0
"406","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","고정자산매각대","기계기구매각대","일반수입","8,000",0,0
"407","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","12,000",0,0
"408","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","재고자산매각대및유동자산","유동자산매각대","일반수입","12,000",0,0
"409","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","12,000",0,0
"410","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","191,000",0,0
"411","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","178,900,000",0,0
"412","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","9,733,000",0,0
"413","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","873,000",0,0
"414","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","1,383,000",0,0
"415","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","46,000",0,0
"416","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","2,111,306,000",0,0
"417","2022","0","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","3,092,330,000",0,0
"418","2022","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","44,430,000",0,0
"419","2022","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농어촌특별세","농어촌특별세","농어촌특별세","일반수입","6,680,200,000",0,0
"420","2022","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","7,739,000",0,0
"421","2022","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","1,364,000",0,0
"422","2022","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,565,000",0,0
"423","2022","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","175,000",0,0
"424","2022","0","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금=>예산간거래)","203,533,000",0,0
"425","2022","0","농림축산식품부","양곡관리특별회계","손익계정","기업특별회계영업수입","양곡사업수입","미곡판매수입","일반수입","427,856,000",0,0
"426","2022","0","농림축산식품부","양곡관리특별회계","손익계정","기업특별회계영업수입","양곡사업수입","부산물기타판매수입료","일반수입","4,389,000",0,0
"427","2022","0","농림축산식품부","양곡관리특별회계","손익계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","27,402,000",0,0
"428","2022","0","농림축산식품부","양곡관리특별회계","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","9,754,000",0,0
"429","2022","0","농림축산식품부","양곡관리특별회계","손익계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","1,773,419,000",0,0
"430","2022","0","농림축산식품부","에너지및자원사업특별회계","융자계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","21,481,000",0,0
"431","2022","0","농림축산식품부","에너지및자원사업특별회계","융자계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","553,000",0,0
"432","2022","0","농림축산식품부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","20,911,000",0,0
"433","2022","0","농림축산식품부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","4,000",0,0
"434","2022","0","농림축산식품부","일반회계","","경상이전수입","가산금","가산금","일반수입","25,000",0,0
