No.,회계연도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,전년도국회확정금액(천원),정부안금액(천원),국회확정금액(천원)
"4550","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","본청기본경비","본청기본경비","기본경비(경상운영비)","일반지출","2,604,000","2,755,000","2,755,000"
"4551","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","본청기본경비","본청기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","1,494,000","1,494,000","1,494,000"
"4552","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","본청운영경비","전산운영경비(정보화)","주요사업비(기금사업비)","일반지출","934,000","939,000","939,000"
"4553","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","국립고궁박물관기본경비","기본경비(경상운영비)","일반지출","101,000","130,000","130,000"
"4554","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","국립고궁박물관기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","126,000","129,000","129,000"
"4555","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","만인의총기본경비","기본경비(경상운영비)","일반지출","28,000","28,000","28,000"
"4556","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","만인의총기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","19,000","19,000","19,000"
"4557","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","무형유산원기본경비","기본경비(경상운영비)","일반지출","66,000","66,000","66,000"
"4558","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","무형유산원기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","73,000","73,000","73,000"
"4559","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","칠백의총기본경비","기본경비(경상운영비)","일반지출","71,000","71,000","71,000"
"4560","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","칠백의총기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","19,000","19,000","19,000"
"4561","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","한국전통문화대학교기본경비","기본경비(경상운영비)","일반지출","1,381,000","1,381,000","1,381,000"
"4562","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","한국전통문화대학교기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","195,000","195,000","195,000"
"4563","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","현충사기본경비","기본경비(경상운영비)","일반지출","326,000","326,000","326,000"
"4564","2023","문화재청","일반회계","","문화및관광","문화재","문화재행정지원","소속기관기본경비","현충사기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","468,000","482,000","482,000"
"4565","2023","문화재청","일반회계","","문화및관광","문화재","문화재활용","국립고궁박물관조성운영","국립고궁박물관운영","주요사업비(기금사업비)","일반지출","19,205,000","18,043,000","18,043,000"
"4566","2023","문화재청","일반회계","","문화및관광","문화재","문화재활용","국립고궁박물관조성운영","국립조선왕조실록전시관 운영","주요사업비(기금사업비)","일반지출",0,0,"1,542,000"
"4567","2023","문화재청","일반회계","","문화및관광","문화재","문화재활용","문화재활용활성화","디지털문화유산콘텐츠개발보급","주요사업비(기금사업비)","일반지출","16,032,000","17,032,000","17,032,000"
"4568","2023","문화재청","일반회계","","문화및관광","문화재","문화재활용","문화재활용활성화","문화유산 방문자센터 건립","주요사업비(기금사업비)","일반지출","4,700,000",0,"1,000,000"
"4569","2023","문화재청","일반회계","","문화및관광","문화재","문화재활용","문화재활용활성화","문화유산 활용 진흥","주요사업비(기금사업비)","일반지출","51,467,000","50,327,000","50,827,000"
"4570","2023","문화재청","일반회계","","문화및관광","문화재","문화재활용","문화재활용활성화","문화재 사회적 기업 육성","주요사업비(기금사업비)","일반지출","500,000","500,000","500,000"
"4571","2023","문화재청","일반회계","","문화및관광","문화재","문화재활용","문화재활용활성화","한국문화재재단지원","주요사업비(기금사업비)","일반지출","12,118,000","9,828,000","9,828,000"
"4572","2023","문화재청","일반회계","","문화및관광","문화재","해양문화재연구소운영","해양문화재연구소기본경비","해양문화재연구소기본경비","기본경비(경상운영비)","일반지출","804,000","809,000","809,000"
"4573","2023","문화재청","일반회계","","문화및관광","문화재","해양문화재연구소운영","해양문화재연구소기본경비","해양문화재연구소기본경비(총액인건비대상)","기본경비(경상운영비)","일반지출","289,000","298,000","298,000"
"4574","2023","문화재청","일반회계","","문화및관광","문화재","해양문화재연구소운영","해양문화재연구소인건비","해양문화재연구소인건비(총액인건비대상)","인건비(기금인건비)","일반지출","5,750,000","5,875,000","5,875,000"
"4575","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광산업 활성화","고부가가치 관광산업육성","MICE산업육성지원","주요사업비(기금사업비)","일반지출","38,964,000","32,800,000","32,800,000"
"4576","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광산업 활성화","고부가가치 관광산업육성","의료 및 웰니스 관광 육성","주요사업비(기금사업비)","일반지출","11,951,000","13,231,000","13,231,000"
"4577","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광산업 활성화","고부가가치 관광산업육성","한국관광콘텐츠 활성화","주요사업비(기금사업비)","일반지출","20,378,000","18,340,000","18,340,000"
"4578","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광산업 활성화","관광산업 활성화 지원","관광사업 창업 지원 및 벤처 육성","주요사업비(기금사업비)","일반지출","76,354,000","61,904,000","61,904,000"
"4579","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광산업 활성화","관광산업 활성화 지원","관광산업 인재발굴 및 전문역량강화","주요사업비(기금사업비)","일반지출","19,981,000","17,443,000","17,443,000"
"4580","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광산업 활성화","관광산업 활성화 지원","관광활성화 기반구축","주요사업비(기금사업비)","일반지출","32,431,000","28,056,000","26,156,000"
"4581","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광산업 활성화","관광산업 활성화 지원","국민여가캠핑장조성(보조)","주요사업비(기금사업비)","일반지출","4,716,000","4,716,000","4,212,000"
"4582","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광진흥기반확충","관광자원활성화","관광자원 기반조성","주요사업비(기금사업비)","일반지출","50,446,000",0,0
"4583","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","관광진흥기반확충","관광자원활성화","폐광지역 관광산업 활성화","주요사업비(기금사업비)","일반지출",0,0,0
"4584","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","관광사업체 융자지원","관광산업 융자지원(신용보증기관 출연)","주요사업비(기금사업비)","일반지출","10,000,000","10,000,000","10,000,000"
"4585","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","관광사업체 융자지원","관광산업 융자지원(융자)","주요사업비(기금사업비)","일반지출","649,000,000","449,100,000","449,100,000"
"4586","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","관광인프라 조성","도시관광 및 산업관광 활성화","주요사업비(기금사업비)","일반지출","35,431,000",0,0
"4587","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","관광인프라 조성","전통문화체험 지원","주요사업비(기금사업비)","일반지출","34,748,000","35,048,000","35,048,000"
"4588","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","관광인프라 조성","한국형 생태녹색관광 육성","주요사업비(기금사업비)","일반지출","16,911,000","15,700,000","15,700,000"
"4589","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","국내관광육성지원","공간정보기반 실감형콘텐츠 융복합 및 혼합현실 제공 기술개발(R&D)","주요사업비(기금사업비)","일반지출","632,000",0,0
"4590","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","국내관광육성지원","관광서비스 혁신성장 연구개발(R&D)","주요사업비(기금사업비)","일반지출","4,425,000","6,650,000","6,650,000"
"4591","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","국내관광육성지원","관광안내체계구축지원","주요사업비(기금사업비)","일반지출","8,424,000","7,582,000","7,582,000"
"4592","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","국내관광육성지원","관광지 방역·수용태세 개선지원","주요사업비(기금사업비)","일반지출",0,0,0
"4593","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","국내관광육성지원","국내관광 역량 강화","주요사업비(기금사업비)","일반지출","46,736,000","47,193,000","47,693,000"
"4594","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","국내관광육성지원","문화관광축제지원(보조)","주요사업비(기금사업비)","일반지출","4,164,000","3,747,000","3,747,000"
"4595","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","국내관광육성지원","스마트관광 활성화","주요사업비(기금사업비)","일반지출","48,971,000","33,631,000","33,631,000"
"4596","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","출국납부금 징수위탁","보세판매장 특허수수료 제주관광진흥기금 전출","주요사업비(기금사업비)","일반지출","385,000","580,000","580,000"
"4597","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","국내관광활성화","출국납부금 징수위탁","출국납부금 징수위탁","주요사업비(기금사업비)","일반지출","17,377,000","20,948,000","20,948,000"
"4598","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","문화협력을 통한 외래 관광객 유치","공예관광산업 육성","주요사업비(기금사업비)","일반지출","5,528,000","4,975,000","4,975,000"
"4599","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","문화협력을 통한 외래 관광객 유치","관광산업활성화를 위한 영화 로케이션 시범지원","주요사업비(기금사업비)","일반지출","360,000","324,000","324,000"
"4600","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","문화협력을 통한 외래 관광객 유치","문화시설활용 외래관광객 유치","주요사업비(기금사업비)","일반지출","2,349,000","2,247,000","2,247,000"
"4601","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","문화협력을 통한 외래 관광객 유치","문화예술 해외교류","주요사업비(기금사업비)","일반지출","2,558,000","2,311,000","2,311,000"
"4602","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","문화협력을 통한 외래 관광객 유치","재외 한국문화원 거점별 특화사업","주요사업비(기금사업비)","일반지출","5,606,000","5,568,000","5,568,000"
"4603","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","문화협력을 통한 외래 관광객 유치","한국문화관광연구원 운영지원","주요사업비(기금사업비)","일반지출","12,519,000","12,195,000","12,195,000"
"4604","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","문화협력을 통한 외래 관광객 유치","한스타일 육성지원","주요사업비(기금사업비)","일반지출","12,571,000","11,314,000","11,314,000"
"4605","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","해외관광객유치활동사업","고품질 관광기반 조성","주요사업비(기금사업비)","일반지출","24,675,000","44,564,000","40,564,000"
"4606","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","해외관광객유치활동사업","외래관광객유치 마케팅 활성화 지원","주요사업비(기금사업비)","일반지출","49,402,000","51,419,000","51,419,000"
"4607","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","해외관광객유치활동사업","한국관광 해외광고","주요사업비(기금사업비)","일반지출","30,253,000","31,733,000","31,733,000"
"4608","2023","문화체육관광부","관광진흥개발기금","","문화및관광","관광","외래관광객유치","해외관광객유치활동사업","한국관광공사 운영지원","주요사업비(기금사업비)","일반지출","87,048,000","89,953,000","89,953,000"
"4609","2023","문화체육관광부","관광진흥개발기금","","문화및관광","문화및관광일반","기금운영비","관광진흥개발기금운영비","관광기금 기금관리비","기본경비(경상운영비)","일반지출","641,000","628,000","628,000"
"4610","2023","문화체육관광부","국가균형발전특별회계","세종특별자치시계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","문화시설 확충(세종)","문화시설 확충(세종)","주요사업비(기금사업비)","일반지출","2,995,000",0,0
"4611","2023","문화체육관광부","국가균형발전특별회계","세종특별자치시계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","박물관 정책 활성화","공공도서관 개관시간 연장(세종)","주요사업비(기금사업비)","일반지출",0,"540,000","540,000"
"4612","2023","문화체육관광부","국가균형발전특별회계","세종특별자치시계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","시각예술 진흥기반 구축(세종)","폐산업시설 등 유휴공간 문화재생사업(세종)","주요사업비(기금사업비)","일반지출","795,000","235,000","235,000"
"4613","2023","문화체육관광부","국가균형발전특별회계","세종특별자치시계정","문화및관광","체육","생활체육육성","체육진흥시설지원(세종)","체육진흥시설지원(세종특별자치시계정)","주요사업비(기금사업비)","일반지출","5,010,000",0,0
"4614","2023","문화체육관광부","국가균형발전특별회계","제주특별자치도계정","문화및관광","관광","관광진흥기반확충","기초 관광자원개발(제주)","제주관광진흥지원(제주특별자치도계정)","주요사업비(기금사업비)","일반지출","7,644,000",0,0
"4615","2023","문화체육관광부","국가균형발전특별회계","제주특별자치도계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","문화도시 조성(제주)","문화도시 조성(제주)","주요사업비(기금사업비)","일반지출","1,500,000","1,500,000","1,500,000"
"4616","2023","문화체육관광부","국가균형발전특별회계","제주특별자치도계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","문화시설 확충(제주)","문화시설 확충(제주)","주요사업비(기금사업비)","일반지출","3,079,000",0,0
"4617","2023","문화체육관광부","국가균형발전특별회계","제주특별자치도계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","박물관 정책 활성화","공공도서관 개관시간 연장(제주)","주요사업비(기금사업비)","일반지출",0,"811,000","811,000"
"4618","2023","문화체육관광부","국가균형발전특별회계","제주특별자치도계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","시각예술 진흥기반 구축(제주)","폐산업시설 등 유휴공간 문화재생사업(제주)","주요사업비(기금사업비)","일반지출","172,000","1,814,000","1,814,000"
"4619","2023","문화체육관광부","국가균형발전특별회계","제주특별자치도계정","문화및관광","체육","생활체육육성","체육진흥시설지원(제주)","체육진흥시설지원(제주특별자치도계정)","주요사업비(기금사업비)","일반지출","3,300,000",0,0
"4620","2023","문화체육관광부","국가균형발전특별회계","지역자율계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","문화시설 확충(지역자율)","문화시설 확충(지역자율)","주요사업비(기금사업비)","일반지출","259,471,000",0,0
"4621","2023","문화체육관광부","국가균형발전특별회계","지역자율계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","박물관 정책 활성화","공공도서관 개관시간 연장(자율)","주요사업비(기금사업비)","일반지출",0,"19,954,000","19,954,000"
"4622","2023","문화체육관광부","국가균형발전특별회계","지역자율계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","시각예술 진흥기반 구축(지역자율)","폐산업시설 등 유휴공간 문화재생사업(지역자율)","주요사업비(기금사업비)","일반지출","12,023,000","23,531,000","23,531,000"
"4623","2023","문화체육관광부","국가균형발전특별회계","지역자율계정","문화및관광","체육","생활체육육성","체육진흥시설지원","체육진흥시설지원(지역자율)","주요사업비(기금사업비)","일반지출","177,571,000",0,0
"4624","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","관광레저 개발 육성","기업도시 진입도로 지원(지역지원)","주요사업비(기금사업비)","일반지출","8,052,000",0,0
"4625","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","관광자원활성화","관광자원 기반조성","주요사업비(기금사업비)","일반지출",0,"52,158,000","56,658,000"
"4626","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","관광자원활성화","폐광지역 관광산업 활성화","주요사업비(기금사업비)","일반지출",0,0,"2,750,000"
"4627","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","광역관광자원개발","남부권 광역관광개발","주요사업비(기금사업비)","일반지출",0,0,"5,500,000"
"4628","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","광역관광자원개발","서부내륙권 광역관광개발(지역지원)","주요사업비(기금사업비)","일반지출","27,633,000","21,307,000","21,307,000"
"4629","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","광역관광자원개발","중부내륙권 관광개발(지역지원)","주요사업비(기금사업비)","일반지출","7,977,000",0,0
"4630","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","광역관광자원개발","지역관광 다양성 사업","주요사업비(기금사업비)","일반지출",0,"5,150,000","5,150,000"
"4631","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","광역관광자원개발","충청유교문화권 광역관광개발(지역지원)","주요사업비(기금사업비)","일반지출","20,427,000","33,031,000","34,031,000"
"4632","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","관광진흥기반확충","광역관광자원개발","한반도생태평화벨트 조성(지역지원)","주요사업비(기금사업비)","일반지출","3,316,000",0,0
"4633","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","관광","국내관광활성화","관광인프라 조성","도시관광 및 산업관광 활성화","주요사업비(기금사업비)","일반지출",0,"44,301,000","44,301,000"
"4634","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","문화예술","지역문화 진흥 및 문화기반 조성","문화도시 조성(지역지원)","문화도시 조성(지역지원)","주요사업비(기금사업비)","일반지출","25,900,000","34,900,000","34,900,000"
"4635","2023","문화체육관광부","국가균형발전특별회계","지역지원계정","문화및관광","문화예술","콘텐츠산업 육성","문화콘텐츠산업 진흥 환경 조성","지역콘텐츠산업 균형발전 지원","주요사업비(기금사업비)","일반지출","50,061,000","45,055,000","45,019,000"
"4636","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","문화및관광일반","기금운영비","국민체육진흥기금운영비","기타경비(체육)","기본경비(경상운영비)","일반지출","1,058,000","962,000","962,000"
"4637","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","문화및관광일반","기금운영비","국민체육진흥기금운영비","생활체육인프라 운영","기본경비(경상운영비)","일반지출","7,400,000","7,690,000","7,690,000"
"4638","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","문화및관광일반","기금운영비","국민체육진흥기금운영비","인건비(체육)","인건비(기금인건비)","일반지출","14,122,000","15,052,000","15,052,000"
"4639","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","문화및관광일반","기금운영비","국민체육진흥기금운영비","투자사업운영","기본경비(경상운영비)","일반지출","4,872,000","4,369,000","4,369,000"
"4640","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","문화및관광일반","기금운영비","국민체육진흥기금운영비","한국스포츠정책과학원 운영","기본경비(경상운영비)","일반지출","3,649,000","3,690,000","3,690,000"
"4641","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","국제스포츠역량강화","국제스포츠 교류 활성화","개도국 스포츠 발전지원","주요사업비(기금사업비)","일반지출","7,444,000","7,377,000","7,377,000"
"4642","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","국제스포츠역량강화","국제스포츠 교류 활성화","국제대회 국내개최 지원","주요사업비(기금사업비)","일반지출","18,500,000","34,360,000","37,146,000"
"4643","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","국제스포츠역량강화","국제스포츠 교류 활성화","국제체육교류 지원","주요사업비(기금사업비)","일반지출","18,429,000","13,655,000","15,135,000"
"4644","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","국제스포츠역량강화","국제스포츠 교류 활성화","도핑방지활동지원","주요사업비(기금사업비)","일반지출","9,251,000","10,071,000","10,071,000"
"4645","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","국제스포츠역량강화","국제스포츠 교류 활성화","태권도 진흥","주요사업비(기금사업비)","일반지출","16,441,000","16,097,000","16,397,000"
"4646","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","국제스포츠역량강화","국제스포츠 교류 활성화","태권도진흥재단 운영(보조) 지원","주요사업비(기금사업비)","일반지출","18,636,000","19,116,000","19,116,000"
"4647","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","국민체력인증","주요사업비(기금사업비)","일반지출","17,173,000","17,513,000","17,513,000"
"4648","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","생활체육 프로그램 지원","주요사업비(기금사업비)","일반지출","132,857,000","139,198,000","146,035,000"
"4649","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","스포츠 종목 보급","주요사업비(기금사업비)","일반지출","15,778,000","15,470,000","15,470,000"
"4650","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","스포츠강좌이용권 지원","주요사업비(기금사업비)","일반지출","51,896,000","85,232,000","85,232,000"
"4651","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","스포츠친화기업 선정지원","주요사업비(기금사업비)","일반지출","95,000","85,000","85,000"
"4652","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","안전한 스포츠 활동 지원","주요사업비(기금사업비)","일반지출","60,444,000","5,044,000","5,044,000"
"4653","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","체육·문화예술사업의 지원","주요사업비(기금사업비)","일반지출","73,275,000","71,834,000","71,534,000"
"4654","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육시설 지원","공공체육시설 개보수 지원","주요사업비(기금사업비)","일반지출","65,568,000","63,961,000","63,961,000"
"4655","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육시설 지원","국민체육센터 건립지원","주요사업비(기금사업비)","일반지출","204,218,000","168,523,000","168,523,000"
"4656","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육시설 지원","기초생활체육 저변확산 지원","주요사업비(기금사업비)","일반지출","6,055,000","12,950,000","25,730,000"
"4657","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","학교체육 육성","방과후 스포츠프로그램 운영지원","주요사업비(기금사업비)","일반지출","19,467,000","19,967,000","19,967,000"
"4658","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","학교체육 육성","초등학교 스포츠강사 배치 지원","주요사업비(기금사업비)","일반지출","11,682,000","10,451,000","10,451,000"
"4659","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","기금조성 기반시설 지원","경륜·경정 융자(융자)","주요사업비(기금사업비)","일반지출","65,000,000",0,0
"4660","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","기금조성 기반시설 지원","국민체육진흥공단 운영지원","주요사업비(기금사업비)","일반지출","59,367,000","72,313,000","72,313,000"
"4661","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","기금조성 기반시설 지원","올림픽스포츠콤플렉스 조성","주요사업비(기금사업비)","일반지출","54,741,000","82,626,000","82,626,000"
"4662","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 연구 및 기술개발(R&D)","생활밀착형 스포츠 기술개발(R&D)","주요사업비(기금사업비)","일반지출",0,0,0
"4663","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 연구 및 기술개발(R&D)","스포츠과학 지원","주요사업비(기금사업비)","일반지출","5,719,000","6,666,000","6,666,000"
"4664","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 연구 및 기술개발(R&D)","스포츠산업 혁신기반 조성(R&D)","주요사업비(기금사업비)","일반지출","13,672,000","11,922,000","11,922,000"
"4665","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 연구 및 기술개발(R&D)","스포츠서비스 사업화 지원(R&D)","주요사업비(기금사업비)","일반지출","3,007,000",0,0
"4666","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 연구 및 기술개발(R&D)","종목별 경기력 향상 지원(R&D)","주요사업비(기금사업비)","일반지출",0,"2,000,000","2,000,000"
"4667","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 연구 및 기술개발(R&D)","지역사회 기반 재활운동 서비스 기술 연구개발(R&D)","주요사업비(기금사업비)","일반지출","4,000,000","5,000,000","5,000,000"
"4668","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 활성화","스포츠산업 금융지원","주요사업비(기금사업비)","일반지출","24,320,000","10,101,000","10,101,000"
"4669","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 활성화","스포츠산업 금융지원(융자)","주요사업비(기금사업비)","일반지출","184,000,000","80,000,000","80,000,000"
"4670","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성","스포츠산업 활성화","스포츠산업활성화지원","주요사업비(기금사업비)","일반지출","66,564,000","74,036,000","72,156,000"
"4671","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인생활체육지원","주요사업비(기금사업비)","일반지출","27,521,000","28,058,000","28,058,000"
"4672","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인전문체육 및 국제체육지원","주요사업비(기금사업비)","일반지출","34,930,000","36,151,000","37,777,000"
"4673","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","장애인체육단체 운영지원","주요사업비(기금사업비)","일반지출","27,473,000","30,255,000","30,255,000"
"4674","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","전문체육육성","전문체육 육성","국립체육박물관 건립","주요사업비(기금사업비)","일반지출","5,888,000","11,481,000","11,481,000"
"4675","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","전문체육육성","전문체육 육성","대한체육회 운영지원","주요사업비(기금사업비)","일반지출","35,185,000","35,489,000","36,489,000"
"4676","2023","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","전문체육육성","전문체육 육성","스포츠윤리센터 운영","주요사업비(기금사업비)","일반지출","6,185,000","7,268,000","7,268,000"
