No.,회계년도,집행월,소관명,회계명,분야명,부문명,프로그램명,단위사업명,세부사업명,예산액,예산현액,당월지출금액,누계지출금액
"1140","2022","202203","과학기술정보통신부","일반회계","통신","방송통신","회계간거래","회계간전출","우편사업특별회계(손익계정) 전출","12,255,000,000","12,255,000,000",0,0
"1141","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW산업경쟁력강화(일반)","AI기반중량화물이동체물류플랫폼실증","7,000,000,000","7,000,000,000","2,310,000,000","4,900,000,000"
"1142","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW산업경쟁력강화(일반)","AI정밀의료SW선도기반조성","9,920,000,000","9,920,000,000","3,569,000,000","4,069,000,000"
"1143","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW산업경쟁력강화(일반)","AI정밀의료솔루션(닥터앤서2.0)개발(R&D)","9,921,000,000","9,921,000,000","4,996,000,000","5,696,000,000"
"1144","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW산업경쟁력강화(일반)","SW산업해외진출 역량강화(정보화)","2,971,000,000","2,971,000,000","918,000,000","1,188,400,000"
"1145","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW산업경쟁력강화(일반)","SW유통활성화(정보화)","949,000,000","949,000,000","379,600,000","379,600,000"
"1146","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW산업경쟁력강화(일반)","디지털전환K-SW기술개발(R&D)","5,500,000,000","5,500,000,000","4,400,000,000","4,400,000,000"
"1147","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW융합인력양성(일반)","SW전문인재양성","7,708,000,000","7,708,000,000",0,"208,000,000"
"1148","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW융합인력양성(일반)","국방분야SW·AI역량강화","4,000,000,000","4,000,000,000",0,"200,000,000"
"1149","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW융합인력양성(일반)","기업멤버십SW캠프","12,400,000,000","12,400,000,000",0,"450,000,000"
"1150","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW융합인력양성(일반)","산업전문인력AI역량강화","18,560,000,000","18,560,000,000","4,844,000,000","7,424,000,000"
"1151","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","SW산업진흥","SW융합인력양성(일반)","인공지능융합혁신인재양성(R&D)","3,750,000,000","3,750,000,000",0,0
"1152","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","연구개발기획평가","정보통신 기획평가(일반)","정보통신기획평가원 기획평가관리비(일반)(R&D)","7,043,000,000","7,043,000,000",0,"1,619,890,000"
"1153","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI기술개발(일반)","사람중심인공지능핵심원천기술개발(R&D)","37,125,000,000","37,125,000,000",0,0
"1154","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI기술개발(일반)","인공지능융합선도프로젝트(R&D)","9,500,000,000","9,500,000,000","1,398,000,000","4,401,000,000"
"1155","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI기술개발(일반)","인공지능챌린지선도기술개발(R&D)","3,000,000,000","3,000,000,000",0,0
"1156","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI기술개발(일반)","차세대인공지능핵심원천기술개발(R&D)","11,400,000,000","11,400,000,000","4,757,000,000","7,921,000,000"
"1157","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI기술개발(일반)","한국어대형언어모델기술개발(R&D)","2,000,000,000","2,000,000,000",0,0
"1158","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI반도체경쟁력강화(일반)","AI 반도체 실증 지원","4,127,000,000","4,127,000,000",0,"1,830,000,000"
"1159","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI반도체경쟁력강화(일반)","PIM인공지능반도체핵심기술개발(R&D)","20,994,000,000","20,994,000,000",0,"582,000,000"
"1160","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI반도체경쟁력강화(일반)","신개념PIM반도체선도기술개발(R&D)","10,985,000,000","10,985,000,000","3,233,000,000","10,177,000,000"
"1161","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI반도체경쟁력강화(일반)","인공지능반도체응용기술개발(R&D)","12,900,000,000","12,900,000,000","2,472,000,000","7,782,000,000"
"1162","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI반도체경쟁력강화(일반)","인공지능반도체혁신기업집중육성(R&D)","10,547,000,000","10,547,000,000","1,897,000,000","6,909,000,000"
"1163","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI반도체경쟁력강화(일반)","자율주행용인공지능반도체핵심기술개발(R&D)","7,800,000,000","7,800,000,000",0,0
"1164","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인공지능데이터진흥","AI반도체경쟁력강화(일반)","차세대지능형반도체기술개발(설계)(R&D)","29,833,000,000","29,833,000,000","7,776,000,000","24,475,000,000"
"1165","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","ICT 규제샌드박스","5,833,000,000","5,833,000,000","1,400,000,000","1,400,000,000"
"1166","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","긴급구조용지능형정밀측위기술개발(R&D)","2,183,000,000","2,183,000,000",0,"2,183,000,000"
"1167","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","데이터 경제를 위한 블록체인 기술개발(R&D)","18,600,000,000","18,600,000,000","5,475,000,000","17,232,000,000"
"1168","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","디지털집현전 통합플랫폼 구축(정보화)","7,076,000,000","7,076,000,000","1,666,000,000","5,245,000,000"
"1169","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","디지털트윈 연합 핵심기술개발(R&D)","4,365,000,000","4,365,000,000",0,0
"1170","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","디지털트윈기반 도시침수 스마트 대응시스템 실증","2,000,000,000","2,000,000,000",0,"30,000,000"
"1171","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","블록체인산업고도화기술개발(R&D)","3,000,000,000","3,000,000,000",0,"3,000,000,000"
"1172","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","스마트도로조명플랫폼개발사업(과기정통부)(R&D)","1,561,000,000","1,561,000,000",0,"1,561,000,000"
"1173","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","자율주행 기술개발 혁신사업(R&D)","28,446,000,000","28,446,000,000",0,"12,231,780,000"
"1174","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","자율형IoT핵심기술개발(R&D)","1,900,000,000","1,900,000,000",0,0
"1175","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","차세대 자율주행 차량통신 기술개발(R&D)","5,300,000,000","5,300,000,000",0,0
"1176","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","인터넷융합산업","스마트화산업기반확충(일반)","핀테크산업활성화기반조성","2,280,000,000","2,280,000,000",0,"2,280,000,000"
"1177","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보보호및활용","정보보안대응체계구축","데이터프라이버시글로벌선도기술연구개발(R&D)","4,300,000,000","4,300,000,000",0,0
"1178","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보보호및활용","정보보안대응체계구축","비대면서비스 물리보안 통합플랫폼 운영체계 개발(R&D)","3,000,000,000","3,000,000,000",0,0
"1179","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보보호및활용","정보보안대응체계구축","사이버보안 얼라이언스 운영(정보화)","2,000,000,000","2,000,000,000","800,000,000","800,000,000"
"1180","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보보호및활용","정보보안대응체계구축","암호이용활성화","810,000,000","810,000,000","108,000,000","324,000,000"
"1181","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보보호및활용","정보보안대응체계구축","한국인터넷진흥원운영지원(정보화)","45,781,000,000","45,781,000,000","9,918,150,000","18,313,000,000"
"1182","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보보호및활용","정보보안대응체계구축","해킹바이러스대응체계고도화(정보화,출연)","60,189,000,000","60,189,000,000","20,775,467,000","20,775,467,000"
"1183","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보보호및활용","정보보호산업기반확충","정보보호산업경쟁력강화(정보화)","7,180,000,000","7,180,000,000","2,872,000,000","2,872,000,000"
"1184","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","ICT산업기반확충(일반)","4차산업혁명위원회운영지원","4,256,000,000","4,341,000,000","271,443,720","992,545,820"
"1185","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","ICT산업기반확충(일반)","생활밀착분야비대면선도서비스활성화(정보화)","8,000,000,000","8,000,000,000","5,300,000,000","5,300,000,000"
"1186","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","ICT산업기반확충(일반)","스마트 제조혁신 기술개발(R&D)","31,570,000,000","31,570,000,000",0,0
"1187","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","ICT산업기반확충(일반)","스마트서비스창출기반확충","1,500,000,000","1,500,000,000",0,"1,500,000,000"
"1188","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","ICT산업기반확충(일반)","융합서비스 글로벌시장 진출지원","5,000,000,000","5,000,000,000",0,"2,000,000,000"
"1189","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","ICT인력양성(일반)","글로벌 핵심인재 양성 지원(R&D)","6,000,000,000","6,000,000,000",0,0
"1190","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","ICT표준화및인증(일반)","정보통신시험인증허브기반구축(정보화)","175,000,000","175,000,000","122,500,000","122,500,000"
"1191","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","5G기반이동형유연의료시스템기술개발(R&D)","3,440,000,000","3,440,000,000",0,0
"1192","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","6G 핵심기술개발(R&D)","30,783,000,000","30,783,000,000","5,820,000,000","18,321,000,000"
"1193","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","DNA기반국방디지털혁신기술개발(R&D)","4,080,000,000","4,080,000,000",0,0
"1194","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","ICT기반사회문제해결기술개발(R&D)","12,969,000,000","12,969,000,000","4,672,000,000","10,712,000,000"
"1195","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","다중빔안테나소요기술개발사업(R&D)","2,000,000,000","2,000,000,000","1,000,000,000","2,000,000,000"
"1196","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","디지털역기능대응기술개발(R&D)","2,500,000,000","2,500,000,000",0,0
"1197","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","미디어지능화기술개발(R&D)","6,900,000,000","6,900,000,000",0,"4,362,000,000"
"1198","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","미디어팔레트 시장가치창출형 기술개발사업(R&D)","3,000,000,000","3,000,000,000",0,0
"1199","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","비대면 비즈니스 디지털 혁신 기술개발(R&D)","3,900,000,000","3,900,000,000",0,0
"1200","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","스마트 엣지 디바이스 기술개발(R&D)","4,270,000,000","4,270,000,000",0,0
"1201","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","양자인터넷 핵심원천기술개발(R&D)","7,200,000,000","7,200,000,000",0,0
"1202","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","인터넷동영상서비스글로벌경쟁력강화기술개발(R&D)","4,800,000,000","4,800,000,000",0,0
"1203","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(일반)","통신용화합물반도체연구파운드리기술개발(R&D)","4,500,000,000","4,500,000,000","2,103,000,000","3,975,000,000"
"1204","2022","202203","과학기술정보통신부","일반회계","통신","정보통신","회계기금간거래","회계기금간거래","정보통신진흥기금 전출","195,800,000,000","195,800,000,000",0,"195,800,000,000"
"1205","2022","202203","과학기술정보통신부","정보통신진흥기금","문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","주파수 확보 및 공급 기반기술 개발(R&D)","4,950,000,000","4,950,000,000",0,"1,485,000,000"
"1206","2022","202203","과학기술정보통신부","정보통신진흥기금","문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","천리안통신위성이용기반구축","1,332,000,000","1,332,000,000","450,000,000","450,000,000"
"1207","2022","202203","과학기술정보통신부","정보통신진흥기금","문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","테라헤르츠 대역 전파자원 기반 구축(R&D)","1,930,000,000","1,930,000,000",0,"1,875,000,000"
"1208","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","방송통신","기금간거래","공공자금관리기금 예탁","공공자금관리기금(총괄계정) 예수이자상환","26,793,000,000","26,793,000,000","1,870,201,090","1,870,201,090"
"1209","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","방송통신","여유자금운용","비통화금융기관예치","비통화금융기관예치","66,535,000,000","66,535,000,000",0,0
"1210","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","방송통신","여유자금운용","통화금융기관예치","통화금융기관예치","72,985,000,000","72,985,000,000",0,0
"1211","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","방송통신","전파활용방송서비스산업","전파방송산업 활성화(정진)","전파산업핵심기술개발R&D(R&D)","8,018,000,000","8,018,000,000","4,392,500,000","4,392,500,000"
"1212","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","방송통신","전파활용방송서비스산업","전파방송산업 활성화(정진)","전파의료응용핵심기술개발(R&D)","3,900,000,000","3,900,000,000","1,680,000,000","1,680,000,000"
"1213","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW.디지털콘텐츠기술개발","SW컴퓨팅산업원천기술개발(R&D,정보화)","119,361,000,000","119,361,000,000",0,"27,453,030,000"
"1214","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW.디지털콘텐츠기술개발","글로벌SW전문기업육성(R&D)","4,380,000,000","4,380,000,000",0,"1,007,400,000"
"1215","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW.디지털콘텐츠기술개발","디지털콘텐츠원천기술개발(R&D,정보화)","2,500,000,000","2,500,000,000",0,"1,250,000,000"
"1216","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW산업경쟁력강화(정진)","SW산업기반확충","90,753,000,000","90,753,000,000","1,771,000,000","21,791,280,000"
"1217","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW산업경쟁력강화(정진)","SW융합클러스터2.0","16,350,000,000","16,350,000,000",0,"3,760,500,000"
"1218","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW산업경쟁력강화(정진)","공공SW사업선진화(정보화)","4,089,000,000","4,089,000,000",0,"940,000,000"
"1219","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW융합인력양성","ICT이노베이션스퀘어조성(정진)","38,708,000,000","38,708,000,000",0,"11,089,500,000"
"1220","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW융합인력양성","이노베이션아카데미","39,576,000,000","39,576,000,000",0,"9,102,480,000"
"1221","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","SW산업진흥","SW융합인력양성","정보통신창의인재양성","120,002,000,000","120,002,000,000","17,776,560,000","27,600,460,000"
"1222","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","연구개발기획평가","정보통신 기획평가","ICT통계조사및동향분석(R&D)","6,130,000,000","6,130,000,000",0,"1,409,900,000"
"1223","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","연구개발기획평가","정보통신 기획평가","정보통신기획평가원 기획평가관리비(정진)(R&D, 정보화)","15,164,000,000","15,164,000,000",0,"3,487,720,000"
"1224","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","AI융합 국민안전 확보 및 신속대응 지원(정보화)","7,000,000,000","7,000,000,000",0,"700,000,000"
"1225","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","AI융합 불법 복제품 판독 시스템(정보화)","6,100,000,000","6,100,000,000",0,"1,403,000,000"
"1226","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","AI융합 신규감염병 대응시스템(정보화)","7,200,000,000","7,200,000,000",0,"1,656,000,000"
"1227","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","AI융합 에너지 효율화(정보화)","6,400,000,000","6,400,000,000",0,"1,472,000,000"
"1228","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","AI융합 의료영상 진료판독시스템(정보화)","11,200,000,000","11,200,000,000",0,"2,576,000,000"
"1229","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","AI융합 지역특화산업 지원(정보화)","11,550,000,000","11,550,000,000",0,"2,656,500,000"
"1230","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","AI융합 해안경비 및 지뢰탐지시스템(정보화)","6,000,000,000","6,000,000,000",0,"1,380,000,000"
"1231","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","IoT-AI 기반 시설물 스마트 관리(정보화)","6,789,000,000","6,789,000,000","36,584,000","109,750,000"
"1232","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","부처협업 기반 AI확산","3,200,000,000","3,200,000,000",0,"320,000,000"
"1233","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","인공지능식별추적시스템구축","8,500,000,000","8,500,000,000",0,"80,000,000"
"1234","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI경쟁력강화(정진)","인공지능학습용데이터구축","579,700,000,000","579,700,000,000","122,061,460,000","133,331,000,000"
"1235","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI기술개발(정진)","인공지능산업원천기술개발(R&D)","6,425,000,000","6,425,000,000",0,"6,425,000,000"
"1236","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","AI기술개발(정진)","클라우드로봇복합인공지능기술개발(R&D)","7,300,000,000","7,300,000,000",0,"5,110,000,000"
"1237","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인공지능데이터진흥","데이터산업경쟁력강화(정진)","빅데이터플랫폼및네트워크구축","69,908,000,000","69,908,000,000","6,990,800,000","13,981,600,000"
"1238","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화기술개발(정진)","5G 기반 IoT 핵심기술개발(R&D)","7,000,000,000","7,000,000,000",0,"7,000,000,000"
"1239","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화기술개발(정진)","ICT융합산업혁신기술개발(R&D)","38,707,000,000","38,707,000,000",0,"9,000,000,000"
"1240","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화기술개발(정진)","디지털 트윈 기반 재난 안전관리 플랫폼 기술개발(R&D)","2,267,000,000","2,267,000,000",0,"2,267,000,000"
"1241","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화산업기반확충(정진)","ICT융합자율주행기반구축","2,560,000,000","2,560,000,000","515,000,000","515,000,000"
"1242","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화산업기반확충(정진)","블록체인활용기반조성(정진)","31,715,000,000","31,715,000,000",0,"6,795,000,000"
"1243","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화산업기반확충(정진)","스마트빌리지보급및확산","10,000,000,000","10,000,000,000",0,"3,100,000,000"
"1244","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화산업기반확충(정진)","지능정보 서비스 확산","29,950,000,000","29,950,000,000","1,100,000,000","6,110,000,000"
"1245","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","스마트화산업기반확충(정진)","페이퍼리스촉진지원","3,722,000,000","3,722,000,000","856,000,000","856,000,000"
"1246","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","인터넷융합산업","인터넷이용환경고도화(정진)","네트워크슬라이싱기반 5G융합서비스 테스트베드 구축운영(R&D)","12,612,000,000","12,612,000,000",0,"8,700,000,000"
"1247","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보보호및활용","정보보호기술개발(정진)","사이버보안챌린지선도기술개발(R&D)","2,326,000,000","2,326,000,000",0,"1,200,000,000"
"1248","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보보호및활용","정보보호기술개발(정진)","정보보호핵심원천기술개발(R&D,정보화)","83,204,000,000","83,204,000,000",0,"30,000,000,000"
"1249","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보보호및활용","정보보호산업기반확충(정진)","디지털 융합보안 기반 확충","10,570,000,000","10,570,000,000","1,057,000,000","1,057,000,000"
"1250","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","AI기술개발(정진)","지능정보산업인프라조성","151,178,000,000","151,178,000,000","26,520,000,000","81,742,000,000"
"1251","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT사업화지원(정진)","ICT기반 개방형 혁신제품·서비스개발 지원(R&D)","3,920,000,000","3,920,000,000",0,"2,100,000,000"
"1252","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT사업화지원(정진)","정보통신응용기술개발지원(융자)","16,388,000,000","16,388,000,000","5,000,000,000","5,000,000,000"
"1253","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT산업기반확충(정진)","5G 산업융합 기반조성","8,100,000,000","8,100,000,000","6,500,000,000","6,500,000,000"
"1254","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT산업기반확충(정진)","ICT혁신선도연구인프라구축(R&D)","13,528,000,000","13,528,000,000",0,"13,528,000,000"
"1255","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT산업기반확충(정진)","글로벌ICT혁신클러스터조성","12,518,000,000","12,518,000,000","2,090,000,000","4,279,000,000"
"1256","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT산업기반확충(정진)","산업연계형 디지털전환 전문기업 육성","3,600,000,000","3,600,000,000",0,"2,520,000,000"
"1257","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT산업기반확충(정진)","해외IT지원센터운영","5,056,000,000","5,056,000,000","1,309,780,000","1,309,780,000"
"1258","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","ICT표준화및인증(정진)","정보통신방송표준개발지원(R&D,정보화)","29,525,000,000","29,525,000,000",0,"19,723,000,000"
"1259","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(정진)","3D프린팅생활혁신융합기술개발(R&D)","2,400,000,000","2,400,000,000",0,"2,400,000,000"
"1260","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(정진)","ICT R&D 우수IP창출활용지원","2,300,000,000","2,300,000,000",0,"550,000,000"
"1261","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(정진)","ICT 미래시장 최적화 협업 기술개발(R&D)","5,400,000,000","5,400,000,000",0,"4,800,000,000"
"1262","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(정진)","양자센서 핵심원천기술 개발(R&D)","8,500,000,000","8,500,000,000",0,"2,900,000,000"
"1263","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(정진)","열린혁신 디지털 오픈랩 구축(R&D)","3,600,000,000","3,600,000,000",0,"3,600,000,000"
"1264","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(정진)","정보통신방송기술국제공동연구(R&D)","11,677,000,000","11,677,000,000",0,"2,680,000,000"
"1265","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신융합산업","콘텐츠디바이스기술개발(정진)","차세대엣지컴퓨팅시스템기술개발(R&D)","5,500,000,000","5,500,000,000",0,"5,500,000,000"
"1266","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신행정지원","기금운영비","ICT연구개발전담기관운영비","6,873,000,000","6,873,000,000","573,250,000","1,715,750,000"
"1267","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신행정지원","기금운영비","ICT연구개발전담기관인건비","12,315,000,000","12,315,000,000","1,026,000,000","3,078,000,000"
"1268","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신행정지원","기금운영비","기금관리기관운영비","691,000,000","691,000,000","57,584,000","172,750,000"
"1269","2022","202203","과학기술정보통신부","정보통신진흥기금","통신","정보통신","정보통신행정지원","기금운영비","기금관리기관인건비","1,122,000,000","1,122,000,000","93,500,000","280,500,000"
