No.,회계연도,추경차수,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,본예산금액(천원),본예산외화금액(달러),추경정부안금액(천원),추경정부안외화금액(달러),추경국회확정금액(천원),추경국회확정외화금액(달러)
"504","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","국제우편사업","우정사업해외활동(ODA)","주요사업비(기금사업비)","일반지출","1,826,000",0,0,0,0,0
"505","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","비공무원운영","비공무원인건비","주요사업비(기금사업비)","일반지출","231,279,000",0,0,0,0,0
"506","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사무정보화","우정사무정보화(정보화)","주요사업비(기금사업비)","일반지출","33,792,000",0,0,0,0,0
"507","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사업 포상금","우정사업 포상금","주요사업비(기금사업비)","일반지출","7,029,000",0,0,0,0,0
"508","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사업연구","우정정책연구개발(R&D)","주요사업비(기금사업비)","일반지출","983,000",0,0,0,0,0
"509","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사업연구","우편물류지능화기술연구개발(R&D)","주요사업비(기금사업비)","일반지출","2,175,000",0,0,0,0,0
"510","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사업운영지원","경영평가상여금","주요사업비(기금사업비)","일반지출","140,497,000",0,0,0,0,0
"511","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사업운영지원","우정사업지원","주요사업비(기금사업비)","일반지출","13,644,000","5,503",0,0,0,0
"512","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정사업운영지원","우정사업홍보","주요사업비(기금사업비)","일반지출","947,000",0,0,0,0,0
"513","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정서비스개선","우정서비스개선","주요사업비(기금사업비)","일반지출","902,000",0,0,0,0,0
"514","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정시설운영","별정 및 취급국 운영","주요사업비(기금사업비)","일반지출","298,366,000",0,0,0,0,0
"515","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우정시설운영","우체국시설유지관리","주요사업비(기금사업비)","일반지출","108,474,000",0,0,0,0,0
"516","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우편배달지원","수탁사업","주요사업비(기금사업비)","일반지출","475,000",0,0,0,0,0
"517","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우편배달지원","우편집배업무","주요사업비(기금사업비)","일반지출","101,843,000",0,0,0,0,0
"518","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우편배달지원","집배업무위탁","주요사업비(기금사업비)","일반지출","245,781,000",0,0,0,0,0
"519","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우편사업물류지원","국내우편운송","주요사업비(기금사업비)","일반지출","212,419,000",0,0,0,0,0
"520","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우편사업물류지원","우편기계시설운영","주요사업비(기금사업비)","일반지출","7,817,000",0,0,0,0,0
"521","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우편사업물류지원","우편발착","주요사업비(기금사업비)","일반지출","35,041,000",0,0,0,0,0
"522","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정서비스","우편업무정보화","우편업무정보화(정보화)","주요사업비(기금사업비)","일반지출","37,813,000",0,0,0,0,0
"523","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","회계기금간거래","회계기금간거래","공공자금관리기금(총괄계정) 예탁","주요사업비(기금사업비)","내부거래지출(예산=>기금간거래)","942,893,000",0,0,0,0,0
"524","2023","0","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","회계기금간거래","회계기금간거래","공무원연금기금 전출(공무원연금부담금)","주요사업비(기금사업비)","내부거래지출(예산=>기금간거래)","272,465,000",0,0,0,0,0
"525","2023","0","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정서비스","우정사업인프라구축","물류인프라구축","주요사업비(기금사업비)","일반지출","7,340,000",0,0,0,0,0
"526","2023","0","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정서비스","우정사업인프라구축","우정사무전산시설(정보화)","주요사업비(기금사업비)","일반지출","3,191,000",0,0,0,0,0
"527","2023","0","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정서비스","우정사업인프라구축","우체국건립","주요사업비(기금사업비)","일반지출","182,250,000",0,0,0,0,0
"528","2023","0","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정서비스","우정사업인프라구축","우체국보수","주요사업비(기금사업비)","일반지출","30,490,000",0,0,0,0,0
"529","2023","0","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정서비스","우정사업인프라구축","우편기계화시설","주요사업비(기금사업비)","일반지출","15,455,000",0,0,0,0,0
"530","2023","0","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정서비스","우정사업인프라구축","우편차량","주요사업비(기금사업비)","일반지출","6,928,000",0,0,0,0,0
"531","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","기초연구진흥","기초연구기반구축사업","기초연구기반구축(R&D)","주요사업비(기금사업비)","일반지출","12,855,000",0,0,0,0,0
"532","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","기초연구진흥","기초연구기반구축사업","방사광가속기공동이용연구지원(R&D)","주요사업비(기금사업비)","일반지출","62,449,000",0,0,0,0,0
"533","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","기초연구진흥","기초연구지원","개인기초연구(과기정통부)(R&D)","주요사업비(기금사업비)","일반지출","1,636,728,000",0,0,0,0,0
"534","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","기초연구진흥","기초연구지원","집단연구지원(R&D)","주요사업비(기금사업비)","일반지출","413,396,000",0,0,0,0,0
"535","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","PIM인공지능반도체핵심기술개발(소자)(R&D)","주요사업비(기금사업비)","일반지출","11,235,000",0,0,0,0,0
"536","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","고온초전도마그넷기술개발(R&D)","주요사업비(기금사업비)","일반지출","8,515,000",0,0,0,0,0
"537","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","국가반도체연구실(NSL) 핵심기술 개발사업(R&D)","주요사업비(기금사업비)","일반지출","6,475,000",0,0,0,0,0
"538","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","극한소재 실증연구 기반조성 사업(R&D)","주요사업비(기금사업비)","일반지출","3,000,000",0,0,0,0,0
"539","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","반도체설계검증인프라활성화(R&D)","주요사업비(기금사업비)","일반지출","12,000,000",0,0,0,0,0
"540","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","차세대지능형반도체기술개발(R&D)","주요사업비(기금사업비)","일반지출","28,257,000",0,0,0,0,0
"541","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","나노·소재기술개발","차세대화합물반도체핵심기술개발(R&D)","주요사업비(기금사업비)","일반지출","9,800,000",0,0,0,0,0
"542","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","감염병 차세대 백신 기초원천핵심기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","9,100,000",0,0,0,0,0
"543","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","국가신약개발사업(R&D)","주요사업비(기금사업비)","일반지출","37,085,000",0,0,0,0,0
"544","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","뇌과학 선도융합기술개발(R&D)","주요사업비(기금사업비)","일반지출","6,800,000",0,0,0,0,0
"545","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","뇌과학원천기술개발(R&D)","주요사업비(기금사업비)","일반지출","4,881,000",0,0,0,0,0
"546","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","뇌기능규명·조절기술개발(R&D)","주요사업비(기금사업비)","일반지출","9,600,000",0,0,0,0,0
"547","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","뇌질환극복연구사업(R&D)","주요사업비(기금사업비)","일반지출","9,667,000",0,0,0,0,0
"548","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","다부처 국가생명연구자원 선진화 사업(R&D)","주요사업비(기금사업비)","일반지출","66,842,000",0,0,0,0,0
"549","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","데이터기반 디지털 바이오 선도사업(R&D)","주요사업비(기금사업비)","일반지출","3,700,000",0,0,0,0,0
"550","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","마이크로바이옴 기반 차세대 치료 원천기술개발(R&D)","주요사업비(기금사업비)","일반지출","5,550,000",0,0,0,0,0
"551","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","미래뇌융합기술개발(R&D)","주요사업비(기금사업비)","일반지출","10,724,000",0,0,0,0,0
"552","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","바이오.의료기술개발(R&D)","주요사업비(기금사업비)","일반지출","230,229,000",0,0,0,0,0
"553","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","바이오위해평가원팀리노베이션(R&D)","주요사업비(기금사업비)","일반지출","4,842,000",0,0,0,0,0
"554","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","범부처 재생의료기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","29,150,000",0,0,0,0,0
"555","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","범부처전주기의료기기연구개발사업(R&D)","주요사업비(기금사업비)","일반지출","65,624,000",0,0,0,0,0
"556","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","세포기반 인공혈액(적혈구 및 혈소판) 제조 및 실증 플랫폼 기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","1,925,000",0,0,0,0,0
"557","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","신·변종 감염병 대응 플랫폼 핵심기술 개발사업(R&D)","주요사업비(기금사업비)","일반지출","13,600,000",0,0,0,0,0
"558","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","오믹스기반정밀의료기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","6,000,000",0,0,0,0,0
"559","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","유전자편집·제어·복원·기반기술개발(R&D)","주요사업비(기금사업비)","일반지출","5,050,000",0,0,0,0,0
"560","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","인공지능 활용 혁신신약 발굴(R&D)","주요사업비(기금사업비)","일반지출","6,800,000",0,0,0,0,0
"561","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","전자약 기술개발(R&D)","주요사업비(기금사업비)","일반지출","4,100,000",0,0,0,0,0
"562","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","질병중심중개연구사업(R&D)","주요사업비(기금사업비)","일반지출","2,400,000",0,0,0,0,0
"563","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","치매극복연구개발사업(R&D)","주요사업비(기금사업비)","일반지출","13,404,000",0,0,0,0,0
"564","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","한의 디지털 융합 기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","2,250,000",0,0,0,0,0
"565","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","바이오·의료기술개발","혁신신약 기초기반기술개발(R&D)","주요사업비(기금사업비)","일반지출","7,050,000",0,0,0,0,0
"566","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","CTCN지역사무소지원","주요사업비(기금사업비)","일반지출","2,000,000",0,0,0,0,0
"567","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","DACU원천기술개발(R&D)","주요사업비(기금사업비)","일반지출","5,880,000",0,0,0,0,0
"568","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","극한지 개발 및 탐사용 협동 이동체 시스템 기술개발(R&D)","주요사업비(기금사업비)","일반지출","1,280,000",0,0,0,0,0
"569","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","기후기술국제협력촉진(R&D)","주요사업비(기금사업비)","일반지출","2,600,000",0,0,0,0,0
"570","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","기후기술협력기반조성(R&D,ODA)","주요사업비(기금사업비)","일반지출","150,000",0,0,0,0,0
"571","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","기후변화영향최소화기술개발(R&D)","주요사업비(기금사업비)","일반지출","1,733,000",0,0,0,0,0
"572","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","디지털기반 기후변화 예측 및 피해 최소화(R&D)","주요사업비(기금사업비)","일반지출","6,949,000",0,0,0,0,0
"573","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","에너지클라우드기술개발(과기정통부)(R&D)","주요사업비(기금사업비)","일반지출","4,000,000",0,0,0,0,0
"574","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","해양-육상-대기탄소순환시스템연구(R&D)","주요사업비(기금사업비)","일반지출","6,400,000",0,0,0,0,0
"575","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","해양극지기초원천기술개발(R&D)","주요사업비(기금사업비)","일반지출","7,500,000",0,0,0,0,0
"576","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","에너지·환경기술개발","핵융합선도기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","5,528,000",0,0,0,0,0
"577","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","(혁신도전형)소재혁신 양자시뮬레이터 개발(R&D)","주요사업비(기금사업비)","일반지출","7,600,000",0,0,0,0,0
"578","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","국가 플래그십 초고성능컴퓨팅 인프라 고도화 사업(R&D)","주요사업비(기금사업비)","일반지출","18,423,000",0,0,0,0,0
"579","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","슈퍼컴퓨터 개발 선도(R&D)","주요사업비(기금사업비)","일반지출","10,000,000",0,0,0,0,0
"580","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","양자기술국제협력강화(R&D)","주요사업비(기금사업비)","일반지출","9,000,000",0,0,0,0,0
"581","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","양자기술연구개발선도(양자컴퓨팅)(R&D)","주요사업비(기금사업비)","일반지출","3,000,000",0,0,0,0,0
"582","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","양자정보과학연구개발생태계조성(R&D)","주요사업비(기금사업비)","일반지출","12,967,000",0,0,0,0,0
"583","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","양자컴퓨팅 기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","8,000,000",0,0,0,0,0
"584","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","양자컴퓨팅기반양자이득도전연구(R&D)","주요사업비(기금사업비)","일반지출","3,750,000",0,0,0,0,0
"585","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","양자컴퓨팅연구인프라구축(R&D)","주요사업비(기금사업비)","일반지출","12,000,000",0,0,0,0,0
"586","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","초고성능컴퓨팅 SW 생태계 조성(R&D)","주요사업비(기금사업비)","일반지출","1,800,000",0,0,0,0,0
"587","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","차세대정보·컴퓨팅기술개발","초고성능컴퓨팅활용고도화(R&D)","주요사업비(기금사업비)","일반지출","3,167,000",0,0,0,0,0
"588","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","(혁신도전형)상시 재난감시용 성층권 드론기술개발(R&D)","주요사업비(기금사업비)","일반지출","12,280,000",0,0,0,0,0
"589","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","DNA+드론기술개발(R&D)","주요사업비(기금사업비)","일반지출","9,825,000",0,0,0,0,0
"590","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","STEAM연구(R&D)","주요사업비(기금사업비)","일반지출","66,536,000",0,0,0,0,0
"591","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","공공혁신조달연계무인이동체및SW플랫폼개발(R&D)","주요사업비(기금사업비)","일반지출","1,131,000",0,0,0,0,0
"592","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","글로벌 프론티어지원(R&D)","주요사업비(기금사업비)","일반지출","7,466,000",0,0,0,0,0
"593","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","디지털연구혁신선도기관육성(R&D)","주요사업비(기금사업비)","일반지출","2,250,000",0,0,0,0,0
"594","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","무인이동체미래선도핵심기술개발(R&D)","주요사업비(기금사업비)","일반지출","3,600,000",0,0,0,0,0
"595","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","무인이동체원천기술개발(R&D)","주요사업비(기금사업비)","일반지출","25,620,000",0,0,0,0,0
"596","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","미래국방혁신기술개발(R&D)","주요사업비(기금사업비)","일반지출","2,422,000",0,0,0,0,0
"597","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","민군기술협력(R&D)","주요사업비(기금사업비)","일반지출","2,926,000",0,0,0,0,0
"598","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","불법드론 지능형 대응기술개발(드론캅 및 라이브포렌식 기반)(R&D)","주요사업비(기금사업비)","일반지출","4,128,000",0,0,0,0,0
"599","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","스마트팜 다부처 패키지 혁신기술개발(R&D)","주요사업비(기금사업비)","일반지출","10,070,000",0,0,0,0,0
"600","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","전통문화혁신성장융합연구(R&D)","주요사업비(기금사업비)","일반지출","2,700,000",0,0,0,0,0
"601","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","혁신성장동력프로젝트(R&D)(과기정통부)","주요사업비(기금사업비)","일반지출","6,346,000",0,0,0,0,0
"602","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","미래유망원천기술개발","첨단융합기술개발","휴먼플러스융합연구개발챌린지사업(R&D)","주요사업비(기금사업비)","일반지출","4,680,000",0,0,0,0,0
"603","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","Net-zero 대응 미세먼지저감 기술개발(R&D)","주요사업비(기금사업비)","일반지출","2,000,000",0,0,0,0,0
"604","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","경호(보안검색)대응기술개발(R&D)","주요사업비(기금사업비)","일반지출","1,000,000",0,0,0,0,0
"605","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","공공기반 재활운동 빅데이터 플랫폼 기술개발(R&D)","주요사업비(기금사업비)","일반지출","5,000,000",0,0,0,0,0
"606","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","공공수요 기반 혁신제품 개발·실증(R&D)","주요사업비(기금사업비)","일반지출","9,700,000",0,0,0,0,0
"607","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","관세행정 현장 맞춤형 기술개발(R&D)(과기정통부)","주요사업비(기금사업비)","일반지출","4,584,000",0,0,0,0,0
"608","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","국민공감·국민참여 R&SD 선도사업(R&D)","주요사업비(기금사업비)","일반지출","4,400,000",0,0,0,0,0
"609","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","동북아-지역연계초미세먼지대응기술개발(R&D)","주요사업비(기금사업비)","일반지출","9,600,000",0,0,0,0,0
"610","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","미래치안도전기술개발(R&D)","주요사업비(기금사업비)","일반지출","1,000,000",0,0,0,0,0
"611","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","실종아동등신원확인을위한복합인지기술개발(R&D)(과기정통부)","주요사업비(기금사업비)","일반지출","1,900,000",0,0,0,0,0
"612","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","에너지환경통합형학교미세먼지관리기술개발(R&D)","주요사업비(기금사업비)","일반지출","4,200,000",0,0,0,0,0
"613","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","사회문제해결연구","치안현장 맞춤형 연구개발(폴리스랩2.0)(R&D)","주요사업비(기금사업비)","일반지출","6,920,000",0,0,0,0,0
"614","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","재난재해대응기술개발","고기능성 소화탄 및 무인 능동진압 기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","2,000,000",0,0,0,0,0
"615","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","재난재해대응기술개발","국민생활안전긴급대응연구(R&D)","주요사업비(기금사업비)","일반지출","4,125,000",0,0,0,0,0
"616","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","재난재해대응기술개발","실시간해저재해감시기술개발사업(R&D)","주요사업비(기금사업비)","일반지출","4,000,000",0,0,0,0,0
"617","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","사회문제해결","재난재해대응기술개발","재난안전플랫폼기술개발(R&D)","주요사업비(기금사업비)","일반지출","2,500,000",0,0,0,0,0
"618","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","연구개발기획평가","과학기술 기획평가","과학기술일자리진흥원 기획평가관리비(R&D)","주요사업비(기금사업비)","일반지출","5,083,000",0,0,0,0,0
"619","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","연구개발기획평가","과학기술 기획평가","한국연구재단 기획평가관리비(일반)(R&D)","주요사업비(기금사업비)","일반지출","51,115,000",0,0,0,0,0
"620","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","우주발사체개발","소형발사체개발역량지원(R&D)","주요사업비(기금사업비)","일반지출","5,700,000",0,0,0,0,0
"621","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","우주발사체개발","차세대발사체개발(R&D)","주요사업비(기금사업비)","일반지출","29,000,000",0,0,0,0,0
"622","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","우주발사체개발","한국형발사체고도화사업(R&D)","주요사업비(기금사업비)","일반지출","92,951,000",0,0,0,0,0
"623","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","우주핵심기술개발사업","국가위성 운영 및 검보정 인프라 고도화(R&D)","주요사업비(기금사업비)","일반지출","11,435,000",0,0,0,0,0
"624","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","우주핵심기술개발사업","스페이스챌린지(R&D)","주요사업비(기금사업비)","일반지출","13,800,000",0,0,0,0,0
"625","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","인공위성개발","다목적실용위성7호성능개량사업(R&D)","주요사업비(기금사업비)","일반지출","7,000,000",0,0,0,0,0
"626","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","인공위성개발","다목적실용위성개발(R&D)","주요사업비(기금사업비)","일반지출","37,458,000",0,0,0,0,0
"627","2023","0","과학기술정보통신부","일반회계","","과학기술","과학기술연구개발","우주개발진흥","인공위성개발","스페이스파이오니어사업(R&D)","주요사업비(기금사업비)","일반지출","32,909,000",0,0,0,0,0
