No.,회계연도,추경차수,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,본예산금액(천원),본예산외화금액(달러),추경정부안금액(천원),추경정부안외화금액(달러),추경국회확정금액(천원),추경국회확정외화금액(달러)
"1308","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","경제인문사회연구회","경제인문사회연구회(R&D)","주요사업비(기금사업비)","일반지출","41,226,000",0,0,0,0,0
"1309","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","경제인문사회연구회","캄보디아 국가정책 연구협력사업(R&D,ODA)","주요사업비(기금사업비)","일반지출","430,000",0,0,0,0,0
"1310","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","경제인문사회연구회","한-인도네시아 산업혁신 연구협력사업(R&D,ODA)","주요사업비(기금사업비)","일반지출","1,687,000",0,0,0,0,0
"1311","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","과학기술정책연구원","과학기술정책연구원(R&D)","주요사업비(기금사업비)","일반지출","16,138,000",0,0,0,0,0
"1312","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","과학기술정책연구원","국제기술혁신협력사업(R&D,ODA)(K-Innovation ODA Program)","주요사업비(기금사업비)","일반지출","937,000",0,0,0,0,0
"1313","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","국토연구원","국토연구원(R&D)","주요사업비(기금사업비)","일반지출","21,327,000",0,0,0,0,0
"1314","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","대외경제정책연구원","대외경제정책연구원(R&D)","주요사업비(기금사업비)","일반지출","31,497,000",0,0,0,0,0
"1315","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","산업연구원","산업연구원(R&D)","주요사업비(기금사업비)","일반지출","20,814,000",0,0,0,0,0
"1316","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","정보통신정책연구원","정보통신정책연구원(R&D)","주요사업비(기금사업비)","일반지출","6,348,000",0,0,0,0,0
"1317","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","통일연구원","통일연구원(R&D)","주요사업비(기금사업비)","일반지출","14,977,000",0,0,0,0,0
"1318","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국개발연구원","국제개발협력 역량강화(R&D,ODA)","주요사업비(기금사업비)","일반지출","481,000",0,0,0,0,0
"1319","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국개발연구원","국제학생 학위과정 장학지원(R&D,ODA)","주요사업비(기금사업비)","일반지출","1,079,000",0,0,0,0,0
"1320","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국개발연구원","세계은행과의 공동연구 사업(R&D,ODA)","주요사업비(기금사업비)","일반지출","978,000",0,0,0,0,0
"1321","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국개발연구원","한국개발연구원(R&D)","주요사업비(기금사업비)","일반지출","61,247,000",0,0,0,0,0
"1322","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국교육개발원","한국교육개발원(R&D)","주요사업비(기금사업비)","일반지출","20,288,000",0,0,0,0,0
"1323","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국교육과정평가원","한국교육과정평가원(R&D)","주요사업비(기금사업비)","일반지출","25,499,000",0,0,0,0,0
"1324","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국교통연구원","한국교통연구원(R&D)","주요사업비(기금사업비)","일반지출","19,440,000",0,0,0,0,0
"1325","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국노동연구원","한국노동연구원(R&D)","주요사업비(기금사업비)","일반지출","16,462,000",0,0,0,0,0
"1326","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국농촌경제연구원","한국농촌경제연구원(R&D)","주요사업비(기금사업비)","일반지출","17,398,000",0,0,0,0,0
"1327","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국법제연구원","한국법제연구원(R&D)","주요사업비(기금사업비)","일반지출","13,901,000",0,0,0,0,0
"1328","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국보건사회연구원","한국보건사회연구원(R&D)","주요사업비(기금사업비)","일반지출","32,351,000",0,0,0,0,0
"1329","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국여성정책연구원","한국여성정책연구원(R&D)","주요사업비(기금사업비)","일반지출","15,525,000",0,0,0,0,0
"1330","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국조세재정연구원","한국조세재정연구원(R&D)","주요사업비(기금사업비)","일반지출","37,551,000",0,0,0,0,0
"1331","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국직업능력연구원","한국직업능력연구원(R&D)","주요사업비(기금사업비)","일반지출","22,984,000",0,0,0,0,0
"1332","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국청소년정책연구원","한국청소년정책연구원(R&D)","주요사업비(기금사업비)","일반지출","10,424,000",0,0,0,0,0
"1333","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국해양수산개발원","한국해양수산개발원(R&D)","주요사업비(기금사업비)","일반지출","21,565,000",0,0,0,0,0
"1334","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국행정연구원","한국행정연구원(R&D)","주요사업비(기금사업비)","일반지출","13,843,000",0,0,0,0,0
"1335","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국형사·법무정책연구원","한국형사·법무정책연구원(R&D)","주요사업비(기금사업비)","일반지출","12,258,000",0,0,0,0,0
"1336","2022","0","국무조정실 및 국무총리비서실","일반회계","","일반·지방행정","국정운영","정부출연연구기관 지원(R&D)","한국환경연구원","한국환경연구원(R&D)","주요사업비(기금사업비)","일반지출","22,777,000",0,0,0,0,0
"1337","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","국민고충해소","고충민원조사활동","주요사업비(기금사업비)","일반지출","1,331,000",0,0,0,0,0
"1338","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","기본경비","기관운영기본경비(대상)","기본경비(경상운영비)","일반지출","3,088,000",0,0,0,0,0
"1339","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","기본경비","기관운영기본경비(비대상)","기본경비(경상운영비)","일반지출","4,820,000","94,158",0,0,0,0
"1340","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","공익신고제도운영","주요사업비(기금사업비)","일반지출","2,083,000",0,0,0,0,0
"1341","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","공직자행동강령운영","주요사업비(기금사업비)","일반지출","90,000",0,0,0,0,0
"1342","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","부패신고자보호보상","주요사업비(기금사업비)","일반지출","2,682,000",0,0,0,0,0
"1343","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","이해충돌방지제도운영","주요사업비(기금사업비)","일반지출","301,000",0,0,0,0,0
"1344","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","정부보조금통합신고센터및공공재정환수제도운영","주요사업비(기금사업비)","일반지출","746,000",0,0,0,0,0
"1345","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","청렴교육및의식확산","주요사업비(기금사업비)","일반지출","2,622,000",0,0,0,0,0
"1346","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","청렴도측정및부패영향평가","주요사업비(기금사업비)","일반지출","2,522,000","5,052",0,0,0,0
"1347","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","반부패청렴정책강화","청탁금지제도운영","주요사업비(기금사업비)","일반지출","427,000",0,0,0,0,0
"1348","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","부패·고충제도개선및국민소통활성화","부패·고충제도개선","주요사업비(기금사업비)","일반지출","97,000",0,0,0,0,0
"1349","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","부패·고충제도개선및국민소통활성화","종합상담창구운영","주요사업비(기금사업비)","일반지출","11,169,000",0,0,0,0,0
"1350","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","인건비","인건비(대상)","인건비(기금인건비)","일반지출","48,240,000","57,770",0,0,0,0
"1351","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","청렴권익대내외협력강화","반부패기술지원(ODA)","주요사업비(기금사업비)","일반지출","168,000",0,0,0,0,0
"1352","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","청렴권익대내외협력강화","청렴권익국제교류","주요사업비(기금사업비)","일반지출","381,000","136,388",0,0,0,0
"1353","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","청렴권익대내외협력강화","청렴권익민간협력","주요사업비(기금사업비)","일반지출","672,000",0,0,0,0,0
"1354","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","청렴권익문화확산","청렴권익정책알리기","주요사업비(기금사업비)","일반지출","2,021,000",0,0,0,0,0
"1355","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","청렴권익행정정보화","국민소통시스템 구축 및 운영(정보화)","주요사업비(기금사업비)","일반지출","3,112,000",0,0,0,0,0
"1356","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","청렴권익행정정보화","행정정보시스템운영(정보화)","주요사업비(기금사업비)","일반지출","5,640,000",0,0,0,0,0
"1357","2022","0","국민권익위원회","일반회계","","일반·지방행정","일반행정","국민권익증진","행정심판","행정심판운영","주요사업비(기금사업비)","일반지출","1,076,000",0,0,0,0,0
"1358","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","101정보통신단 이전","주요사업비(기금사업비)","일반지출","525,000",0,0,0,0,0
"1359","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","1군지사이전","주요사업비(기금사업비)","일반지출","78,368,000",0,0,0,0,0
"1360","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","1급양대 이전","주요사업비(기금사업비)","일반지출","5,526,000",0,0,0,0,0
"1361","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","350군사안보지원부대","주요사업비(기금사업비)","일반지출","102,000",0,0,0,0,0
"1362","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","60사단 160/162연대","주요사업비(기금사업비)","일반지출","1,229,000",0,0,0,0,0
"1363","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","광주기지영외탄약고이전","주요사업비(기금사업비)","일반지출","22,373,000",0,0,0,0,0
"1364","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","군사안보지원학교","주요사업비(기금사업비)","일반지출","518,000",0,0,0,0,0
"1365","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","부대개편 3차 사업","주요사업비(기금사업비)","일반지출","2,075,000",0,0,0,0,0
"1366","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","부대개편 4차 사업","주요사업비(기금사업비)","일반지출","32,364,000",0,0,0,0,0
"1367","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","육군 부대개편 5차","주요사업비(기금사업비)","일반지출","271,302,000",0,0,0,0,0
"1368","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","육군 부대개편 6차","주요사업비(기금사업비)","일반지출","31,057,000",0,0,0,0,0
"1369","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","육군 부대개편 7차","주요사업비(기금사업비)","일반지출","11,819,000",0,0,0,0,0
"1370","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","해병대 1군수대대","주요사업비(기금사업비)","일반지출","380,000",0,0,0,0,0
"1371","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","군시설이전사업","행정지원 및 기타","주요사업비(기금사업비)","일반지출","91,167,000",0,0,0,0,0
"1372","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","국방군사시설이전사업","사유재산정리","사유재산정리","주요사업비(기금사업비)","일반지출","75,347,000",0,0,0,0,0
"1373","2022","0","국방부","국방·군사시설이전특별회계","","국방","전력유지","회계기금간거래","공공자금관리기금 예탁","공공자금관리기금(총괄계정) 예탁","주요사업비(기금사업비)","내부거래지출(예산=>기금간거래)","142,391,000",0,0,0,0,0
"1374","2022","0","국방부","일반회계","","국방","병력운영","급식및피복","급식비","기본급식","주요사업비(기금사업비)","일반지출","1,553,816,000",0,0,0,0,0
"1375","2022","0","국방부","일반회계","","국방","병력운영","급식및피복","급식비","민간조리원운영","주요사업비(기금사업비)","일반지출","98,087,000",0,0,0,0,0
"1376","2022","0","국방부","일반회계","","국방","병력운영","급식및피복","급식비","증/특식","주요사업비(기금사업비)","일반지출","157,627,000","863,464",0,0,0,0
"1377","2022","0","국방부","일반회계","","국방","병력운영","급식및피복","급식비","특수식량","주요사업비(기금사업비)","일반지출","24,986,000",0,0,0,0,0
"1378","2022","0","국방부","일반회계","","국방","병력운영","급식및피복","피복비","개인용품","주요사업비(기금사업비)","일반지출","72,550,000",0,0,0,0,0
"1379","2022","0","국방부","일반회계","","국방","병력운영","급식및피복","피복비","기본피복","주요사업비(기금사업비)","일반지출","385,824,000",0,0,0,0,0
"1380","2022","0","국방부","일반회계","","국방","병력운영","급식및피복","피복비","특수피복","주요사업비(기금사업비)","일반지출","223,243,000",0,0,0,0,0
"1381","2022","0","국방부","일반회계","","국방","병력운영","급여정책","건강보험부담금","국방부 건강보험부담금","주요사업비(기금사업비)","일반지출","418,091,000",0,0,0,0,0
"1382","2022","0","국방부","일반회계","","국방","병력운영","급여정책","공무원인건비","공무원인건비","인건비(기금인건비)","일반지출","66,988,000",0,0,0,0,0
"1383","2022","0","국방부","일반회계","","국방","병력운영","급여정책","군무원인건비","군무원인건비","인건비(기금인건비)","일반지출","2,375,653,000","435,860",0,0,0,0
"1384","2022","0","국방부","일반회계","","국방","병력운영","급여정책","군인인건비","병인건비","인건비(기금인건비)","일반지출","2,332,432,000","6,284,804",0,0,0,0
"1385","2022","0","국방부","일반회계","","국방","병력운영","급여정책","군인인건비","부사관인건비","인건비(기금인건비)","일반지출","6,318,581,000","17,102,857",0,0,0,0
"1386","2022","0","국방부","일반회계","","국방","병력운영","급여정책","군인인건비","장교인건비","인건비(기금인건비)","일반지출","4,552,164,000","15,080,896",0,0,0,0
"1387","2022","0","국방부","일반회계","","국방","병력운영","회계기금간거래(전출금)","회계기금간전출","공무원연금기금 전출(공무원연금 부담금)","주요사업비(기금사업비)","내부거래지출(예산=>기금간거래)","282,262,000",0,0,0,0,0
"1388","2022","0","국방부","일반회계","","국방","병력운영","회계기금간거래(전출금)","회계기금간전출","군인연금기금 전출(군인연금 부담금)","주요사업비(기금사업비)","내부거래지출(예산=>기금간거래)","2,921,962,000",0,0,0,0,0
"1389","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","국방ICT융합(정보화)","주요사업비(기금사업비)","일반지출","9,120,000",0,0,0,0,0
"1390","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","국방광대역통합방(BTL) 정부지급금(정보화)(민자)","주요사업비(기금사업비)","일반지출","19,977,000",0,0,0,0,0
"1391","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보보호(정보화)","주요사업비(기금사업비)","일반지출","88,565,000",0,0,0,0,0
"1392","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보체계개발유지(정보화)","주요사업비(기금사업비)","일반지출","156,963,000","49,114",0,0,0,0
"1393","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보통신기반체계구축(정보화)","주요사업비(기금사업비)","일반지출","276,512,000",0,0,0,0,0
"1394","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","정보통신운영지원(정보화)","주요사업비(기금사업비)","일반지출","20,255,000","2,645,034",0,0,0,0
"1395","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","통신시설(정보화)","주요사업비(기금사업비)","일반지출","48,507,000",0,0,0,0,0
"1396","2022","0","국방부","일반회계","","국방","전력유지","국방정보화","정보통신체계운영","통신요금(정보화)","주요사업비(기금사업비)","일반지출","113,000,000",0,0,0,0,0
"1397","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방법무지원","군배상금","주요사업비(기금사업비)","일반지출","82,709,000",0,0,0,0,0
"1398","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방법무지원","법무정책지원","주요사업비(기금사업비)","일반지출","1,546,000",0,0,0,0,0
"1399","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","국방행사지원","주요사업비(기금사업비)","일반지출","26,458,000","28,209",0,0,0,0
"1400","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","군사정보활동","주요사업비(기금사업비)","일반지출","113,417,000","11,728,556",0,0,0,0
"1401","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","민간보상","주요사업비(기금사업비)","일반지출","41,218,000",0,0,0,0,0
"1402","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","부대운영지원","주요사업비(기금사업비)","일반지출","20,164,000","47,598",0,0,0,0
"1403","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","전력발전지원","주요사업비(기금사업비)","일반지출","20,619,000","153,196",0,0,0,0
"1404","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","정책홍보지원","주요사업비(기금사업비)","일반지출","9,182,000",0,0,0,0,0
"1405","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","국방행정지원","해양특성조사","주요사업비(기금사업비)","일반지출","5,399,000",0,0,0,0,0
"1406","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","주요기관 기본경비","기본경비(경상운영비)","일반지출","175,595,000","1,399,095",0,0,0,0
"1407","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","지상방위 기본경비","기본경비(경상운영비)","일반지출","176,741,000","28,400",0,0,0,0
"1408","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","항공방위 기본경비","기본경비(경상운영비)","일반지출","33,408,000","32,338",0,0,0,0
"1409","2022","0","국방부","일반회계","","국방","전력유지","국방행정지원","기본경비","해상방위 기본경비","기본경비(경상운영비)","일반지출","40,824,000","5,257",0,0,0,0
"1410","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","간부주거시설","BTL정부지급금","주요사업비(기금사업비)","일반지출","555,217,000",0,0,0,0,0
"1411","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","간부주거시설","관사및간부숙소","주요사업비(기금사업비)","일반지출","451,364,000",0,0,0,0,0
"1412","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","병영기본시설","병영생활관","주요사업비(기금사업비)","일반지출","188,503,000",0,0,0,0,0
"1413","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","병영기본시설","병영생활관 부속시설","주요사업비(기금사업비)","일반지출","262,386,000",0,0,0,0,0
"1414","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","부지매입","부지매입","주요사업비(기금사업비)","일반지출","12,174,000",0,0,0,0,0
"1415","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","시설유지운영","공공요금","주요사업비(기금사업비)","일반지출","538,110,000",0,0,0,0,0
"1416","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","시설유지운영","시설유지관리","주요사업비(기금사업비)","일반지출","1,217,748,000",0,0,0,0,0
"1417","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","777사령부 작전 및 행정시설 신축","주요사업비(기금사업비)","일반지출","37,459,000",0,0,0,0,0
"1418","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","시설정책지원","주요사업비(기금사업비)","일반지출","151,441,000",0,0,0,0,0
"1419","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","일반지원시설","주요사업비(기금사업비)","일반지출","1,127,451,000",0,0,0,0,0
"1420","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","정비 및 보급시설","주요사업비(기금사업비)","일반지출","310,639,000",0,0,0,0,0
"1421","2022","0","국방부","일반회계","","국방","전력유지","군사시설건설및운영","일반시설개선","환경보전시설","주요사업비(기금사업비)","일반지출","179,313,000",0,0,0,0,0
"1422","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","기타교육용탄약","주요사업비(기금사업비)","일반지출","124,000",0,0,0,0,0
"1423","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","지상교육용탄약","주요사업비(기금사업비)","일반지출","118,667,000","13,615,120",0,0,0,0
"1424","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","함포교육용탄약","주요사업비(기금사업비)","일반지출","31,477,000","18,751,776",0,0,0,0
"1425","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","교육용탄약","항공교육용탄약","주요사업비(기금사업비)","일반지출","84,137,000","61,667,533",0,0,0,0
"1426","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","군수정책지원","군수정책지원","주요사업비(기금사업비)","일반지출","12,280,000",0,0,0,0,0
"1427","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","군수정책지원","민군기술협력(R&D)(국방부)","주요사업비(기금사업비)","일반지출","7,223,000",0,0,0,0,0
"1428","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","공병물자","주요사업비(기금사업비)","일반지출","42,114,000","765,652",0,0,0,0
"1429","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","물자유지","주요사업비(기금사업비)","일반지출","63,334,000",0,0,0,0,0
"1430","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","병참물자","주요사업비(기금사업비)","일반지출","273,179,000","5,207,115",0,0,0,0
"1431","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","통신물자","주요사업비(기금사업비)","일반지출","27,980,000",0,0,0,0,0
"1432","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","물자획득","화학물자","주요사업비(기금사업비)","일반지출","11,263,000","433,357",0,0,0,0
"1433","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","수송활동","수송활동","주요사업비(기금사업비)","일반지출","134,674,000",0,0,0,0,0
"1434","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","난방연료","주요사업비(기금사업비)","일반지출","170,816,000",0,0,0,0,0
"1435","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","장비연료","주요사업비(기금사업비)","일반지출","625,562,000","1,221,383",0,0,0,0
"1436","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","취사연료","주요사업비(기금사업비)","일반지출","19,201,000",0,0,0,0,0
"1437","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","연료확보","포장용기 및 기타","주요사업비(기금사업비)","일반지출","3,858,000",0,0,0,0,0
"1438","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","기동장비(유지)","주요사업비(기금사업비)","일반지출","693,310,000","38,041,630",0,0,0,0
"1439","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","일반장비(유지)","주요사업비(기금사업비)","일반지출","57,815,000","4,381,751",0,0,0,0
"1440","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","정밀측정장비(유지)","주요사업비(기금사업비)","일반지출","2,799,000","1,730,969",0,0,0,0
"1441","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","정보체계(유지)","주요사업비(기금사업비)","일반지출","77,516,000","59,147,288",0,0,0,0
"1442","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","통신전자장비(유지)","주요사업비(기금사업비)","일반지출","205,770,000","32,651,162",0,0,0,0
"1443","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","특수장비(유지)","주요사업비(기금사업비)","일반지출","309,552,000","59,904,133",0,0,0,0
"1444","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","함정장비(유지)","주요사업비(기금사업비)","일반지출","406,423,000","105,650,245",0,0,0,0
"1445","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","항공장비(유지)","주요사업비(기금사업비)","일반지출","1,632,757,000","961,872,578",0,0,0,0
"1446","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비유지","화력장비(유지)","주요사업비(기금사업비)","일반지출","142,958,000","15,959,667",0,0,0,0
"1447","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","기동장비(획득)","주요사업비(기금사업비)","일반지출","275,913,000","2,937,144",0,0,0,0
"1448","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","일반장비(획득)","주요사업비(기금사업비)","일반지출","111,774,000","35,821",0,0,0,0
"1449","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","정밀측정장비(획득)","주요사업비(기금사업비)","일반지출","14,964,000","2,803,725",0,0,0,0
"1450","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","정비장비","주요사업비(기금사업비)","일반지출","44,486,000","3,553,978",0,0,0,0
"1451","2022","0","국방부","일반회계","","국방","전력유지","군수지원및협력","장비획득","통신전자장비(획득)","주요사업비(기금사업비)","일반지출","76,178,000","12,792,424",0,0,0,0
